NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1105	8930.3066	738.8773	214.9357294	52.86205	-1	z7-8	nircam5	F200W	0.1959826	9.54804e-05	0.0020429514367130874	1.587144798459454e-06
1369	7808.0391	838.7515	214.9447183	52.8697123	-1	z7-8	nircam5	F200W	0.2184846	0.0001017718	0.006275734456793944	1.5847274899429634e-06
1632	2629.4114	963.8215	214.9897696	52.9032457	-1	z7-8	nircam5	F200W	0.0913627	5.943105e-05	0.0028373142541722788	1.5835171539438046e-06
1756	10587.7959	995.2697	214.9182133	52.8529127	-1	z7-8	nircam5	F200W	5.134017	0.0001381744	0.038272335272938	1.5831135361245038e-06
2274	1591.4785	1218.8788	214.9963886	52.9112078	-1	z7-8	nircam5	F200W	0.107106	4.53035e-05	0.0003652811121600539	1.586742215557639e-06
4460	3162.6689	1857.1541	214.9755963	52.9046903	-1	z7-8	nircam5	F200W	0.09825555	5.780249e-05	0.0020469488055003915	1.5835171539438046e-06
6490	711.873	2478.8657	214.9910187	52.923597	-1	z7-8	nircam5	F200W	0.1803627	0.000133965	0.0021488066780589493	1.5847274899429634e-06
8190	3573.3699	2964.1152	214.9602721	52.9080649	-1	z7-8	nircam5	F200W	-0.06501026	4.20241e-05	-0.004685218932084587	1.583920771763105e-06
8697	6857.9888	3092.4556	214.9295162	52.887912	-1	z7-8	nircam5	F200W	0.3228357	0.0001158112	0.004639535086985932	1.583920771763105e-06
9131	9115.0576	3245.9485	214.9077115	52.8744115	-1	z7-8	nircam5	F200W	0.151688	9.447531e-05	0.0043687127048226675	1.5851303315741502e-06
9732	8214.6758	3411.1636	214.9140259	52.8810199	-1	z7-8	nircam5	F200W	0.2401183	8.3192e-05	0.006766707073742256	1.5831135361245038e-06
10802	4329.2041	3701.5935	214.9457432	52.9072517	-1	z7-8	nircam5	F200W	0.0508147	5.697076e-05	0.0003967438973626484	1.5802853653663147e-06
11132	10633.5039	3810.5962	214.8881962	52.8678163	-1	z7-8	nircam5	F200W	0.5097783	0.0001027055	0.008718887450188355	1.5819021652078595e-06
11484	9396.0479	3918.6252	214.898122	52.8762576	-1	z7-8	nircam5	F200W	0.3920523	8.6566e-05	0.008432523194688304	1.583920771763105e-06
11713	9745.7334	4019.71	214.893932	52.8745825	-1	z7-8	nircam5	F200W	1.697662	0.0001337868	0.03120356424544239	1.5863393739264526e-06
11899	7409.2744	4094.9778	214.9140357	52.8898243	-1	z7-8	nircam5	F200W	0.07124039	0.0001397202	0.004454194301821846	1.583920771763105e-06
13050	7590.6211	4534.8267	214.9077847	52.891047	-1	z7-8	nircam5	F200W	0.02221394	4.582726e-05	0.0011104579237500415	1.5835171539438046e-06
13624	10160.793	4790.1333	214.8821148	52.8761033	-1	z7-8	nircam5	F200W	0.2624965	9.915877e-05	0.005399110188091354	1.5835171539438046e-06
14229	10792.8057	5006.0366	214.8741938	52.8732537	-1	z7-8	nircam5	F200W	0.0834539	7.816323e-05	0.0029362730641248978	1.5847274899429634e-06
14337	6852.2612	5033.6147	214.9091409	52.8984272	-1	z7-8	nircam5	F200W	0.03389714	4.63451e-05	-0.00025941603909808116	1.5831135361245038e-06
