NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
675	1063.1985	423.542	214.8868899	52.7793512	-1	z7-8	nircam10	F606W	0.04577471	0.01657012	0.006531826626938996	0.0020434749160486133
1081	3336.532	627.9122	214.8644737	52.766014	-1	z7-8	nircam10	F606W	0.04307108	0.0204407	0.005607369704197331	0.0020486811360864543
1216	6499.2173	694.8171	214.8355933	52.74628	-1	z7-8	nircam10	F606W	-0.008834565	0.02978884	0.0007088739455200266	0.0020439955380523967
1697	1352.772	908.4111	214.8792161	52.7801279	-1	z7-8	nircam10	F606W	-0.06573694	0.01595847	-0.002424242809425124	0.002045037938997751
3712	2157.7029	1632.9373	214.8644297	52.7789231	-1	z7-8	nircam10	F606W	-0.06087412	0.03903916	0.0019299770053480944	0.002047639892078886
3742	2195.3169	1648.1593	214.8639344	52.7787663	-1	z7-8	nircam10	F606W	0.05071267	0.02082641	0.0025264223977633747	0.0020439955380523967
3979	1445.8813	1740.2555	214.86965	52.7840237	-1	z7-8	nircam10	F606W	-0.006317269	0.01506047	-0.0010204197058858394	0.00204607918300532
4941	7562.1401	2034.5925	214.8120626	52.7467456	-1	z7-8	nircam10	F606W	-0.01768547	0.04093004	-0.0013659871886487179	0.0020439955380523967
5161	3107.9993	2135.1851	214.850683	52.7755943	-1	z7-8	nircam10	F606W	-0.0003804207	0.007192384	0.0020765818477381406	0.0020408660213407613
5850	6135.9707	2341.9883	214.8215329	52.7574672	-1	z7-8	nircam10	F606W	0.01303831	0.009141359	0.00022375512296814843	0.002045037938997751
7608	1746.3938	2904.3247	214.8547427	52.7883927	-1	z7-8	nircam10	F606W	-0.001085222	0.02300525	-0.0011809176356813121	0.0020429531371070424
8153	9664.3301	3078.6394	214.7823908	52.7390054	-1	z7-8	nircam10	F606W	-0.07687733	0.03012094	-0.006426627430978796	0.0020439955380523967
8200	9546.3604	3098.5203	214.7832315	52.7398626	-1	z7-8	nircam10	F606W	0.1406761	0.02972197	0.0008317250040591952	0.002044517316993967
9135	9709.7617	3431.5325	214.7782802	52.7406171	-1	z7-8	nircam10	F606W	0.05298074	0.0504651	0.004702283390809796	0.0020439955380523967
9519	4432.1802	3557.2095	214.8239447	52.7748457	-1	z7-8	nircam10	F606W	-0.003970276	0.01338158	0.0004593830885794839	0.002044517316993967
9681	964.0814	3641.2505	214.8539765	52.7973369	-1	z7-8	nircam10	F606W	-0.06457581	0.04998975	0.003713348011368357	0.002045558561001536
10078	7955.6567	4618.0811	214.7814228	52.758162	-1	z7-8	nircam10	F606W	-0.05967923	0.06433063	-0.0005180536018988211	0.00204607918300532
10891	9190.5293	4621.4019	214.7703997	52.7503271	-1	z7-8	nircam10	F606W	-0.02564727	0.03216532	0.0010042106604200235	0.0020434749160486133
11520	6258.7886	4432.3804	214.7984799	52.7679507	-1	z7-8	nircam10	F606W	-0.106875	0.02562378	-0.0036528667747198575	0.0020439955380523967
11661	2375.1572	4124.5552	214.8363159	52.7909767	-1	z7-8	nircam10	F606W	0.04314955	0.01452242	0.0045550156230682644	0.0020465998050091037
