NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
837	4458.7729	635.9829	215.1420124	52.9495211	-1	z10-15	nircam7	F115W	-0.05216531	0.01686609	-0.0009703105145728604	0.0005473876183417063
2600	3808.4224	1287.2474	215.1410163	52.9571673	-1	z10-15	nircam7	F115W	-0.2479942	0.0223754	-0.004704571684673348	0.0005473876183417063
2739	1875.9723	1330.6472	215.1579442	52.969637	-1	z10-15	nircam7	F115W	0.04688042	0.02397122	0.00021766731071607955	0.0005473876183417063
2903	2766.0532	1395.7858	215.1492512	52.9643551	-1	z10-15	nircam7	F115W	-0.1852625	0.01635228	-0.007764700986180874	0.0005473876183417063
4009	4466.7314	1662.2167	215.1311552	52.9550302	-1	z10-15	nircam7	F115W	-0.01156059	0.01893214	-0.0001650552626758787	0.0005472483195979877
5136	8615.2256	1920.8367	215.0911584	52.9301542	-1	z10-15	nircam7	F115W	-0.2360435	0.0186292	-0.00964530911306529	0.0005473876183417063
6181	8043.0371	2236.9392	215.0929749	52.9354905	-1	z10-15	nircam7	F115W	0.1359106	0.03109953	0.0013762550170854215	0.0005473876183417063
6382	4150.9917	2302.5107	215.1272633	52.960498	-1	z10-15	nircam7	F115W	0.03370858	0.02023931	0.0005335240273869325	0.0005465510491206008
6647	916.0023	2359.8386	215.1557635	52.9812914	-1	z10-15	nircam7	F115W	-0.1539507	0.03577838	-0.0016978181404522547	0.0005473876183417063
6657	4859.0439	2373.123	215.1201547	52.9563963	-1	z10-15	nircam7	F115W	0.007829011	0.02666763	0.0016635058564070284	0.0005471090208542692
7326	3670.406	2544.8438	215.1290372	52.964854	-1	z10-15	nircam7	F115W	-0.04315076	0.01370207	-0.0021629058342964736	0.0005473876183417063
7447	1544.8872	2575.9514	215.1478313	52.9784811	-1	z10-15	nircam7	F115W	0.2485691	0.02709095	0.004380013379396967	0.0005472483195979877
8564	1721.884	2869.2588	215.1431544	52.9789497	-1	z10-15	nircam7	F115W	0.01032579	0.01431135	0.00084610704233668	0.0005480841120602993
9387	10016.3838	3097.1113	215.0662137	52.9276422	-1	z10-15	nircam7	F115W	0.2436941	0.03356309	0.004479516180904505	0.0005466906067839173
10442	7426.4863	3342.5056	215.0868902	52.9453814	-1	z10-15	nircam7	F115W	0.03815136	0.01952391	0.00026539258793969745	0.0005486405302763798
12450	3956.7974	3811.5444	215.1131417	52.9699007	-1	z10-15	nircam7	F115W	0.006910686	0.02093027	0.0012055917889447188	0.0005468299055276359
15129	9697.9971	4751.562	215.0516749	52.9386116	-1	z10-15	nircam7	F115W	0.1926095	0.02931014	0.004322957856783902	0.0005475269170854251
15421	6567.2085	4864.2954	215.0786055	52.9590628	-1	z10-15	nircam7	F115W	0.009304774	0.02211967	0.0012092340109296435	0.0005464112325376862
15689	1338.7832	4935.418	215.1248689	52.9925683	-1	z10-15	nircam7	F115W	-0.01724665	0.01703391	-0.0009341132958542676	0.0005471090208542692
15859	10820.7266	5008.6558	215.0388945	52.9328854	-1	z10-15	nircam7	F115W	-0.109659	0.02186095	-0.0024199961653266237	0.0005473876183417063
