NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
958	10277.0078	678.4905	215.089293	52.9129006	-1	z7-8	nircam7	F606W	-0.05283257	0.02399295	0.0020235536043082584	0.001811011406670056
998	689.4515	692.9848	215.1753255	52.9736912	-1	z7-8	nircam7	F606W	0.02639777	0.01311765	0.003113122903205603	0.0018133218114290718
1359	10364.5273	822.081	215.0869987	52.9131234	-1	z7-8	nircam7	F606W	0.04744614	0.024889	0.0010432947954881076	0.0018165519817281062
1843	3334.6228	1008.3906	215.1482085	52.9586563	-1	z7-8	nircam7	F606W	0.04696766	0.01521566	0.007126062268182659	0.0018133218114290718
2308	2381.7744	1199.5356	215.1547713	52.9657245	-1	z7-8	nircam7	F606W	-0.006583658	0.01075909	-0.0016946188376284975	0.0018128601932523832
2820	4191.3369	1370.4683	215.1366981	52.9551936	-1	z7-8	nircam7	F606W	-0.01956793	0.01311765	0.0027503384507775817	0.0018147078228969234
4316	2933.6445	1716.5439	215.1443719	52.965032	-1	z7-8	nircam7	F606W	0.03575161	0.02047515	0.002147098362744025	0.00181378342960576
6714	1988.8589	2385.3889	215.1458401	52.9746377	-1	z7-8	nircam7	F606W	0.01814297	0.02846589	0.0013816301444557525	0.0018119357999612196
8044	4031.7251	2714.7156	215.1240019	52.963486	-1	z7-8	nircam7	F606W	-0.02837731	0.0179512	-0.0015402752383866468	0.0018156299023125147
8191	4029.9971	2761.7026	215.1235234	52.9637514	-1	z7-8	nircam7	F606W	-0.00285989	0.007504315	0.0006817999816103498	0.001811011406670056
8243	721.7584	2775.0002	215.1531463	52.9847709	-1	z7-8	nircam7	F606W	-0.02236491	0.01696558	-0.0017393495232558463	0.001814246204720235
9004	9744.3789	2976.4863	215.0699235	52.9287132	-1	z7-8	nircam7	F606W	0.04450506	0.02501438	0.0023576841785857856	0.001811474181784531
9657	10838.999	3153.0935	215.0582419	52.9227316	-1	z7-8	nircam7	F606W	0.04348609	0.01250719	0.0042417573633913375	0.0018105486315555814
11711	4261.9868	3654.02	215.1120542	52.9671147	-1	z7-8	nircam7	F606W	-0.003892259	0.01263164	-0.0014389564117613192	0.0018123985750756943
12315	3074.6379	3783.8662	215.1213662	52.975338	-1	z7-8	nircam7	F606W	-0.008815529	0.008105586	-0.0022881591592626626	0.0018128601932523832
12905	3169.3682	3929.7971	215.1189793	52.9755284	-1	z7-8	nircam7	F606W	0.009143707	0.01186536	0.0034959455180903825	0.0018128601932523832
13770	4689.7471	4225.3452	215.1021996	52.9674987	-1	z7-8	nircam7	F606W	0.00505152	0.01173279	0.0006533386179074775	0.001814246204720235
13889	10283.1572	4281.4468	215.0513666	52.9323593	-1	z7-8	nircam7	F606W	0.05214998	0.04281773	0.001856945307595039	0.001814246204720235
14498	10104.6582	4501.1499	215.0506583	52.9346793	-1	z7-8	nircam7	F606W	0.06053058	0.01479871	0.008836506857788409	0.0018147078228969234
14526	3957.8804	4510.4092	215.1057812	52.9736782	-1	z7-8	nircam7	F606W	0.004426568	0.01075909	-0.0003591390571575239	0.0018119357999612196
