NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
627	2119.2341	588.5831	214.9982873	52.9044536	-1	z8-10	nircam5	F606W	0.0205008	0.01218368	0.0025225281451750695	0.0015736505796425698
1103	9535.7227	736.1421	214.9303439	52.8581924	-1	z8-10	nircam5	F606W	0.005788634	0.00946237	0.001404825590131016	0.0015744523375283976
1846	8483.1562	1045.1633	214.9365086	52.8665421	-1	z8-10	nircam5	F606W	0.006465454	0.01284272	-0.0014170821890378811	0.0015748526380024177
2196	3402.1958	1191.4915	214.9804518	52.8995739	-1	z8-10	nircam5	F606W	-0.04823905	0.01527305	-0.0031498614626059712	0.001571645606459108
2747	2746.8179	1386.1815	214.9842757	52.9047835	-1	z8-10	nircam5	F606W	-0.009834073	0.01198873	-0.0004577929932861484	0.0015736505796425698
2863	3578.7827	1430.1403	214.9763601	52.8997431	-1	z8-10	nircam5	F606W	0.002923079	0.01275066	0.0005556132400460466	0.0015724473643449353
3383	9447.5635	1586.5959	214.9221905	52.8633435	-1	z8-10	nircam5	F606W	-0.01036148	0.01355674	-0.006069317608155013	0.0015740508801165905
4166	3832.3975	1781.8435	214.9703893	52.9000344	-1	z8-10	nircam5	F606W	0.03213422	0.01106904	0.0034187858663162116	0.0015740508801165905
4832	1250.9788	1964.6349	214.9915961	52.9173982	-1	z8-10	nircam5	F606W	0.01429187	0.008266224	0.0028467379779360427	0.0015740508801165905
5075	1514.0	2026.0227	214.9885929	52.9160616	-1	z8-10	nircam5	F606W	-0.007176274	0.01052342	0.0030753477275488107	0.001571645606459108
5213	3983.5078	2073.9739	214.9659631	52.9006538	-1	z8-10	nircam5	F606W	0.03731272	0.01631727	0.002146863504373429	0.0015724473643449353
5849	6773.96	2271.907	214.9388997	52.8840147	-1	z8-10	nircam5	F606W	0.04277281	0.01550273	0.0021407618144890788	0.0015736505796425698
7100	9460.21	2673.1833	214.9106501	52.8691286	-1	z8-10	nircam5	F606W	-0.01005373	0.01311504	0.002997541347552162	0.0015720459069331282
7373	2414.4622	2736.5056	214.9730489	52.9141884	-1	z8-10	nircam5	F606W	-0.0335213	0.01198873	-0.004177599378458337	0.0015756532389504595
8745	716.1118	3143.6084	214.9839861	52.9271625	-1	z8-10	nircam5	F606W	-0.0005531244	0.01702396	0.0026104554169252827	0.0015720459069331282
8815	3152.6982	3170.3188	214.9618706	52.9118481	-1	z8-10	nircam5	F606W	0.0009845924	0.006139996	0.0007905143016463209	0.0015764538398985008
11414	3278.3484	3888.7754	214.9531848	52.9149316	-1	z8-10	nircam5	F606W	0.005037875	0.005534518	-0.0006243071152635724	0.0015740508801165905
11561	3674.594	3941.2507	214.9490835	52.9127004	-1	z8-10	nircam5	F606W	0.01516031	0.009081177	0.004902130510120168	0.001573249122230763
12888	958.9188	4500.5728	214.9675279	52.9329541	-1	z8-10	nircam5	F606W	-0.0001204101	0.02545508	-0.0026266456043051835	0.0015736505796425698
13952	10817.6338	4924.4653	214.8748303	52.872656	-1	z8-10	nircam5	F606W	-0.04582942	0.0224551	-0.006718787773186818	0.0015736505796425698
