NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2812	6480.645	1363.1951	215.1161951	52.9406565	-1	z8-10	nircam7	F200W	0.4350142	6.006242e-05	0.013089080087015124	1.7630872392093763e-06
3680	3626.0867	1594.6432	215.1394251	52.9599872	-1	z8-10	nircam7	F200W	0.01086549	4.350237e-05	-0.00019791562768908032	1.762638085020719e-06
4359	10550.9219	1729.957	215.0757858	52.9168563	-1	z8-10	nircam7	F200W	0.01405921	7.416165e-05	0.0017549771083351482	1.762638085020719e-06
5276	2561.3525	1957.9025	215.1451837	52.9686968	-1	z8-10	nircam7	F200W	-0.000519008	7.495485e-05	-0.000549304964823985	1.7639852888573201e-06
6140	5037.3218	2221.8511	215.1201423	52.954448	-1	z8-10	nircam7	F200W	0.1429853	0.0001247142	0.002600235356620029	1.7630872392093763e-06
6737	9990.3877	2395.0469	215.0738271	52.9240077	-1	z8-10	nircam7	F200W	0.4549959	0.0001193841	0.008608371199217686	1.7630872392093763e-06
6870	7911.1704	2435.6086	215.0920709	52.9374014	-1	z8-10	nircam7	F200W	0.06527839	3.921251e-05	0.004453146447867892	1.762638085020719e-06
8702	1208.3612	2901.5193	215.1474363	52.9823758	-1	z8-10	nircam7	F200W	0.5064083	8.02881e-05	0.011184110058958625	1.7621889308320613e-06
9883	9984.9609	3188.5007	215.065535	52.9283358	-1	z8-10	nircam7	F200W	1.239382	0.0001388503	0.023708360642680858	1.763536393398034e-06
10370	4330.2544	3327.5481	215.1148737	52.9649143	-1	z8-10	nircam7	F200W	-0.05809416	5.215751e-05	-0.0014733889970301548	1.7639852888573201e-06
10978	9488.8945	3474.4797	215.0669815	52.9330271	-1	z8-10	nircam7	F200W	0.4249695	7.376185e-05	0.010923328963697321	1.766227955048152e-06
11155	7217.4946	3519.7585	215.0869038	52.947665	-1	z8-10	nircam7	F200W	0.2817826	8.700474e-05	0.005950022638499515	1.763536393398034e-06
11187	4994.6606	3533.0457	215.1067395	52.9618188	-1	z8-10	nircam7	F200W	0.07391783	7.090019e-05	0.0027536566992410923	1.763536393398034e-06
12460	8831.8926	3823.9404	215.0692058	52.9390817	-1	z8-10	nircam7	F200W	1.279642	0.0001272955	0.01205001775710004	1.76488256231715e-06
13852	2850.2766	4261.1064	215.1183645	52.9793436	-1	z8-10	nircam7	F200W	0.00238873	8.768183e-05	3.679957007242217e-05	1.7666763330486953e-06
14185	8507.8789	4375.8379	215.0663115	52.9441216	-1	z8-10	nircam7	F200W	0.1461419	8.353701e-05	0.0037792935620770017	1.762638085020719e-06
14959	10285.9678	4684.9897	215.0470976	52.9345245	-1	z8-10	nircam7	F200W	0.348794	9.001154e-05	0.007543570471441052	1.7630872392093763e-06
15040	6563.9771	4719.4883	215.0801577	52.9582996	-1	z8-10	nircam7	F200W	0.239803	0.0001092984	0.005470035670658577	1.7612901049960032e-06
15548	1180.8989	4917.8701	215.1264742	52.9934731	-1	z8-10	nircam7	F200W	0.4148823	6.294705e-05	0.010707763413372534	1.766227955048152e-06
15582	8583.3105	4915.812	215.059955	52.9465653	-1	z8-10	nircam7	F200W	0.403089	7.573974e-05	0.00892407277813472	1.7617395179140323e-06
