NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
345	6115.5791	222.8322	214.9990196	52.9606688	-1	z7-8	nircam1	F115W	-0.07187427	0.03779492	0.00017467380864314255	0.0006656215071622638
658	2824.2583	284.8748	215.0279148	52.9818756	-1	z7-8	nircam1	F115W	0.3504083	0.02749984	0.006186507120969368	0.0006661299326744766
740	2924.134	343.8008	215.0263972	52.981561	-1	z7-8	nircam1	F115W	13.65306	0.1181747	0.030989493773850085	0.0006654520319915262
776	6030.3413	333.5001	214.9986192	52.9618076	-1	z7-8	nircam1	F115W	0.2152266	0.03666645	0.004196591340619164	0.0006664688830159517
1651	1740.5952	688.1799	215.0334023	52.9909271	-1	z7-8	nircam1	F115W	0.1726663	0.02476683	0.004858498128251576	0.0006652825568207886
2648	6132.3662	1123.2719	214.9893869	52.965429	-1	z7-8	nircam1	F115W	-0.0238043	0.02795441	2.5234337241496406e-05	0.0006656215071622638
4066	2787.1719	1687.974	215.0134695	52.9896975	-1	z7-8	nircam1	F115W	1.50362	0.07938521	0.015649536800895508	0.0006654520319915262
4155	6842.8457	1703.053	214.9769061	52.9640551	-1	z7-8	nircam1	F115W	-0.03637914	0.01449369	-0.001112909758508647	0.0006659607166400858
4302	1418.9958	1759.958	215.0250019	52.9987622	-1	z7-8	nircam1	F115W	0.4604408	0.03734762	0.00915925450615115	0.0006657912414693481
4313	820.8599	1763.1913	215.0303426	53.002572	-1	z7-8	nircam1	F115W	0.4949138	0.03040222	0.01055820466513977	0.0006651128225137044
4807	7187.4741	1958.4575	214.9711245	52.9632486	-1	z7-8	nircam1	F115W	0.1004609	0.02656737	0.00358913687351747	0.0006661301918108233
4948	198.5919	2023.0408	215.0331974	53.0079225	-1	z7-8	nircam1	F115W	0.08467731	0.01420086	0.005221143897268405	0.0006657912414693481
7246	4106.7295	2888.0352	214.9889768	52.9878154	-1	z7-8	nircam1	F115W	1.173858	0.06364033	0.012762768264183178	0.0006657912414693481
7297	7806.3838	2892.4849	214.955734	52.9643673	-1	z7-8	nircam1	F115W	0.02141579	0.0231899	2.2860308837169283e-05	0.0006652825568207886
7330	6020.0542	2904.1709	214.9716346	52.9757648	-1	z7-8	nircam1	F115W	0.0304304	0.01449369	0.0026415011672938117	0.0006656215071622638
8693	1579.4159	3455.6023	215.0056927	53.0069128	-1	z7-8	nircam1	F115W	1.173364	0.05265819	0.0194901395852444	0.0006644336261490205
8933	9986.9824	3545.0815	214.9293095	52.9540519	-1	z7-8	nircam1	F115W	5.320056	0.07367586	0.025988343678107175	0.0006652825568207886
9107	8131.3486	3586.2334	214.9455103	52.9660519	-1	z7-8	nircam1	F115W	1.225904	0.03867399	0.01654917009025765	0.0006657912414693481
9257	7653.8452	3631.3992	214.9493163	52.9693263	-1	z7-8	nircam1	F115W	0.09487507	0.02640876	0.0029211222421934913	0.0006656215071622638
9300	1651.3906	3664.9641	215.0028394	53.0075881	-1	z7-8	nircam1	F115W	0.8580078	0.03723496	0.018844884899250517	0.0006656215071622638
