NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
921	3613.0696	1958.808	214.9308967	52.9135904	-1	z7-8	nircam2	F277W	0.08878364	0.01384408	0.0017021944934593365	0.0005617312679639558
939	7234.0552	1964.0647	214.8984372	52.8906298	-1	z7-8	nircam2	F277W	0.0804702	0.01301432	0.002636413380725013	0.0005623037242270396
1022	7206.1426	2015.299	214.8981477	52.8910835	-1	z7-8	nircam2	F277W	0.6393152	0.04739637	0.012956673512947596	0.0005625896520142672
1336	7039.0728	2167.2246	214.898043	52.8929643	-1	z7-8	nircam2	F277W	1.392315	0.04678112	0.014597052040667625	0.0005621607603334258
1562	813.7504	2233.657	214.9530776	52.9328412	-1	z7-8	nircam2	F277W	0.08102909	0.01816125	0.0023180210762188272	0.0005623037242270396
2210	8686.4697	2489.0061	214.8799243	52.8842382	-1	z7-8	nircam2	F277W	0.01033117	0.0155141	0.0006088739122274198	0.000561588304070342
3521	224.4529	2989.1611	214.9504036	52.9406615	-1	z7-8	nircam2	F277W	0.1439598	0.03187845	0.0037790583073195757	0.0005618745322018839
4004	672.0336	3173.5569	214.9444508	52.9388169	-1	z7-8	nircam2	F277W	0.2939222	0.02736431	0.005603956367981983	0.0005623037242270396
4588	5996.29	3369.9739	214.8947098	52.9060764	-1	z7-8	nircam2	F277W	0.1828924	0.02416381	0.003125397951974491	0.000561588304070342
5123	5987.3027	3569.5896	214.8926884	52.9072106	-1	z7-8	nircam2	F277W	0.7820315	0.04924127	0.0003147782613720365	0.0005610152471186295
6242	3576.8965	3932.875	214.9104356	52.9244768	-1	z7-8	nircam2	F277W	0.141584	0.01715149	0.0031746544195221014	0.0005630182433507943
7043	1785.438	4179.2881	214.9238833	52.9371802	-1	z7-8	nircam2	F277W	1.169376	0.04126307	0.012404998072971211	0.0005617312679639558
7140	1906.1792	4204.522	214.922536	52.9365499	-1	z7-8	nircam2	F277W	0.3901026	0.02993146	0.007056628709584753	0.0005618745322018839
7271	3397.1108	4250.5459	214.9086995	52.9273328	-1	z7-8	nircam2	F277W	0.7250504	0.03858363	0.01009852493529347	0.0005621607603334258
7629	6720.0757	4379.8848	214.8776004	52.9069285	-1	z7-8	nircam2	F277W	0.1221091	0.01753696	0.0043608342544765805	0.0005627326159078809
9685	3841.3809	5107.7729	214.8956926	52.9291381	-1	z7-8	nircam2	F277W	0.1143112	0.02163338	0.001873290437617735	0.0005620177964398119
9749	4274.9385	5117.3721	214.8917106	52.9264366	-1	z7-8	nircam2	F277W	1.183179	0.03693095	0.024974536775096586	0.0005618745322018839
10982	5981.3774	5677.1572	214.8705437	52.9186184	-1	z7-8	nircam2	F277W	0.06943243	0.01462684	0.0003165448866288356	0.0005623037242270396
11856	1279.9792	5945.9702	214.9097984	52.9499257	-1	z7-8	nircam2	F277W	1.833798	0.0363838	0.016942858269748017	0.0005618745322018839
12876	9255.9512	5812.0869	214.8398423	52.8985417	-1	z7-8	nircam2	F277W	0.2471847	0.03000582	0.010591651254637348	0.0005618745322018839
