NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
289	7291.6089	279.9794	214.7627285	52.7437537	-1	z10-15	nircam4	F814W	-0.002986692	0.01079707	-0.0011841636357390914	0.0026582797868998243
1901	3426.3826	967.681	214.7898993	52.7720372	-1	z10-15	nircam4	F814W	0.0424579	0.01833072	0.007620226473731672	0.0026589585630153838
2011	3306.2524	1014.7666	214.7904741	52.7730546	-1	z10-15	nircam4	F814W	-0.002491924	0.01100674	-0.0007671813458514133	0.002659635354405458
2108	2683.0696	1039.8203	214.7957603	52.7771518	-1	z10-15	nircam4	F814W	-0.007243896	0.01209514	0.0005641989057249395	0.0026582797868998243
2761	2203.1763	1222.8259	214.798111	52.7811887	-1	z10-15	nircam4	F814W	0.002725963	0.006928361	0.00020711702025492945	0.0026576029955097495
3824	1785.4679	1495.0701	214.7989701	52.785311	-1	z10-15	nircam4	F814W	-0.01193328	0.0104747	-0.003215947953419367	0.002660988937185607
3938	3889.657	1532.72	214.7798359	52.7721349	-1	z10-15	nircam4	F814W	0.04641829	0.01977056	0.0014976865525372347	0.0026603121457955325
4227	6570.1143	1653.4695	214.7547133	52.7557378	-1	z10-15	nircam4	F814W	-0.05882739	0.01343799	-0.012154818099878341	0.0026630193113558304
5922	2242.6033	2203.8726	214.787447	52.786223	-1	z10-15	nircam4	F814W	0.01180921	0.01291761	0.0003037487392066467	0.0026569262041196756
6626	4030.0271	2412.021	214.7693431	52.7759777	-1	z10-15	nircam4	F814W	-0.006513818	0.02297878	0.0065128846149425	0.0026589585630153838
6828	3302.0444	2458.7781	214.7753326	52.7808591	-1	z10-15	nircam4	F814W	0.002880594	0.02371311	-0.004768027098683372	0.002660988937185607
8838	3644.4683	3041.3862	214.7661583	52.7818188	-1	z10-15	nircam4	F814W	-0.02541913	0.02856637	0.0012840348236259395	0.002659635354405458
9221	3194.3513	3128.562	214.769249	52.785151	-1	z10-15	nircam4	F814W	-0.02607221	0.01131397	-0.007679248240177533	0.002659635354405458
9817	2789.4695	3287.0229	214.7711879	52.7885792	-1	z10-15	nircam4	F814W	-0.01789551	0.01585686	-0.0024736110042326924	0.002659635354405458
10256	9027.1104	3420.5962	214.7142902	52.7496161	-1	z10-15	nircam4	F814W	-0.02604482	0.02816343	0.0042454409398206	0.0026555686518885584
11314	2923.0842	4502.5186	214.7572142	52.7942743	-1	z10-15	nircam4	F814W	-0.00709698	0.009319931	-0.001461579037222835	0.0026636941180204214
11336	3056.1946	4495.6406	214.7561013	52.7933906	-1	z10-15	nircam4	F814W	0.00726854	0.006414416	-0.002290502215796055	0.002659635354405458
11905	7309.5454	4454.291	214.7186904	52.7661077	-1	z10-15	nircam4	F814W	0.02650254	0.02272873	-0.0012001275766978187	0.002660988937185607
11987	7903.7163	4115.1133	214.7169742	52.7605017	-1	z10-15	nircam4	F814W	0.0244671	0.01924325	0.003001381266059906	0.0026630193113558304
12161	1167.8948	3805.7346	214.7801754	52.8016848	-1	z10-15	nircam4	F814W	-0.04567258	0.02111243	-0.005705137067976679	0.0026636941180204214
