NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2115	3102.8015	1143.9528	215.0561709	52.8968797	-1	z10-15	nircam8	F150W	0.1121149	8.753491e-05	0.0034253245008265686	2.3190155033408585e-06
2414	691.6263	1246.5665	215.076725	52.9127155	-1	z10-15	nircam8	F150W	-0.01793523	6.435694e-05	0.000782686179073651	2.3196060033655532e-06
2819	10862.2676	1386.3751	214.9841123	52.8489886	-1	z10-15	nircam8	F150W	-0.02813403	6.749813e-05	0.0005597824500217801	2.3184247461297416e-06
3126	4098.0513	1489.0	215.043621	52.8924378	-1	z10-15	nircam8	F150W	0.055201	0.0001022648	0.00040397017129311703	2.317242717334664e-06
4658	2976.3372	1863.9977	215.0497392	52.9015767	-1	z10-15	nircam8	F150W	0.06219862	9.653542e-05	0.0006312694734817737	2.3190155033408585e-06
4728	1175.1372	1890.6381	215.0656176	52.9131369	-1	z10-15	nircam8	F150W	0.03138899	9.158154e-05	0.0012734076451532714	2.3190155033408585e-06
5721	3683.9387	2178.3008	215.0400907	52.8987914	-1	z10-15	nircam8	F150W	0.1255945	9.653542e-05	0.0032569214036271017	2.321376731880372e-06
6083	3122.2625	2265.2727	215.0442134	52.9028224	-1	z10-15	nircam8	F150W	0.01478948	6.826085e-05	0.00037967351282928785	2.3201965033902484e-06
6224	3938.0964	2300.7349	215.0365252	52.8978424	-1	z10-15	nircam8	F150W	-0.02041522	0.0001076898	0.0007981685444859367	2.322556960370496e-06
6987	4550.9619	2497.5613	215.0289623	52.8950213	-1	z10-15	nircam8	F150W	0.8330461	0.0002786737	0.0015699497620843747	2.321376731880372e-06
7140	1423.9026	2538.1516	215.05658	52.9150639	-1	z10-15	nircam8	F150W	-0.02155967	0.0001303129	0.0013255581074823044	2.3201965033902484e-06
7675	3542.9976	2640.2971	215.036499	52.9021837	-1	z10-15	nircam8	F150W	0.1010469	0.0001346122	0.003423205284710067	2.316060174166743e-06
7789	4090.6682	2692.0071	215.0310451	52.8989912	-1	z10-15	nircam8	F150W	0.08110598	8.203933e-05	0.0006447684172083247	2.317833731732203e-06
8814	2486.1357	2948.5991	215.0427365	52.9105512	-1	z10-15	nircam8	F150W	-0.1012264	6.435694e-05	-0.0016356560063391999	2.3190155033408585e-06
8922	7406.1802	2948.469	214.9986396	52.8793532	-1	z10-15	nircam8	F150W	0.1602771	0.0001831631	0.0011368272526818537	2.3184247461297416e-06
8938	2457.6106	2982.1418	215.0426397	52.9109134	-1	z10-15	nircam8	F150W	-0.01141209	6.594625e-05	0.001335129557359937	2.317833731732203e-06
11183	2998.6855	3504.4604	215.0322962	52.9103083	-1	z10-15	nircam8	F150W	0.1629468	0.0002566221	0.003250540608499628	2.322556960370496e-06
12484	4132.1523	3844.9299	215.0185538	52.9049627	-1	z10-15	nircam8	F150W	0.0894937	0.0001164665	0.002300753209894196	2.3184247461297416e-06
14040	1282.4524	4331.5039	215.0389949	52.9256618	-1	z10-15	nircam8	F150W	-0.005490596	4.772839e-05	-1.316324343376633e-06	2.321376989066794e-06
15197	8072.335	4782.1841	214.9733982	52.8850371	-1	z10-15	nircam8	F150W	0.04616652	8.694145e-05	0.002315814303947401	2.3184247461297416e-06
