NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
837	4458.7729	635.9829	215.1420124	52.9495211	-1	z10-15	nircam7	F814W	-0.002494526	0.007631383	0.004235779296164051	0.0018985385814706186
2600	3808.4224	1287.2474	215.1410163	52.9571673	-1	z10-15	nircam7	F814W	0.0288105	0.01012417	0.0016234546370130346	0.0018985385814706186
2739	1875.9723	1330.6472	215.1579442	52.969637	-1	z10-15	nircam7	F814W	-0.002624625	0.01084623	0.00019581194450853478	0.0018985385814706186
2903	2766.0532	1395.7858	215.1492512	52.9643551	-1	z10-15	nircam7	F814W	0.01963575	0.007398901	0.00309336535334553	0.0018985385814706186
4009	4466.7314	1662.2167	215.1311552	52.9550302	-1	z10-15	nircam7	F814W	0.016265	0.008566206	0.0031387838113234403	0.0018980553008152428
5136	8615.2256	1920.8367	215.0911584	52.9301542	-1	z10-15	nircam7	F814W	0.01656839	0.008429138	0.0016002301732884105	0.0018985385814706186
6181	8043.0371	2236.9392	215.0929749	52.9354905	-1	z10-15	nircam7	F814W	0.0229777	0.01407158	0.006510719279439359	0.0018985385814706186
6382	4150.9917	2302.5107	215.1272633	52.960498	-1	z10-15	nircam7	F814W	-0.007131152	0.009157659	-0.0027273879282558307	0.001895636515867782
6647	916.0023	2359.8386	215.1557635	52.9812914	-1	z10-15	nircam7	F814W	0.01382097	0.01618861	0.005931751039024564	0.0018985385814706186
6657	4859.0439	2373.123	215.1201547	52.9563963	-1	z10-15	nircam7	F814W	0.02885427	0.01206628	0.007811913245710545	0.0018975716232147702
7326	3670.406	2544.8438	215.1290372	52.964854	-1	z10-15	nircam7	F814W	0.01523982	0.006199765	0.000561470305129413	0.0018985385814706186
7447	1544.8872	2575.9514	215.1478313	52.9784811	-1	z10-15	nircam7	F814W	0.03005063	0.01225782	0.006330375213602058	0.0018980553008152428
8564	1721.884	2869.2588	215.1431544	52.9789497	-1	z10-15	nircam7	F814W	-0.01816206	0.006475443	-0.0022733422792606144	0.0019009537939122074
9387	10016.3838	3097.1113	215.0662137	52.9276422	-1	z10-15	nircam7	F814W	0.04112818	0.01518626	0.005165107156834242	0.0018961205904133515
10442	7426.4863	3342.5056	215.0868902	52.9453814	-1	z10-15	nircam7	F814W	0.005770343	0.008833964	0.0016393993261345672	0.0019028837409729364
12450	3956.7974	3811.5444	215.1131417	52.9699007	-1	z10-15	nircam7	F814W	0.005848186	0.009470298	-0.00044312628479939887	0.001896604466486373
15129	9697.9971	4751.562	215.0516749	52.9386116	-1	z10-15	nircam7	F814W	0.07070799	0.01326193	0.010876250004125777	0.0018990220605985429
15421	6567.2085	4864.2954	215.0786055	52.9590628	-1	z10-15	nircam7	F814W	0.01634319	0.01000847	0.0023637961431980056	0.0018951522428496644
15689	1338.7832	4935.418	215.1248689	52.9925683	-1	z10-15	nircam7	F814W	-0.001336369	0.007707319	0.000737328097482477	0.0018975716232147702
15859	10820.7266	5008.6558	215.0388945	52.9328854	-1	z10-15	nircam7	F814W	0.0008256632	0.009891403	0.0015727405344984763	0.0018985385814706186
