NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
377	6171.9619	222.975	214.9985122	52.9603119	-1	z10-15	nircam1	F356W	0.8609433	0.03043569	0.013464511436773092	0.0006892786435327117
538	2487.929	263.2752	215.0311633	52.9838911	-1	z10-15	nircam1	F356W	0.3234695	0.02718072	0.00628823382293985	0.0006898048293616593
611	6509.9102	278.939	214.9948906	52.9584709	-1	z10-15	nircam1	F356W	0.03340178	0.02749255	0.0009222191200924286	0.0006899803333765222
1597	9266.2754	688.9531	214.9658526	52.9432005	-1	z10-15	nircam1	F356W	4.266098	0.07845191	0.016066303000456437	0.0006891031395178487
4164	7244.6919	1717.1927	214.9731525	52.961582	-1	z10-15	nircam1	F356W	0.3139115	0.02556455	0.0091289946544444	0.0006882249670122523
4257	7051.96	1740.0359	214.9746407	52.9629282	-1	z10-15	nircam1	F356W	0.04793073	0.01783952	0.002202805694771798	0.0006898048293616593
4929	8485.9131	2004.0	214.9590001	52.955256	-1	z10-15	nircam1	F356W	0.2219122	0.01907125	0.0071984700638910906	0.0006878733065512444
5596	7707.5063	2267.8481	214.9632012	52.9616205	-1	z10-15	nircam1	F356W	0.06553975	0.0187709	0.004022627050254827	0.0006892786435327117
5688	2882.1343	2319.9353	215.0059587	52.9925118	-1	z10-15	nircam1	F356W	1.067997	0.03806794	0.01831840118344727	0.0006896293253467964
6716	2465.6184	2666.7346	215.0060455	52.9970281	-1	z10-15	nircam1	F356W	0.01106078	0.01039121	0.0010948074195559776	0.0006889276355029858
7250	225.2887	2880.2239	215.0239248	53.0123887	-1	z10-15	nircam1	F356W	0.04122218	0.03960443	0.003157770993340001	0.0006884007972427563
7959	8875.4463	3156.9211	214.9433623	52.959011	-1	z10-15	nircam1	F356W	0.3205923	0.02022812	0.009939881921926323	0.0006891031395178487
8325	2341.8086	3303.2354	215.00045	53.001254	-1	z10-15	nircam1	F356W	0.01782796	0.01815529	0.002539257656380108	0.0006891031395178487
8677	6023.9458	3438.5928	214.9659684	52.9786274	-1	z10-15	nircam1	F356W	0.1257903	0.02860688	0.0026563654831303187	0.0006891031395178487
8903	3544.0154	3528.3662	214.987281	52.9948454	-1	z10-15	nircam1	F356W	0.1884901	0.02465932	0.0064827855690812565	0.0006889276355029858
9074	3725.7791	3572.3826	214.9851852	52.9939303	-1	z10-15	nircam1	F356W	0.02699209	0.01921967	0.00034567309913271366	0.0006889276355029858
9286	7938.978	3642.0706	214.9466469	52.9675744	-1	z10-15	nircam1	F356W	0.02724225	0.009535627	0.0010228860047514223	0.0006892786435327117
10838	660.1631	4467.5889	215.0032846	53.0182132	-1	z10-15	nircam1	F356W	0.05862251	0.01143282	-0.0018950819135889533	0.0006889276355029858
11544	2337.3613	4167.2871	214.9913827	53.0059524	-1	z10-15	nircam1	F356W	0.478371	0.03379771	0.007871775884777433	0.0006889276355029858
11933	2084.1011	3865.3171	214.9968406	53.0059266	-1	z10-15	nircam1	F356W	0.3335197	0.027389	0.010186249760485617	0.0006906810445734097
