NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1091	9350.2305	633.005	214.8108632	52.7278267	-1	z8-10	nircam10	F444W	0.1827451	0.04367968	0.0	0.0
1330	562.3206	747.3645	214.8879578	52.7842794	-1	z8-10	nircam10	F444W	0.2915374	0.0527636	0.0	0.0
2191	2971.9294	1119.3103	214.8625643	52.7709804	-1	z8-10	nircam10	F444W	0.1864338	0.03691607	0.0	0.0
2205	480.9639	1121.9441	214.8847501	52.786817	-1	z8-10	nircam10	F444W	0.07501788	0.0790531	0.0	0.0
2445	1110.2041	1191.2227	214.8784098	52.7831943	-1	z8-10	nircam10	F444W	0.1155808	0.01923283	0.0	0.0
2566	1332.7803	1224.8019	214.876072	52.7819617	-1	z8-10	nircam10	F444W	0.07272702	0.03119977	0.0	0.0
2817	2108.3284	1288.9008	214.8684829	52.7773812	-1	z8-10	nircam10	F444W	0.3249398	0.04300592	0.0	0.0
3197	2550.8127	1410.2053	214.8632638	52.7752245	-1	z8-10	nircam10	F444W	0.2009527	0.02495982	0.0	0.0
4771	165.7632	2006.6464	214.8782703	52.7935919	-1	z8-10	nircam10	F444W	1.083346	0.04991964	0.0	0.0
6606	2116.3508	2576.3357	214.8548896	52.7842735	-1	z8-10	nircam10	F444W	0.2757764	0.07942165	0.0	0.0
7116	1931.9222	2740.593	214.8548085	52.786331	-1	z8-10	nircam10	F444W	0.6356699	0.07954412	0.0	0.0
7674	2768.1482	2919.7876	214.8454708	52.7819842	-1	z8-10	nircam10	F444W	0.3267277	0.03769883	0.0	0.0
7891	3927.562	2994.5759	214.8343518	52.7750199	-1	z8-10	nircam10	F444W	0.2040042	0.03242375	0.0	0.0
8250	3253.4038	3103.7139	214.8392133	52.7798923	-1	z8-10	nircam10	F444W	0.3166316	0.04185889	0.0	0.0
8798	3860.0393	3290.7605	214.831842	52.7770456	-1	z8-10	nircam10	F444W	0.7671683	0.06677043	0.0	0.0
9221	1529.7197	3443.6487	214.8510085	52.7926776	-1	z8-10	nircam10	F444W	0.2476133	0.03360318	0.0	0.0
9669	1356.3665	3632.4209	214.8505709	52.7947969	-1	z8-10	nircam10	F444W	0.5363486	0.05903274	0.0	0.0
9988	9835.085	3791.9333	214.7733797	52.7417612	-1	z8-10	nircam10	F444W	0.7906366	0.09202611	0.0	0.0
10225	1154.6892	4489.0547	214.8433672	52.8006972	-1	z8-10	nircam10	F444W	1.434846	0.08159799	0.0	0.0
10790	2668.5544	4506.3433	214.8296883	52.7911702	-1	z8-10	nircam10	F444W	0.01700251	0.03474259	0.0	0.0
