NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
651	8903.5273	417.2083	214.7469534	52.7342394	-1	z7-8	nircam4	F200W	0.1161838	0.01860362	0.004056602289579924	0.0006091503620632937
662	8915.3672	425.6671	214.7467593	52.7342097	-1	z7-8	nircam4	F200W	-0.04173397	0.02142674	-0.0019254463879636063	0.0006093055996861014
1666	2466.2061	880.1051	214.7993703	52.77767	-1	z7-8	nircam4	F200W	0.463737	0.02507231	0.017847444399673087	0.0006083739152198827
2227	2515.9624	1081.274	214.7968129	52.7784375	-1	z7-8	nircam4	F200W	0.318817	0.02286205	0.0076558046854374616	0.0006088398868176777
4940	2117.5259	1923.5068	214.7915085	52.785508	-1	z7-8	nircam4	F200W	0.02257847	0.03393073	0.0027951543031113617	0.0006105459482923367
6138	1840.4335	2263.8535	214.7903985	52.7891032	-1	z7-8	nircam4	F200W	0.07999252	0.01503399	0.001962148701665339	0.0006094608373089094
8056	4062.7568	2825.3997	214.7647057	52.7779955	-1	z7-8	nircam4	F200W	-0.05723647	0.02983215	-0.0005124895863869736	0.0006093055996861014
9300	1562.1141	3140.2217	214.7836628	52.7955935	-1	z7-8	nircam4	F200W	0.6972824	0.03413825	0.011160664003327202	0.0006088398868176777
9481	3152.3174	3186.825	214.7690106	52.785732	-1	z7-8	nircam4	F200W	0.03494798	0.0198881	0.0009822510520135536	0.0006091503620632937
9655	8813.2402	3239.7424	214.7180926	52.750004	-1	z7-8	nircam4	F200W	-0.05507711	0.03525784	-0.00023108237865842584	0.0006091503620632937
9822	8314.4082	3287.9761	214.72202	52.7534378	-1	z7-8	nircam4	F200W	0.0515864	0.01916466	0.0013261859561200335	0.0006093055996861014
10223	3508.7698	3397.1357	214.7636255	52.7845975	-1	z7-8	nircam4	F200W	0.0006983752	0.02332087	0.0019188971713867118	0.0006094608373089094
10750	518.1573	3569.1606	214.7884525	52.8045419	-1	z7-8	nircam4	F200W	0.005733406	0.0198881	8.998576487907666e-06	0.0006100812703413983
10779	3270.9812	3578.6091	214.7638341	52.787087	-1	z7-8	nircam4	F200W	0.04929624	0.02332087	0.0011365758775993594	0.0006089951244404857
10834	3143.3616	3625.3943	214.7644783	52.7881506	-1	z7-8	nircam4	F200W	6.45552	0.07507595	0.030350869856295638	0.0006096160749317173
10868	791.7679	3610.9404	214.7855752	52.8030272	-1	z7-8	nircam4	F200W	0.01555864	0.01638291	0.0018689600741524895	0.0006096160749317173
11130	2957.8154	3725.0051	214.7650828	52.789867	-1	z7-8	nircam4	F200W	1.523413	0.02710292	0.029105915867250417	0.0006083739152198827
11210	254.1929	3762.1775	214.7887745	52.80726	-1	z7-8	nircam4	F200W	0.5546896	0.02421243	0.015833321624432916	0.0006091503620632937
12232	2713.3508	4360.2383	214.7605783	52.7948422	-1	z7-8	nircam4	F200W	0.003169003	0.01301982	-0.0008352461978018835	0.0006094608373089094
12890	2578.769	3932.5815	214.7662749	52.7933955	-1	z7-8	nircam4	F200W	0.3772019	0.02223558	0.010647280248232855	0.0006091503620632937
