NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
114	3918.3921	1763.4038	214.9302198	52.9105973	-1	z8-10	nircam2	F814W	0.0007131732	0.01078149	-0.0011744452289336974	0.0019941152203549937
904	10246.46	1958.4879	214.8715642	52.8714677	-1	z8-10	nircam2	F814W	0.008991823	0.01300748	0.0005239244592566932	0.002000736264569917
1401	4437.2632	2181.6448	214.9211723	52.9095615	-1	z8-10	nircam2	F814W	0.000165514	0.008351303	0.0005067627364683174	0.0019992100106726524
1695	10096.1455	2292.9661	214.8693874	52.8742267	-1	z8-10	nircam2	F814W	-0.004346447	0.01468641	-0.0023547537338924926	0.0019992100106726524
1703	10133.8125	2299.707	214.8689798	52.8740238	-1	z8-10	nircam2	F814W	-0.02146919	0.02113953	0.0016004417450250143	0.001997173682325976
1708	337.7458	2300.0093	214.9566448	52.9362203	-1	z8-10	nircam2	F814W	0.01540297	0.01377895	-0.002787358393483086	0.001998701920948725
2717	10336.8486	2699.9954	214.8629525	52.874893	-1	z8-10	nircam2	F814W	0.02378876	0.01615225	0.0007917060032406652	0.001998191846499314
3123	6485.1489	2835.0723	214.8959679	52.9000856	-1	z8-10	nircam2	F814W	0.04043194	0.0125527	0.005780364118000134	0.001998701920948725
4445	8176.9507	3332.6409	214.875599	52.8920255	-1	z8-10	nircam2	F814W	-0.009019595	0.009576052	0.0012828600646119072	0.0019992100106726524
4525	9600.5508	3362.1416	214.8625624	52.8831416	-1	z8-10	nircam2	F814W	-0.009974384	0.009643254	-0.0032822496929408697	0.0020002281748459903
5541	6886.3892	3714.9934	214.8831144	52.9022852	-1	z8-10	nircam2	F814W	0.04127434	0.01863947	0.006429615457257513	0.0019951353692538158
6058	8983.5127	3879.0076	214.8626358	52.8898491	-1	z8-10	nircam2	F814W	0.009850706	0.01053917	0.0018950089456697134	0.001996153533427154
7232	3497.5911	4230.1987	214.9080142	52.926585	-1	z8-10	nircam2	F814W	0.02718461	0.01520491	0.006327793085747258	0.0019936031611800984
8656	7870.3267	4780.4473	214.8630952	52.9017825	-1	z8-10	nircam2	F814W	-0.02818339	0.01300748	-0.0002918090276394595	0.001998701920948725
8746	622.021	4877.1577	214.9269548	52.9483332	-1	z8-10	nircam2	F814W	0.1620345	0.06783678	0.005784746391869004	0.0019997200851220634
8831	6646.2759	4841.3608	214.8734002	52.9098866	-1	z8-10	nircam2	F814W	-0.007827803	0.01731017	0.0010234159554414995	0.001997683756775387
11539	2893.5154	5892.5518	214.8959104	52.939392	-1	z8-10	nircam2	F814W	0.07681743	0.01734744	0.005086525920742677	0.001998191846499314
11651	7394.9893	6255.8594	214.8518035	52.9127589	-1	z8-10	nircam2	F814W	0.01523839	0.01229278	0.00379146078676636	0.001997683756775387
12075	2400.6907	6098.1201	214.8981573	52.9436308	-1	z8-10	nircam2	F814W	-0.01538064	0.01507696	-0.003789932548143611	0.002001754428743255
13106	8888.2646	5718.0898	214.8441188	52.9003713	-1	z8-10	nircam2	F814W	0.007105541	0.01607209	0.0002673907515361547	0.002001754428743255
