NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1105	8930.3066	738.8773	214.9357294	52.86205	-1	z7-8	nircam5	F277W	0.2010933	6.09511e-05	0.002028314311085999	1.1764197649123178e-06
1369	7808.0391	838.7515	214.9447183	52.8697123	-1	z7-8	nircam5	F277W	0.3658039	6.496729e-05	0.00811768478674045	1.1746277788629994e-06
1632	2629.4114	963.8215	214.9897696	52.9032457	-1	z7-8	nircam5	F277W	0.1093774	3.793855e-05	0.003263466456316817	1.173730734379636e-06
1756	10587.7959	995.2697	214.9182133	52.8529127	-1	z7-8	nircam5	F277W	1.48466	8.820534e-05	0.016687196399662717	1.173431819690772e-06
2274	1591.4785	1218.8788	214.9963886	52.9112078	-1	z7-8	nircam5	F277W	0.03486549	2.892005e-05	0.0008330488011869541	1.1761214510569994e-06
4460	3162.6689	1857.1541	214.9755963	52.9046903	-1	z7-8	nircam5	F277W	0.05656894	3.689894e-05	0.0016283946965630902	1.173730734379636e-06
6490	711.873	2478.8657	214.9910187	52.923597	-1	z7-8	nircam5	F277W	0.2944664	8.551824e-05	0.003922719047395907	1.1746277788629994e-06
8190	3573.3699	2964.1152	214.9602721	52.9080649	-1	z7-8	nircam5	F277W	0.01226507	2.68266e-05	0.0017875921536002718	1.1740299494852722e-06
8697	6857.9888	3092.4556	214.9295162	52.887912	-1	z7-8	nircam5	F277W	0.528927	7.392954e-05	0.012608236597106812	1.1740299494852722e-06
9131	9115.0576	3245.9485	214.9077115	52.8744115	-1	z7-8	nircam5	F277W	0.2091944	6.030949e-05	0.005477276708724544	1.1749266935518633e-06
9732	8214.6758	3411.1636	214.9140259	52.8810199	-1	z7-8	nircam5	F277W	0.4211791	5.310664e-05	0.011687882776347268	1.173431819690772e-06
10802	4329.2041	3701.5935	214.9457432	52.9072517	-1	z7-8	nircam5	F277W	-0.02773513	3.636799e-05	-0.0012238387499866814	1.1713355114506813e-06
11132	10633.5039	3810.5962	214.8881962	52.8678163	-1	z7-8	nircam5	F277W	0.3629081	6.556333e-05	0.008729687827804996	1.1725338739570904e-06
11484	9396.0479	3918.6252	214.898122	52.8762576	-1	z7-8	nircam5	F277W	0.2558144	5.526048e-05	0.007050397122439996	1.1740299494852722e-06
11713	9745.7334	4019.71	214.893932	52.8745825	-1	z7-8	nircam5	F277W	1.694764	8.540445e-05	0.033087873306504534	1.1758228367849087e-06
11899	7409.2744	4094.9778	214.9140357	52.8898243	-1	z7-8	nircam5	F277W	0.4209704	8.919212e-05	0.007067538903491815	1.1740299494852722e-06
13050	7590.6211	4534.8267	214.9077847	52.891047	-1	z7-8	nircam5	F277W	-0.033463	2.92544e-05	-0.000755714914717954	1.173730734379636e-06
13624	10160.793	4790.1333	214.8821148	52.8761033	-1	z7-8	nircam5	F277W	0.2997723	6.329923e-05	0.0042074780979286346	1.173730734379636e-06
14229	10792.8057	5006.0366	214.8741938	52.8732537	-1	z7-8	nircam5	F277W	-0.02989619	4.989647e-05	0.004365617487092271	1.1746277788629994e-06
14337	6852.2612	5033.6147	214.9091409	52.8984272	-1	z7-8	nircam5	F277W	0.0508742	2.958497e-05	0.0022233592999456354	1.173431819690772e-06
