NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F410M	0.2717006	9.604192e-05	0.013003891038934087	1.9484085351280447e-06
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F410M	0.9566273	7.79771e-05	0.026686790439011808	1.94989748655959e-06
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F410M	0.1128199	5.680096e-05	0.00491958581075818	1.9494012834068172e-06
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F410M	0.1374693	4.981774e-05	0.002983255428044181	1.9464213287043634e-06
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F410M	0.2112501	6.495439e-05	0.004893698437453634	1.9489050802540445e-06
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F410M	0.900318	0.0001132372	0.017701662755286358	1.9489050802540445e-06
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F410M	0.01826281	4.067602e-05	-0.0009589137896395905	1.9489050802540445e-06
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F410M	0.06289472	4.168051e-05	0.004796601979034089	1.94989748655959e-06
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F410M	0.06055918	5.894514e-05	0.00208023305872359	1.9508895508919086e-06
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F410M	0.3218486	6.621575e-05	0.006009687027870907	1.9494012834068172e-06
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F410M	0.1892117	4.50201e-05	0.008112405168260907	1.9489050802540445e-06
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F410M	0.2409115	3.912094e-05	0.006971903936912723	1.947911990002045e-06
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F410M	0.8464085	7.074587e-05	0.025942324982435903	1.947911990002045e-06
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F410M	0.177325	7.219276e-05	0.007270600452274088	1.9469182158035904e-06
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F410M	0.1617227	4.769686e-05	0.007766283805741361	1.9489050802540445e-06
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F410M	0.1853209	5.569793e-05	0.0062756396067209065	1.9459240996319083e-06
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F410M	0.0290282	2.572577e-05	-0.0002752618082401408	1.9494012834068172e-06
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F410M	0.157649	6.202258e-05	0.006001821643643635	1.9503936897123626e-06
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F410M	0.4935865	5.495027e-05	0.019864280926165448	1.9464213287043634e-06
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F410M	0.1071713	4.217379e-05	0.006164594060360907	1.9489050802540445e-06
