NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F606W	0.04686781	0.02292242	0.003577045699964306	0.001573249122230763
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F606W	0.06819759	0.01861087	0.004629990976302113	0.0015744523375283976
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F606W	0.01344821	0.01355674	0.0038701963809173027	0.0015740508801165905
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F606W	-0.02042799	0.01189005	-0.0024915279971941887	0.001571645606459108
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F606W	0.04334182	0.01550273	0.005927899317860442	0.0015736505796425698
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F606W	-0.04669895	0.02702645	0.00018541802262860523	0.0015736505796425698
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F606W	0.03004813	0.009708187	0.005573343006967784	0.0015736505796425698
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F606W	-0.008718811	0.009947931	0.001572878902139183	0.0015744523375283976
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F606W	0.0708785	0.0140685	0.00908579339951591	0.0015752529384764386
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F606W	-0.002789336	0.01580378	-0.0018746823207950723	0.0015740508801165905
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F606W	-0.03002098	0.01074499	-0.004423589804432992	0.0015736505796425698
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F606W	0.03683471	0.009337035	0.006301202648640476	0.0015728488217567423
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F606W	0.01571775	0.01688499	0.0016030333285983612	0.0015728488217567423
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F606W	0.0114643	0.01723032	0.00302660940943011	0.0015720459069331282
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F606W	0.0303586	0.01138386	0.0028715785891432646	0.0015736505796425698
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F606W	-0.00890365	0.01329348	-1.3045873433979868e-05	0.0015712441490473006
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F606W	0.01872801	0.006139996	0.003378441131836298	0.0015740508801165905
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F606W	0.02232945	0.014803	0.0011916308795814038	0.0015748526380024177
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F606W	0.03548764	0.01311504	0.0039488369130577915	0.001571645606459108
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F606W	-0.006985285	0.01006566	-0.004133343037323325	0.0015736505796425698
