NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
345	6115.5791	222.8322	214.9990196	52.9606688	-1	z7-8	nircam1	F356W	0.5549479	0.03108234	0.010119052600594152	0.0006891031395178487
658	2824.2583	284.8748	215.0279148	52.9818756	-1	z7-8	nircam1	F356W	0.1535767	0.02261573	0.0027814766844170458	0.0006896293253467964
740	2924.134	343.8008	215.0263972	52.981561	-1	z7-8	nircam1	F356W	4.972605	0.09718625	0.013435990403279667	0.0006889276355029858
776	6030.3413	333.5001	214.9986192	52.9618076	-1	z7-8	nircam1	F356W	0.3655534	0.0301543	0.008124191761321033	0.0006899803333765222
1651	1740.5952	688.1799	215.0334023	52.9909271	-1	z7-8	nircam1	F356W	0.1024053	0.02036811	0.004157758617386431	0.0006887521314881231
2648	6132.3662	1123.2719	214.9893869	52.965429	-1	z7-8	nircam1	F356W	0.3132816	0.02298957	0.00810074664320171	0.0006891031395178487
4066	2787.1719	1687.974	215.0134695	52.9896975	-1	z7-8	nircam1	F356W	2.340443	0.06528598	0.017569713452236548	0.0006889276355029858
4155	6842.8457	1703.053	214.9769061	52.9640551	-1	z7-8	nircam1	F356W	0.05497834	0.01191953	-0.0027616277675242074	0.0006894541475475746
4302	1418.9958	1759.958	215.0250019	52.9987622	-1	z7-8	nircam1	F356W	0.5409435	0.03071449	0.013431593016438863	0.0006892786435327117
4313	820.8599	1763.1913	215.0303426	53.002572	-1	z7-8	nircam1	F356W	0.1962582	0.02500262	0.004796364880538638	0.0006885763012576191
4807	7187.4741	1958.4575	214.9711245	52.9632486	-1	z7-8	nircam1	F356W	0.2398568	0.02184887	0.0072713792596566205	0.0006896293253467964
4948	198.5919	2023.0408	215.0331974	53.0079225	-1	z7-8	nircam1	F356W	-0.04113011	0.01167871	-0.0010231192489347438	0.0006892786435327117
7246	4106.7295	2888.0352	214.9889768	52.9878154	-1	z7-8	nircam1	F356W	0.9259275	0.05233748	0.014322569485944932	0.0006892786435327117
7297	7806.3838	2892.4849	214.955734	52.9643673	-1	z7-8	nircam1	F356W	0.02692116	0.01907125	0.0027490156184115143	0.0006887521314881231
7330	6020.0542	2904.1709	214.9716346	52.9757648	-1	z7-8	nircam1	F356W	0.07576949	0.01191953	0.003860654460180997	0.0006891031395178487
8693	1579.4159	3455.6023	215.0056927	53.0069128	-1	z7-8	nircam1	F356W	0.6933036	0.04330582	0.016263017556297735	0.0006878733065512444
8933	9986.9824	3545.0815	214.9293095	52.9540519	-1	z7-8	nircam1	F356W	2.053262	0.06059064	0.012031765817148366	0.0006887521314881231
9107	8131.3486	3586.2334	214.9455103	52.9660519	-1	z7-8	nircam1	F356W	0.1142493	0.03180528	0.005148387440907952	0.0006892786435327117
9257	7653.8452	3631.3992	214.9493163	52.9693263	-1	z7-8	nircam1	F356W	0.04370244	0.02171843	0.0014276423021367785	0.0006891031395178487
9300	1651.3906	3664.9641	215.0028394	53.0075881	-1	z7-8	nircam1	F356W	2.195095	0.03062184	0.06285085842004111	0.0006891031395178487
