NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
788	7972.3989	1909.2806	214.8924106	52.8856455	-1	z10-15	nircam2	F200W	0.05948901	0.02045975	0.0012990562731440875	0.0005953043344873065
1455	2689.3545	2196.428	214.936667	52.9207366	-1	z10-15	nircam2	F200W	0.754979	0.04141153	0.00723052734791431	0.0005965198268273307
2259	8880.2412	2505.6458	214.8780169	52.8830972	-1	z10-15	nircam2	F200W	0.4816735	0.03019057	0.010806275868252443	0.0005966715691603632
3260	10334.915	2887.749	214.8609935	52.8759178	-1	z10-15	nircam2	F200W	1.009342	0.03041338	0.01604128795840603	0.0005960643408822726
3478	9130.4072	2972.5715	214.8708656	52.884027	-1	z10-15	nircam2	F200W	0.5178372	0.04083692	0.011931225163621193	0.000596216083215305
4954	8803.54	3507.9292	214.8681516	52.8889909	-1	z10-15	nircam2	F200W	0.6818358	0.03897586	0.008765672939796144	0.0005965198268273307
5581	8248.3584	3735.9858	214.8707139	52.8937477	-1	z10-15	nircam2	F200W	0.3119611	0.02012705	0.009127733771654965	0.0005963680844942982
6534	7976.6689	4035.3733	214.8699907	52.8970884	-1	z10-15	nircam2	F200W	2.823315	0.07196182	0.015688782232500954	0.000596216083215305
6620	8082.7725	4033.3882	214.8690629	52.8964037	-1	z10-15	nircam2	F200W	0.230421	0.01622694	0.010214615421325597	0.000596216083215305
7476	6001.7358	4319.7119	214.88466	52.9111663	-1	z10-15	nircam2	F200W	0.1423119	0.02572276	0.002150264730235991	0.0005971265372134995
8333	8799.2256	4654.5688	214.8561163	52.8952024	-1	z10-15	nircam2	F200W	0.01861613	0.01909419	0.0010019062021184373	0.000596216083215305
9506	7151.5684	5062.4429	214.8665524	52.9078694	-1	z10-15	nircam2	F200W	-0.04658765	0.02737574	-0.0002230836024886797	0.0005966715691603632
9509	7901.4014	5066.7808	214.8598015	52.9031293	-1	z10-15	nircam2	F200W	0.3809737	0.02280078	0.009952600950883857	0.0005956083370452929
9677	8190.5195	5096.73	214.8569012	52.901454	-1	z10-15	nircam2	F200W	-0.000290674	0.02916686	-5.90424238909953e-06	0.0005971265372134995
10411	8337.1543	5331.8403	214.8531138	52.9017903	-1	z10-15	nircam2	F200W	0.3922883	0.02774322	0.007310766932789324	0.0005968233114933954
10538	8293.8037	5351.0151	214.8532994	52.9021691	-1	z10-15	nircam2	F200W	0.08019434	0.02142688	0.00262773182106903	0.0005950000729833592
11590	3639.4629	6167.5649	214.8863341	52.9361387	-1	z10-15	nircam2	F200W	1.463589	0.01927018	0.04430490295065235	0.000596216083215305
12228	2777.4971	5997.001	214.8958486	52.9406924	-1	z10-15	nircam2	F200W	0.3670393	0.0309634	0.006799954593745388	0.0005953043344873065
12282	10064.1611	6246.3506	214.8280453	52.8957466	-1	z10-15	nircam2	F200W	0.7273522	0.03983257	0.01572321945582857	0.0005963680844942982
13212	8187.0605	5651.2139	214.8510915	52.9044661	-1	z10-15	nircam2	F200W	0.02971464	0.05627181	0.00015048344134937055	0.0005959123396032793
