NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
958	10277.0078	678.4905	215.089293	52.9129006	-1	z7-8	nircam7	F200W	0.02087925	0.000104315	0.0010877593372724394	1.7608404333486032e-06
998	689.4515	692.9848	215.1753255	52.9736912	-1	z7-8	nircam7	F200W	0.2035943	5.703209e-05	0.00562913094839327	1.7630872392093763e-06
1359	10364.5273	822.081	215.0869987	52.9131234	-1	z7-8	nircam7	F200W	0.357769	0.0001082108	0.005582207789605864	1.766227955048152e-06
1843	3334.6228	1008.3906	215.1482085	52.9586563	-1	z7-8	nircam7	F200W	0.2215587	6.615365e-05	0.00566560402787199	1.7630872392093763e-06
2308	2381.7744	1199.5356	215.1547713	52.9657245	-1	z7-8	nircam7	F200W	0.04418076	4.677769e-05	0.0007208676347757534	1.762638085020719e-06
2820	4191.3369	1370.4683	215.1366981	52.9551936	-1	z7-8	nircam7	F200W	-0.03276727	5.703209e-05	-0.000695324318860196	1.7644339255872354e-06
4316	2933.6445	1716.5439	215.1443719	52.965032	-1	z7-8	nircam7	F200W	-0.09677477	8.902056e-05	-0.002672868453038139	1.763536393398034e-06
6714	1988.8589	2385.3889	215.1458401	52.9746377	-1	z7-8	nircam7	F200W	0.3491631	0.0001237621	0.007039917528003048	1.7617395179140323e-06
8044	4031.7251	2714.7156	215.1240019	52.963486	-1	z7-8	nircam7	F200W	-0.003314715	7.804706e-05	-0.0008206931881223843	1.7653311990470648e-06
8191	4029.9971	2761.7026	215.1235234	52.9637514	-1	z7-8	nircam7	F200W	0.0002532583	3.262678e-05	2.814812560746271e-05	1.7608404333486032e-06
8243	721.7584	2775.0002	215.1531463	52.9847709	-1	z7-8	nircam7	F200W	0.0003372481	7.376185e-05	7.410288623085603e-06	1.7639852888573201e-06
9004	9744.3789	2976.4863	215.0699235	52.9287132	-1	z7-8	nircam7	F200W	0.8233504	0.0001087559	0.023131293240123276	1.7612901049960032e-06
9657	10838.999	3153.0935	215.0582419	52.9227316	-1	z7-8	nircam7	F200W	0.06450833	5.437796e-05	0.0032400472190228565	1.7603907617012026e-06
11711	4261.9868	3654.02	215.1120542	52.9671147	-1	z7-8	nircam7	F200W	0.02364427	5.491905e-05	0.0004691146421982136	1.7621889308320613e-06
12315	3074.6379	3783.8662	215.1213662	52.975338	-1	z7-8	nircam7	F200W	-0.03419371	3.524095e-05	-0.0025472354210878062	1.762638085020719e-06
12905	3169.3682	3929.7971	215.1189793	52.9755284	-1	z7-8	nircam7	F200W	0.004060892	5.158746e-05	-6.0526398817629735e-05	1.762638085020719e-06
13770	4689.7471	4225.3452	215.1021996	52.9674987	-1	z7-8	nircam7	F200W	0.0791636	5.101105e-05	0.003686965985911994	1.7639852888573201e-06
13889	10283.1572	4281.4468	215.0513666	52.9323593	-1	z7-8	nircam7	F200W	3.717237	0.0001861602	0.021454082677663126	1.7639852888573201e-06
14498	10104.6582	4501.1499	215.0506583	52.9346793	-1	z7-8	nircam7	F200W	0.1450285	6.434087e-05	0.0029877446852605762	1.7644339255872354e-06
14526	3957.8804	4510.4092	215.1057812	52.9736782	-1	z7-8	nircam7	F200W	-0.03001816	4.677769e-05	-0.0007870775158208153	1.7617395179140323e-06
