NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
867	5015.4473	639.2018	214.9513315	52.8193657	-1	z10-15	nircam9	F277W	0.0005373241	4.705174e-05	0.0012236278574122266	1.3058585372766813e-06
1469	7970.2231	853.5859	214.9226842	52.8017688	-1	z10-15	nircam9	F277W	0.07071646	5.947582e-05	0.0012564237556573178	1.305525975909272e-06
2485	8434.9199	1253.6106	214.9143345	52.8009781	-1	z10-15	nircam9	F277W	0.4934106	7.75625e-05	0.00990516758863545	1.305525975909272e-06
3031	4143.6328	1423.4919	214.9508872	52.8291343	-1	z10-15	nircam9	F277W	0.8404763	8.553002e-05	0.0074896755400249955	1.3048602523409085e-06
4354	3124.7615	1750.2664	214.956564	52.8373649	-1	z10-15	nircam9	F277W	0.2088448	3.1025e-05	0.007870423757779542	1.305525975909272e-06
4657	1643.9686	1840.4806	214.96886	52.8472482	-1	z10-15	nircam9	F277W	0.06112317	3.1025e-05	0.002237920801336499	1.3058585372766813e-06
5919	2277.1919	2213.7737	214.9592742	52.845247	-1	z10-15	nircam9	F277W	-0.003184825	3.36303e-05	-0.001393506031970181	1.3058585372766813e-06
6410	745.878	2359.9185	214.9714374	52.8557527	-1	z10-15	nircam9	F277W	-0.0324161	2.595738e-05	0.00024308842023779083	1.3078527038140449e-06
6682	1960.8085	2432.3796	214.9598072	52.8484354	-1	z10-15	nircam9	F277W	0.09263296	4.0748e-05	0.0016723393616608628	1.3051931141250903e-06
6816	9735.1689	2465.6804	214.8899985	52.799263	-1	z10-15	nircam9	F277W	0.2649854	4.276501e-05	0.008362884956640452	1.3058585372766813e-06
6935	3831.803	2506.7451	214.9422953	52.8369635	-1	z10-15	nircam9	F277W	0.2333094	4.104222e-05	0.006889544969818633	1.3048602523409085e-06
7288	9175.6592	2595.5728	214.8936277	52.8035171	-1	z10-15	nircam9	F277W	0.2987334	4.332406e-05	0.008499072892220905	1.3058585372766813e-06
8858	1531.6039	2991.2258	214.9577741	52.8541777	-1	z10-15	nircam9	F277W	0.08750013	3.862581e-05	0.0031384059579981803	1.3051931141250903e-06
9972	3878.3987	3267.105	214.9338894	52.8407737	-1	z10-15	nircam9	F277W	0.1317559	6.282084e-05	0.0025116848984041806	1.3041942283557722e-06
10182	4473.4502	3334.7383	214.9278599	52.8373617	-1	z10-15	nircam9	F277W	0.05147192	2.08122e-05	0.0010276380578023631	1.3068559209621357e-06
12539	3277.8696	3952.1301	214.9320588	52.8482843	-1	z10-15	nircam9	F277W	0.07904237	4.442104e-05	0.0022854590518696354	1.3068559209621357e-06
12592	8389.3945	3979.0142	214.8861112	52.815975	-1	z10-15	nircam9	F277W	0.4041138	0.0001007716	0.008156528675454088	1.303528204370636e-06
12845	1192.1021	4050.7585	214.9496754	52.862055	-1	z10-15	nircam9	F277W	0.06815417	4.304544e-05	0.0030903572993681806	1.305525975909272e-06
13859	8364.2686	4397.7778	214.8819348	52.8183938	-1	z10-15	nircam9	F277W	0.08006541	3.216741e-05	0.0037174622915977255	1.3061910986440904e-06
14820	1156.7213	4766.2383	214.9424704	52.8661435	-1	z10-15	nircam9	F277W	0.0690522	3.735905e-05	0.0026443729785823626	1.305525975909272e-06
