NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
958	10277.0078	678.4905	215.089293	52.9129006	-1	z7-8	nircam7	F814W	0.02362687	0.01463953	0.0018531215128005476	0.001895636515867782
998	689.4515	692.9848	215.1753255	52.9736912	-1	z7-8	nircam7	F814W	0.01929987	0.008003863	0.0029468271166787313	0.0018980553008152428
1359	10364.5273	822.081	215.0869987	52.9131234	-1	z7-8	nircam7	F814W	0.02407417	0.01518626	0.0013025417933474317	0.0019014364791499379
1843	3334.6228	1008.3906	215.1482085	52.9586563	-1	z7-8	nircam7	F814W	0.01994388	0.009283978	0.005717541602252241	0.0018980553008152428
2308	2381.7744	1199.5356	215.1547713	52.9657245	-1	z7-8	nircam7	F814W	0.007254987	0.006564764	0.001944952974696445	0.0018975716232147702
2820	4191.3369	1370.4683	215.1366981	52.9551936	-1	z7-8	nircam7	F814W	-0.005032989	0.008003863	-0.0030989325083284024	0.0018995051427813702
4316	2933.6445	1716.5439	215.1443719	52.965032	-1	z7-8	nircam7	F814W	-0.02987624	0.01249311	-0.0018702816478085359	0.0018985385814706186
6714	1988.8589	2385.3889	215.1458401	52.9746377	-1	z7-8	nircam7	F814W	0.0645997	0.01736873	0.00532467908575506	0.001896604466486373
8044	4031.7251	2714.7156	215.1240019	52.963486	-1	z7-8	nircam7	F814W	-0.008957095	0.0109531	-0.0008597195684921953	0.0019004711086744765
8191	4029.9971	2761.7026	215.1235234	52.9637514	-1	z7-8	nircam7	F814W	-0.00465656	0.00457883	0.004758704843084602	0.001895636515867782
8243	721.7584	2775.0002	215.1531463	52.9847709	-1	z7-8	nircam7	F814W	0.01953662	0.01035171	0.001025492772188051	0.0018990220605985429
9004	9744.3789	2976.4863	215.0699235	52.9287132	-1	z7-8	nircam7	F814W	-0.04076712	0.01526277	-0.0017852123441094805	0.0018961205904133515
9657	10838.999	3153.0935	215.0582419	52.9227316	-1	z7-8	nircam7	F814W	-0.0008855282	0.007631383	-0.0017250451925867505	0.0018951522428496644
11711	4261.9868	3654.02	215.1120542	52.9671147	-1	z7-8	nircam7	F814W	0.009187378	0.007707319	0.0055496219179453415	0.0018970881440868459
12315	3074.6379	3783.8662	215.1213662	52.975338	-1	z7-8	nircam7	F814W	-0.01563372	0.004945701	-0.002750081279440913	0.0018975716232147702
12905	3169.3682	3929.7971	215.1189793	52.9755284	-1	z7-8	nircam7	F814W	0.001421206	0.007239766	0.0038104188845903856	0.0018975716232147702
13770	4689.7471	4225.3452	215.1021996	52.9674987	-1	z7-8	nircam7	F814W	0.001941669	0.007158872	-0.00013479169843097884	0.0018990220605985429
13889	10283.1572	4281.4468	215.0513666	52.9323593	-1	z7-8	nircam7	F814W	0.03734724	0.02612565	0.0035182732475088235	0.0018990220605985429
14498	10104.6582	4501.1499	215.0506583	52.9346793	-1	z7-8	nircam7	F814W	0.01389188	0.009029575	0.004033638975060477	0.0018995051427813702
14526	3957.8804	4510.4092	215.1057812	52.9736782	-1	z7-8	nircam7	F814W	-0.009274333	0.006564764	-0.0007580940817499597	0.001896604466486373
