NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
49	180.4972	197.5395	214.8715835	52.8711732	-1	z8-10	nircam3	F200W	0.04017295	0.02861952	0.0023958226669765774	0.0006129918972861339
457	8474.5664	324.9333	214.796215	52.8191519	-1	z8-10	nircam3	F200W	0.4410564	0.02559808	0.010244295807353206	0.0006123683554125125
868	3908.9641	493.7003	214.8351667	52.8490816	-1	z8-10	nircam3	F200W	0.05337068	0.03530469	0.0005096157497590485	0.0006122122109981465
1021	3697.4653	577.6644	214.8361712	52.8508783	-1	z8-10	nircam3	F200W	1.625574	0.06586005	0.01422561584934442	0.0006128360118177286
1715	2246.0176	874.4232	214.8460078	52.8617012	-1	z8-10	nircam3	F200W	0.2795758	0.02959824	0.005803608220351422	0.0006122122109981465
1725	6991.4644	883.8897	214.8035579	52.8315921	-1	z8-10	nircam3	F200W	0.2509398	0.02601209	0.006410927129528213	0.0006133034092769837
2210	1259.854	1124.45	214.8521846	52.8693152	-1	z8-10	nircam3	F200W	0.4237796	0.03135111	0.007951844626876417	0.0006126801263493233
2790	3958.3804	1370.6488	214.8254968	52.8534946	-1	z8-10	nircam3	F200W	0.4333993	0.02786292	0.009090606099794573	0.0006125242408809178
3404	1449.8234	1591.3014	214.8455735	52.8706255	-1	z8-10	nircam3	F200W	0.5922336	0.03257666	0.013316171740397006	0.0006117440367010089
3591	9943.2324	1651.3943	214.7691691	52.8169576	-1	z8-10	nircam3	F200W	-0.007021386	0.01307432	0.0011103253222322232	0.0006123683554125125
4026	7554.2808	1779.5316	214.789114	52.8328391	-1	z8-10	nircam3	F200W	0.1125829	0.01790274	0.003363073613268401	0.0006133034092769837
4596	3977.8147	1948.7542	214.8192384	52.8564869	-1	z8-10	nircam3	F200W	0.1897632	0.02682094	0.004834624666635844	0.0006125242408809178
5466	7235.127	2238.5264	214.7871288	52.8373408	-1	z8-10	nircam3	F200W	0.2632351	0.03922295	0.003237914672572338	0.0006128360118177286
5922	9022.0645	2401.7134	214.7694813	52.8268564	-1	z8-10	nircam3	F200W	0.5653983	0.03520368	0.010694377550209262	0.0006131477827545392
8730	9116.1904	3345.9946	214.7587024	52.8313423	-1	z8-10	nircam3	F200W	0.08562408	0.02295775	0.001695532835815775	0.0006111192000975836
9992	578.233	3744.6199	214.8306859	52.8877727	-1	z8-10	nircam3	F200W	0.6059307	0.04691294	0.01136985362572985	0.0006123683554125125
10047	7614.272	3744.5977	214.7678929	52.843041	-1	z8-10	nircam3	F200W	0.3879693	0.02947768	0.009150722994055338	0.0006119001811153749
10134	6941.4634	3773.3328	214.7735892	52.8474746	-1	z8-10	nircam3	F200W	0.3286467	0.03191401	0.006393849643413045	0.0006128360118177286
11198	9990.8203	4292.0264	214.7409486	52.8308713	-1	z8-10	nircam3	F200W	0.1518938	0.02947768	0.003790583036720984	0.0006123683554125125
11909	6222.0039	4206.6768	214.7754419	52.8543837	-1	z8-10	nircam3	F200W	0.3729314	0.05202417	0.006763500181383095	0.0006115878922866427
