NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
788	7972.3989	1909.2806	214.8924106	52.8856455	-1	z10-15	nircam2	F444W	0.1989387	0.03170771	0.0	0.0
1455	2689.3545	2196.428	214.936667	52.9207366	-1	z10-15	nircam2	F444W	0.3704352	0.06417796	0.0	0.0
2259	8880.2412	2505.6458	214.8780169	52.8830972	-1	z10-15	nircam2	F444W	0.09450924	0.04678816	0.0	0.0
3260	10334.915	2887.749	214.8609935	52.8759178	-1	z10-15	nircam2	F444W	0.5147451	0.04713346	0.0	0.0
3478	9130.4072	2972.5715	214.8708656	52.884027	-1	z10-15	nircam2	F444W	0.4375129	0.06328744	0.0	0.0
4954	8803.54	3507.9292	214.8681516	52.8889909	-1	z10-15	nircam2	F444W	0.4674879	0.06040325	0.0	0.0
5581	8248.3584	3735.9858	214.8707139	52.8937477	-1	z10-15	nircam2	F444W	0.1275286	0.0311921	0.0	0.0
6534	7976.6689	4035.3733	214.8699907	52.8970884	-1	z10-15	nircam2	F444W	2.27348	0.1115236	0.0	0.0
6620	8082.7725	4033.3882	214.8690629	52.8964037	-1	z10-15	nircam2	F444W	0.1015265	0.02514788	0.0	0.0
7476	6001.7358	4319.7119	214.88466	52.9111663	-1	z10-15	nircam2	F444W	0.4117704	0.03986411	0.0	0.0
8333	8799.2256	4654.5688	214.8561163	52.8952024	-1	z10-15	nircam2	F444W	0.2190695	0.02959143	0.0	0.0
9506	7151.5684	5062.4429	214.8665524	52.9078694	-1	z10-15	nircam2	F444W	0.2889429	0.04242585	0.0	0.0
9509	7901.4014	5066.7808	214.8598015	52.9031293	-1	z10-15	nircam2	F444W	0.3262502	0.03533576	0.0	0.0
9677	8190.5195	5096.73	214.8569012	52.901454	-1	z10-15	nircam2	F444W	0.3650467	0.04520165	0.0	0.0
10411	8337.1543	5331.8403	214.8531138	52.9017903	-1	z10-15	nircam2	F444W	0.3275968	0.04299535	0.0	0.0
10538	8293.8037	5351.0151	214.8532994	52.9021691	-1	z10-15	nircam2	F444W	0.3407657	0.03320653	0.0	0.0
11590	3639.4629	6167.5649	214.8863341	52.9361387	-1	z10-15	nircam2	F444W	0.3759826	0.02986417	0.0	0.0
12228	2777.4971	5997.001	214.8958486	52.9406924	-1	z10-15	nircam2	F444W	0.3679822	0.04798585	0.0	0.0
12282	10064.1611	6246.3506	214.8280453	52.8957466	-1	z10-15	nircam2	F444W	0.7809855	0.06173095	0.0	0.0
13212	8187.0605	5651.2139	214.8510915	52.9044661	-1	z10-15	nircam2	F444W	0.7186965	0.08720782	0.0	0.0
