NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
49	180.4972	197.5395	214.8715835	52.8711732	-1	z8-10	nircam3	F277W	0.0461458	0.02381876	-0.0013543212920929632	0.0005917275556675078
457	8474.5664	324.9333	214.796215	52.8191519	-1	z8-10	nircam3	F277W	0.1811082	0.02130415	0.004628951623865313	0.0005911256656616213
868	3908.9641	493.7003	214.8351667	52.8490816	-1	z8-10	nircam3	F277W	0.483271	0.02938254	0.007464012734078068	0.0005909751931601495
1021	3697.4653	577.6644	214.8361712	52.8508783	-1	z8-10	nircam3	F277W	1.54385	0.05481241	0.01339845897520252	0.0005915770831660362
1715	2246.0176	874.4232	214.8460078	52.8617012	-1	z8-10	nircam3	F277W	0.1960067	0.02463331	0.005047568525714	0.0005909751931601495
1725	6991.4644	883.8897	214.8035579	52.8315921	-1	z8-10	nircam3	F277W	0.257265	0.02164871	0.007302778895824508	0.0005920285006704511
2210	1259.854	1124.45	214.8521846	52.8693152	-1	z8-10	nircam3	F277W	0.2443613	0.02609215	0.0051614410690432756	0.0005914266106645645
2790	3958.3804	1370.6488	214.8254968	52.8534946	-1	z8-10	nircam3	F277W	0.2279858	0.02318908	0.0070538865659950595	0.0005912761381630928
3404	1449.8234	1591.3014	214.8455735	52.8706255	-1	z8-10	nircam3	F277W	0.3925053	0.02711212	0.008937369788607694	0.0005905231749671059
3591	9943.2324	1651.3943	214.7691691	52.8169576	-1	z8-10	nircam3	F277W	-0.04982685	0.01088118	-0.002213980904707272	0.0005911256656616213
4026	7554.2808	1779.5316	214.789114	52.8328391	-1	z8-10	nircam3	F277W	0.08716101	0.01489967	0.0006077335048659669	0.0005920285006704511
4596	3977.8147	1948.7542	214.8192384	52.8564869	-1	z8-10	nircam3	F277W	0.2050508	0.02232189	0.0066781287977990805	0.0005912761381630928
5466	7235.127	2238.5264	214.7871288	52.8373408	-1	z8-10	nircam3	F277W	0.07632762	0.03264353	0.0026221133872318617	0.0005915770831660362
5922	9022.0645	2401.7134	214.7694813	52.8268564	-1	z8-10	nircam3	F277W	0.5010298	0.02929847	0.012029051087857215	0.0005918780281689795
8730	9116.1904	3345.9946	214.7587024	52.8313423	-1	z8-10	nircam3	F277W	0.153024	0.01910672	0.0018352010720206588	0.0005899197832396477
9992	578.233	3744.6199	214.8306859	52.8877727	-1	z8-10	nircam3	F277W	0.8128633	0.03904357	0.015169012735632823	0.0005911256656616213
10047	7614.272	3744.5977	214.7678929	52.843041	-1	z8-10	nircam3	F277W	0.3652487	0.02453297	0.0073325700483613835	0.0005906736474685776
10134	6941.4634	3773.3328	214.7735892	52.8474746	-1	z8-10	nircam3	F277W	0.2347768	0.02656062	0.005021705876808361	0.0005915770831660362
11198	9990.8203	4292.0264	214.7409486	52.8308713	-1	z8-10	nircam3	F277W	0.1738988	0.02453297	0.004352809054398092	0.0005911256656616213
11909	6222.0039	4206.6768	214.7754419	52.8543837	-1	z8-10	nircam3	F277W	0.5324996	0.04329742	0.008900814882112449	0.0005903724021213199
