NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1213	4178.8394	664.3421	214.8309622	52.8482864	-1	z7-8	nircam3	F606W	0.04933009	0.02066014	0.003331793400297238	0.0016688214388720997
2183	10253.3916	1100.3251	214.7722041	52.8120175	-1	z7-8	nircam3	F606W	-0.1285256	0.02262033	-0.009864726059759828	0.0016688214388720997
2241	2107.0117	1146.351	214.8443873	52.8640506	-1	z7-8	nircam3	F606W	-0.06815376	0.02336974	-0.003521228079531927	0.001669671788144947
2321	2109.5361	1187.4635	214.843932	52.8642562	-1	z7-8	nircam3	F606W	-0.05176915	0.04411317	-0.0030864311915404824	0.0016700963843124781
3319	9540.7832	1539.5801	214.7739319	52.8189149	-1	z7-8	nircam3	F606W	0.2005411	0.06327158	0.00034562035481970724	0.0016688214388720997
3558	9395.3184	1613.4814	214.7744505	52.8202379	-1	z7-8	nircam3	F606W	-0.1277304	0.06168026	-0.00011793765945501111	0.0016730685574851923
3806	6533.7065	1702.5698	214.7990251	52.8389132	-1	z7-8	nircam3	F606W	0.009439616	0.008460619	-0.0027291757447926493	0.0016675441795561492
4118	2183.6602	1784.8427	214.836982	52.8670059	-1	z7-8	nircam3	F606W	-0.08040661	0.03093669	-0.005897036845476118	0.0016688214388720997
4584	7616.6738	1944.7245	214.7868191	52.8333322	-1	z7-8	nircam3	F606W	-0.01663369	0.0125068	-0.0013761161789667853	0.0016713713297528562
5100	8559.4023	2108.8333	214.7766876	52.8282215	-1	z7-8	nircam3	F606W	-0.02510276	0.02184522	0.0007591984253435892	0.001668395685766783
6863	6400.9512	2679.47	214.7899263	52.84502	-1	z7-8	nircam3	F606W	-0.05814349	0.01352523	-0.007910239327411361	0.0016692460350396304
7029	7797.252	2769.1973	214.7765308	52.8366246	-1	z7-8	nircam3	F606W	0.02601518	0.01196512	0.003555662018862211	0.0016692460350396304
7041	6793.6016	2731.1736	214.7858802	52.8428019	-1	z7-8	nircam3	F606W	0.03827859	0.01055225	0.005809697298121289	0.0016679699326614663
7755	2097.5002	2969.2261	214.8252819	52.8739378	-1	z7-8	nircam3	F606W	-0.02296133	0.01240036	-0.003651797764205421	0.0016679699326614663
9528	2638.2485	3578.6418	214.8140359	52.8737852	-1	z7-8	nircam3	F606W	0.02260074	0.01312735	0.0004876809769731679	0.0016692460350396304
9954	8276.7451	3715.5518	214.7622931	52.8386713	-1	z7-8	nircam3	F606W	0.03507996	0.01332777	0.00219978878034034	0.0016700963843124781
10467	2746.4727	3821.4976	214.810512	52.874406	-1	z7-8	nircam3	F606W	-0.007107423	0.01362289	-0.0021739798122060805	0.0016722193651501312
11511	3299.1414	4188.0493	214.8017176	52.8728677	-1	z7-8	nircam3	F606W	-0.00964553	0.01447217	-0.002419642824787245	0.0016705209804800084
11872	3284.4456	4061.2224	214.8031846	52.8722778	-1	z7-8	nircam3	F606W	0.01072375	0.008768378	0.002766330801796045	0.0016700963843124781
12086	4452.9634	4453.6621	214.7886223	52.8669629	-1	z7-8	nircam3	F606W	-0.008149633	0.009494229	-0.0013968010696460231	0.001669671788144947
