NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
627	2119.2341	588.5831	214.9982873	52.9044536	-1	z8-10	nircam5	F814W	0.03587855	0.008259718	0.007367459774979937	0.001830145338233982
1103	9535.7227	736.1421	214.9303439	52.8581924	-1	z8-10	nircam5	F814W	-0.003880166	0.006414854	-0.002542903725058718	0.0018310771668487622
1846	8483.1562	1045.1633	214.9365086	52.8665421	-1	z8-10	nircam5	F814W	0.04475409	0.008706507	0.007966626566646309	0.0018315431803924266
2196	3402.1958	1191.4915	214.9804518	52.8995739	-1	z8-10	nircam5	F814W	0.00258263	0.0103541	0.0015432266741873197	0.0018278128888450796
2747	2746.8179	1386.1815	214.9842757	52.9047835	-1	z8-10	nircam5	F814W	0.01035522	0.008127554	0.0007344087647679294	0.001830145338233982
2863	3578.7827	1430.1403	214.9763601	52.8997431	-1	z8-10	nircam5	F814W	0.009209521	0.008644095	0.005511400074572743	0.0018287461067676989
3383	9447.5635	1586.5959	214.9221905	52.8633435	-1	z8-10	nircam5	F814W	-0.003992962	0.009190566	0.0005844937161624994	0.001830611153305098
4166	3832.3975	1781.8435	214.9703893	52.9000344	-1	z8-10	nircam5	F814W	0.02374613	0.007504066	0.004305363771636238	0.001830611153305098
4832	1250.9788	1964.6349	214.9915961	52.9173982	-1	z8-10	nircam5	F814W	-0.008937068	0.005603946	-0.0013223860711001033	0.001830611153305098
5075	1514.0	2026.0227	214.9885929	52.9160616	-1	z8-10	nircam5	F814W	-0.00285014	0.007134177	0.002501079604932495	0.0018278128888450796
5213	3983.5078	2073.9739	214.9659631	52.9006538	-1	z8-10	nircam5	F814W	-0.00894825	0.01106201	-0.007087996533741707	0.0018287461067676989
5849	6773.96	2271.907	214.9388997	52.8840147	-1	z8-10	nircam5	F814W	0.01957118	0.01050981	0.004685192595879402	0.001830145338233982
7100	9460.21	2673.1833	214.9106501	52.8691286	-1	z8-10	nircam5	F814W	0.01195867	0.008891118	0.0015229711613143446	0.0018282796962789376
7373	2414.4622	2736.5056	214.9730489	52.9141884	-1	z8-10	nircam5	F814W	-0.01538545	0.008127554	-0.0014496101501910315	0.00183247461206211
8745	716.1118	3143.6084	214.9839861	52.9271625	-1	z8-10	nircam5	F814W	0.01490955	0.01154111	0.0001286984522640394	0.0018282796962789376
8815	3152.6982	3170.3188	214.9618706	52.9118481	-1	z8-10	nircam5	F814W	0.004523217	0.004162507	0.003332967367961299	0.001833405448314148
11414	3278.3484	3888.7754	214.9531848	52.9149316	-1	z8-10	nircam5	F814W	0.001565458	0.003752033	0.00598072414034448	0.001830611153305098
11561	3674.594	3941.2507	214.9490835	52.9127004	-1	z8-10	nircam5	F814W	0.01449823	0.006156431	8.382867164620584e-05	0.0018296791262177694
12888	958.9188	4500.5728	214.9675279	52.9329541	-1	z8-10	nircam5	F814W	0.03587923	0.01725684	0.004119595451050921	0.001830145338233982
13952	10817.6338	4924.4653	214.8748303	52.872656	-1	z8-10	nircam5	F814W	-0.0118761	0.01522306	0.002335202203148724	0.001830145338233982
