NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
849	6497.4443	487.4786	214.864319	52.8141826	-1	z7-8	nircam6	F277W	0.2016457	0.01648165	0.006184678106595743	0.0005967643298185653
932	8652.4834	536.86	214.8445756	52.8007571	-1	z7-8	nircam6	F277W	0.09506905	0.02265186	0.0029566909464921517	0.0005976758748125105
1318	8118.1431	717.3485	214.8474442	52.8051254	-1	z7-8	nircam6	F277W	0.1103981	0.01632833	0.004524726139911826	0.0005973722267107383
1824	1035.0487	942.5328	214.9083175	52.8513292	-1	z7-8	nircam6	F277W	2.467973	0.04990068	0.015717366367492887	0.0005969163040416087
2724	7101.8022	1303.568	214.8503483	52.814744	-1	z7-8	nircam6	F277W	0.1051765	0.01570008	0.0028838250130848904	0.0005966120552512079
2910	2604.1455	1382.5983	214.8896699	52.8437402	-1	z7-8	nircam6	F277W	0.7811956	0.03878283	0.010301975170367104	0.000596307806460807
4174	3542.8733	1826.7122	214.8766154	52.8401742	-1	z7-8	nircam6	F277W	0.3094814	0.02975502	0.0060772119074908	0.0005981314971373259
4249	6680.0728	1861.1903	214.8482485	52.8204303	-1	z7-8	nircam6	F277W	0.003856675	0.01708118	0.00037102434180237906	0.0005969163040416087
4337	3487.8018	1861.09	214.8767457	52.8407094	-1	z7-8	nircam6	F277W	2.139255	0.05340666	0.01254722912645808	0.000596307806460807
4659	7063.0293	1975.3494	214.8436315	52.8186125	-1	z7-8	nircam6	F277W	0.09944239	0.01207822	0.0014928728273851635	0.000597068278264652
5157	6485.21	2117.4058	214.8472932	52.8230499	-1	z7-8	nircam6	F277W	0.02094064	0.01780222	0.0008056090491216067	0.0005956987081913767
5283	7413.459	2168.5481	214.838474	52.8174273	-1	z7-8	nircam6	F277W	0.1569911	0.02547409	0.005320281163111748	0.0005973722267107383
5451	1269.7587	2248.7483	214.892484	52.8568879	-1	z7-8	nircam6	F277W	2.801209	0.04098992	0.0657472025038053	0.0005969163040416087
7573	7005.7798	2942.2395	214.8339749	52.8241889	-1	z7-8	nircam6	F277W	0.9519069	0.03179815	0.011832977309143148	0.0005972202524876951
7622	7476.4102	2951.7903	214.8296762	52.8212495	-1	z7-8	nircam6	F277W	0.35427	0.01968109	0.010291541208887813	0.000596003257326092
7625	8405.3447	2955.8206	214.821349	52.8153674	-1	z7-8	nircam6	F277W	0.2612379	0.03009124	0.005328726845230278	0.0005967643298185653
7863	8383.8125	3044.7783	214.8206055	52.8159837	-1	z7-8	nircam6	F277W	0.3366407	0.03042375	0.005327065941172117	0.0005967643298185653
8017	7469.1963	3097.644	214.8282066	52.8220815	-1	z7-8	nircam6	F277W	0.2885748	0.01942381	0.009899123341576797	0.000597068278264652
10002	3134.3948	3832.0449	214.8591712	52.8535852	-1	z7-8	nircam6	F277W	1.638602	0.06223708	0.032772280097468576	0.0005969163040416087
10707	6948.2412	4595.6201	214.8170964	52.8334662	-1	z7-8	nircam6	F277W	0.123909	0.02497553	0.0037663777703692094	0.0005972202524876951
