NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
345	6115.5791	222.8322	214.9990196	52.9606688	-1	z7-8	nircam1	F606W	-0.02243287	0.01989233	0.00019731458249640905	0.001564088488839734
658	2824.2583	284.8748	215.0279148	52.9818756	-1	z7-8	nircam1	F606W	-0.04207531	0.01447379	0.0008574417642518962	0.0015652836055728653
740	2924.134	343.8008	215.0263972	52.981561	-1	z7-8	nircam1	F606W	-0.157783	0.06219804	0.0008677837468164005	0.0015636905022412856
776	6030.3413	333.5001	214.9986192	52.9618076	-1	z7-8	nircam1	F606W	0.008718523	0.01929839	0.0003536899958783616	0.001566079578769762
1651	1740.5952	688.1799	215.0334023	52.9909271	-1	z7-8	nircam1	F606W	0.04313168	0.01303535	0.005330832649853979	0.0015632913587050512
2648	6132.3662	1123.2719	214.9893869	52.965429	-1	z7-8	nircam1	F606W	0.02625544	0.01471305	0.001354956943795211	0.001564088488839734
4066	2787.1719	1687.974	215.0134695	52.9896975	-1	z7-8	nircam1	F606W	-0.02689152	0.04178225	-0.0007319805383733109	0.0015636905022412856
4155	6842.8457	1703.053	214.9769061	52.9640551	-1	z7-8	nircam1	F606W	0.006481661	0.007628359	0.002938149946298251	0.0015648856189744169
4302	1418.9958	1759.958	215.0250019	52.9987622	-1	z7-8	nircam1	F606W	0.05191967	0.01965691	0.002492351736897954	0.0015644864754381824
4313	820.8599	1763.1913	215.0303426	53.002572	-1	z7-8	nircam1	F606W	0.00276825	0.01600138	0.0010062335661391716	0.0015628922151688168
4807	7187.4741	1958.4575	214.9711245	52.9632486	-1	z7-8	nircam1	F606W	0.02656722	0.01398301	0.001975061713938016	0.0015652836055728653
4948	198.5919	2023.0408	215.0331974	53.0079225	-1	z7-8	nircam1	F606W	0.01514334	0.007474235	0.0011732367257188167	0.0015644864754381824
7246	4106.7295	2888.0352	214.9889768	52.9878154	-1	z7-8	nircam1	F606W	0.07511596	0.03349536	0.004575370786478439	0.0015644864754381824
7297	7806.3838	2892.4849	214.955734	52.9643673	-1	z7-8	nircam1	F606W	-0.01657057	0.01220538	-0.0006308147746170957	0.0015632913587050512
7330	6020.0542	2904.1709	214.9716346	52.9757648	-1	z7-8	nircam1	F606W	0.00737604	0.007628359	0.0017842051581641028	0.001564088488839734
8693	1579.4159	3455.6023	215.0056927	53.0069128	-1	z7-8	nircam1	F606W	-0.116067	0.02771521	0.001040860945467306	0.001561296797961665
8933	9986.9824	3545.0815	214.9293095	52.9540519	-1	z7-8	nircam1	F606W	0.06408563	0.03877728	-0.0004499439802633199	0.0015632913587050512
9107	8131.3486	3586.2334	214.9455103	52.9660519	-1	z7-8	nircam1	F606W	-0.0525651	0.020355	-0.0007143889522530015	0.0015644864754381824
9257	7653.8452	3631.3992	214.9493163	52.9693263	-1	z7-8	nircam1	F606W	-0.0002530214	0.01389953	-0.00034765737517984674	0.001564088488839734
9300	1651.3906	3664.9641	215.0028394	53.0075881	-1	z7-8	nircam1	F606W	-0.03501486	0.01959761	0.0008140665469348442	0.001564088488839734
