NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
969	8062.189	681.7323	214.9236675	52.8002573	-1	z8-10	nircam9	F444W	-0.0009597397	4.904249e-05	0.0	0.0
1431	2978.647	831.7144	214.9675186	52.83333	-1	z8-10	nircam9	F444W	0.3352973	4.966726e-05	0.0	0.0
2030	2764.1331	1060.5383	214.9670337	52.8359273	-1	z8-10	nircam9	F444W	0.9030136	4.511253e-05	0.0	0.0
5926	4227.3296	2213.2119	214.9418435	52.8328681	-1	z8-10	nircam9	F444W	0.358684	3.35024e-05	0.0	0.0
6039	7398.6587	2243.8438	214.9131874	52.8129023	-1	z8-10	nircam9	F444W	0.1101668	4.414523e-05	0.0	0.0
6158	3123.3879	2284.0122	214.950969	52.8402566	-1	z8-10	nircam9	F444W	0.1348457	1.824892e-05	0.0	0.0
6359	3634.2505	2350.5654	214.9457023	52.8373739	-1	z8-10	nircam9	F444W	0.2209766	2.532543e-05	0.0	0.0
6618	4751.0181	2415.6357	214.9350362	52.8306373	-1	z8-10	nircam9	F444W	0.09426276	2.938355e-05	0.0	0.0
6737	3955.717	2450.8086	214.9417753	52.835875	-1	z8-10	nircam9	F444W	0.1421873	2.483363e-05	0.0	0.0
7553	4276.3643	2659.1062	214.9367206	52.8349647	-1	z8-10	nircam9	F444W	0.5150934	4.019674e-05	0.0	0.0
7724	3156.1804	2705.5171	214.9462472	52.8423249	-1	z8-10	nircam9	F444W	0.2822584	2.248781e-05	0.0	0.0
7836	1590.072	2723.6465	214.9600629	52.8523613	-1	z8-10	nircam9	F444W	0.09342529	3.160805e-05	0.0	0.0
8831	10346.3018	2981.103	214.879131	52.7981624	-1	z8-10	nircam9	F444W	0.1969364	2.221187e-05	0.0	0.0
8948	6820.1997	3025.3625	214.9101435	52.8207932	-1	z8-10	nircam9	F444W	0.02983448	1.955402e-05	0.0	0.0
10624	739.9752	3436.8923	214.9601726	52.8616083	-1	z8-10	nircam9	F444W	0.7339446	3.815015e-05	0.0	0.0
10657	7187.8071	3436.3728	214.9025419	52.8206774	-1	z8-10	nircam9	F444W	0.3674408	4.916808e-05	0.0	0.0
12578	752.9216	3963.9656	214.9545168	52.8643732	-1	z8-10	nircam9	F444W	0.07021864	2.381958e-05	0.0	0.0
12703	1402.6849	4002.231	214.9483017	52.8604565	-1	z8-10	nircam9	F444W	0.1828287	3.649784e-05	0.0	0.0
15085	3797.6929	4894.3418	214.9175077	52.8500711	-1	z8-10	nircam9	F444W	2.259786	8.919388e-05	0.0	0.0
15657	6815.4873	5052.7544	214.8888794	52.831764	-1	z8-10	nircam9	F444W	0.1884034	3.458925e-05	0.0	0.0
