NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
689	10306.8223	306.6112	214.960551	52.9345327	-1	z8-10	nircam1	F356W	0.2518558	0.03799322	0.0035175832570009708	0.0006889276355029858
1172	2871.3633	507.8744	215.0251433	52.9827828	-1	z8-10	nircam1	F356W	0.9516525	0.04737921	0.0115116541234363	0.0006885763012576191
1961	1083.0402	832.3328	215.0377925	52.9958754	-1	z8-10	nircam1	F356W	0.3202555	0.02118863	0.010328199234514309	0.0006887521314881231
2139	6017.1992	911.6215	214.9926493	52.9650156	-1	z8-10	nircam1	F356W	0.1344135	0.01430344	0.0033287207116387612	0.0006884007972427563
3787	2404.2234	1581.7689	215.018028	52.9915516	-1	z8-10	nircam1	F356W	1.092028	0.04954857	0.01888785625501837	0.0006889276355029858
4051	6704.687	1668.6047	214.9785084	52.9647454	-1	z8-10	nircam1	F356W	0.08987099	0.02210744	0.0050448368099824375	0.0006884007972427563
4069	189.9657	1668.652	215.0370088	53.0060605	-1	z8-10	nircam1	F356W	0.07617014	0.01143282	0.0031018775316251452	0.0006892786435327117
5412	3607.7297	2189.0105	215.0008222	52.9872023	-1	z8-10	nircam1	F356W	0.1815627	0.02622298	0.005967224583561268	0.0006889276355029858
5434	3618.6643	2203.2681	215.0005738	52.98721	-1	z8-10	nircam1	F356W	0.4115136	0.03462825	0.008003332128483576	0.0006896293253467964
5915	9999.5273	2387.4946	214.9413921	52.9477217	-1	z8-10	nircam1	F356W	0.5239486	0.03662227	0.010314168699794509	0.000690155511175744
6015	3036.3303	2418.105	215.0035395	52.9920646	-1	z8-10	nircam1	F356W	0.08087911	0.03567905	0.0022512891682011323	0.000690155511175744
6273	10005.3359	2525.5527	214.9398858	52.9484303	-1	z8-10	nircam1	F356W	0.7836829	0.04135924	0.011678542783220138	0.0006892786435327117
7688	4231.7261	3134.229	214.9852604	52.988353	-1	z8-10	nircam1	F356W	7.841497	0.112145	0.052215576091862906	0.0006892786435327117
7948	8794.3799	3154.5437	214.9441142	52.9595127	-1	z8-10	nircam1	F356W	0.1410797	0.02545316	0.005343151227216016	0.0006892786435327117
9169	10448.7686	4016.8145	214.9202008	52.9536672	-1	z8-10	nircam1	F356W	30.22335	0.4559997	-1.385401943645076e-05	0.0006891031395178487
9212	8400.8086	3666.4292	214.9422492	52.9647749	-1	z8-10	nircam1	F356W	1.619478	0.08199392	0.009359045186640417	0.0006889276355029858
10116	4511.686	4540.793	214.9679228	52.994177	-1	z8-10	nircam1	F356W	0.0001355816	0.04343685	2.949598439323899e-07	0.0006884007972427563
10263	7263.0215	4577.7148	214.9428481	52.9769173	-1	z8-10	nircam1	F356W	0.1701209	0.03062184	0.0068225750429127315	0.0006885763012576191
10524	4575.8403	3950.3643	214.9735704	52.99058	-1	z8-10	nircam1	F356W	4.477784e-05	0.01167871	5.529423620388615e-06	0.0006896293253467964
11772	1458.6284	4475.437	214.9960277	53.0131915	-1	z8-10	nircam1	F356W	0.08836462	0.01488749	0.005561696133753643	0.0006892786435327117
