NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
372	7391.1943	279.0268	214.8585355	52.8073805	-1	z8-10	nircam6	F444W	0.3210037	0.04205162	0.0	0.0
753	7140.4692	452.0004	214.8589544	52.8099062	-1	z8-10	nircam6	F444W	0.5189404	0.05158742	0.0	0.0
2269	7816.9819	1135.7485	214.8457325	52.8092949	-1	z8-10	nircam6	F444W	0.4330396	0.05158742	0.0	0.0
2386	8413.2705	1188.8995	214.8398555	52.8057926	-1	z8-10	nircam6	F444W	0.4868684	0.03695467	0.0	0.0
2400	6796.2354	1178.5886	214.8543884	52.8160115	-1	z8-10	nircam6	F444W	0.1629459	0.02679254	0.0	0.0
2567	838.3987	1275.0569	214.9065788	52.8543725	-1	z8-10	nircam6	F444W	0.4781658	0.08124427	0.0	0.0
3250	9075.9609	1510.8035	214.8305623	52.8033166	-1	z8-10	nircam6	F444W	0.448786	0.07939137	0.0	0.0
3958	7944.6553	1762.7839	214.838002	52.8118643	-1	z8-10	nircam6	F444W	0.1297118	0.05242904	0.0	0.0
4538	6592.4277	1933.5952	214.8482693	52.8213775	-1	z8-10	nircam6	F444W	0.2369328	0.03789038	0.0	0.0
5570	10277.6494	2260.8145	214.8119649	52.7997211	-1	z8-10	nircam6	F444W	0.1754984	0.04142238	0.0	0.0
5890	6579.208	2368.8511	214.8438105	52.8238083	-1	z8-10	nircam6	F444W	0.2746818	0.03074815	0.0	0.0
5956	7700.5728	2386.9067	214.833617	52.8167799	-1	z8-10	nircam6	F444W	0.3812115	0.04825561	0.0	0.0
6166	9479.8799	2561.2585	214.8159172	52.8064111	-1	z8-10	nircam6	F444W	23.87199	0.1644698	0.0	0.0
6262	7169.7812	2494.3865	214.8372216	52.8207324	-1	z8-10	nircam6	F444W	0.168549	0.03765863	0.0	0.0
7051	4478.3252	2763.8889	214.8584068	52.8392867	-1	z8-10	nircam6	F444W	0.04957471	0.03765863	0.0	0.0
7155	7850.2266	2805.8562	214.8278767	52.8180872	-1	z8-10	nircam6	F444W	0.3130507	0.04078344	0.0	0.0
7466	4467.7593	2910.0105	214.8569643	52.8401418	-1	z8-10	nircam6	F444W	0.2208063	0.04640605	0.0	0.0
8168	3972.2197	3147.2214	214.8588937	52.8445692	-1	z8-10	nircam6	F444W	0.01643649	0.02329716	0.0	0.0
9965	7753.8374	3772.9141	214.8185655	52.823912	-1	z8-10	nircam6	F444W	0.8175051	0.06707931	0.0	0.0
11740	6561.2188	4101.0107	214.8257527	52.8332604	-1	z8-10	nircam6	F444W	0.3633921	0.06078036	0.0	0.0
