NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
788	7972.3989	1909.2806	214.8924106	52.8856455	-1	z10-15	nircam2	F356W	0.06294902	0.01791715	0.0011685540108719785	0.0006567546179084648
1455	2689.3545	2196.428	214.936667	52.9207366	-1	z10-15	nircam2	F356W	0.4155511	0.03626518	0.00839913282787631	0.0006580956904086531
2259	8880.2412	2505.6458	214.8780169	52.8830972	-1	z10-15	nircam2	F356W	0.3334778	0.02643869	0.007833138904256317	0.0006582630390324907
3260	10334.915	2887.749	214.8609935	52.8759178	-1	z10-15	nircam2	F356W	-0.0001588087	0.02663381	-5.697506229418547e-06	0.0006575929921058582
3478	9130.4072	2972.5715	214.8708656	52.884027	-1	z10-15	nircam2	F356W	0.2665265	0.03576197	0.007695717303324829	0.0006577606669453368
4954	8803.54	3507.9292	214.8681516	52.8889909	-1	z10-15	nircam2	F356W	0.3192998	0.0341322	0.008809078237463198	0.0006580956904086531
5581	8248.3584	3735.9858	214.8707139	52.8937477	-1	z10-15	nircam2	F356W	0.09240835	0.01762579	0.003260957567610149	0.0006579283417848155
6534	7976.6689	4035.3733	214.8699907	52.8970884	-1	z10-15	nircam2	F356W	2.253802	0.06301888	0.01719460134879661	0.0006577606669453368
6620	8082.7725	4033.3882	214.8690629	52.8964037	-1	z10-15	nircam2	F356W	0.1224464	0.01421037	0.00668071690926352	0.0006577606669453368
7476	6001.7358	4319.7119	214.88466	52.9111663	-1	z10-15	nircam2	F356W	0.1720065	0.0225261	0.0010638006228780637	0.0006587650849040038
8333	8799.2256	4654.5688	214.8561163	52.8952024	-1	z10-15	nircam2	F356W	0.04395397	0.01672129	0.0021322243738205087	0.0006577606669453368
9506	7151.5684	5062.4429	214.8665524	52.9078694	-1	z10-15	nircam2	F356W	0.2018214	0.02397367	0.006538141101204088	0.0006582630390324907
9509	7901.4014	5066.7808	214.8598015	52.9031293	-1	z10-15	nircam2	F356W	0.1810896	0.01996725	0.005874406447224953	0.0006570902938030632
9677	8190.5195	5096.73	214.8569012	52.901454	-1	z10-15	nircam2	F356W	0.4197897	0.0255422	0.011096769809044534	0.0006587650849040038
10411	8337.1543	5331.8403	214.8531138	52.9017903	-1	z10-15	nircam2	F356W	0.4367161	0.02429548	0.007418453581405568	0.0006584303876563285
10538	8293.8037	5351.0151	214.8532994	52.9021691	-1	z10-15	nircam2	F356W	0.04279305	0.01876409	0.000792731735981564	0.0006564189420138664
11590	3639.4629	6167.5649	214.8863341	52.9361387	-1	z10-15	nircam2	F356W	6.209339e-05	0.01687541	2.856408417156833e-06	0.0006577606669453368
12228	2777.4971	5997.001	214.8958486	52.9406924	-1	z10-15	nircam2	F356W	0.1824669	0.02711547	0.004024630014290623	0.0006567546179084648
12282	10064.1611	6246.3506	214.8280453	52.8957466	-1	z10-15	nircam2	F356W	-0.0001550894	0.03488244	-1.7994547343679092e-06	0.0006579283417848155
13212	8187.0605	5651.2139	214.8510915	52.9044661	-1	z10-15	nircam2	F356W	2.089466	0.04927872	0.03105281265623434	0.0006574256434820205
