NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1213	4178.8394	664.3421	214.8309622	52.8482864	-1	z7-8	nircam3	F150W	1.242411	0.03949782	0.02411915632785247	0.0007098246245903796
2183	10253.3916	1100.3251	214.7722041	52.8120175	-1	z7-8	nircam3	F150W	1.068578	0.04324529	0.010131102600639551	0.0007098246245903796
2241	2107.0117	1146.351	214.8443873	52.8640506	-1	z7-8	nircam3	F150W	1.439893	0.04467801	0.02243311843530964	0.0007101865314083058
2321	2109.5361	1187.4635	214.843932	52.8642562	-1	z7-8	nircam3	F150W	5.698792	0.08433507	0.025107069276171335	0.000710367227415549
3319	9540.7832	1539.5801	214.7739319	52.8189149	-1	z7-8	nircam3	F150W	16.42468	0.1209619	0.03883525280117237	0.0007098246245903796
3558	9395.3184	1613.4814	214.7744505	52.8202379	-1	z7-8	nircam3	F150W	13.6632	0.1179196	0.027884148116038756	0.0007116313272610927
3806	6533.7065	1702.5698	214.7990251	52.8389132	-1	z7-8	nircam3	F150W	0.01758783	0.01617492	0.0007770921882099059	0.0007092817643634907
4118	2183.6602	1784.8427	214.836982	52.8670059	-1	z7-8	nircam3	F150W	1.828726	0.05914442	0.037801450274261864	0.0007098246245903796
4584	7616.6738	1944.7245	214.7868191	52.8333322	-1	z7-8	nircam3	F150W	0.1227438	0.02391036	0.0031647953282297123	0.0007109093154372787
5100	8559.4023	2108.8333	214.7766876	52.8282215	-1	z7-8	nircam3	F150W	0.7389543	0.04176345	0.01071754866072869	0.0007096439285831363
6863	6400.9512	2679.47	214.7899263	52.84502	-1	z7-8	nircam3	F150W	0.06593613	0.02585739	0.002224059739306244	0.0007100055779993427
7029	7797.252	2769.1973	214.7765308	52.8366246	-1	z7-8	nircam3	F150W	0.2002021	0.02287479	0.005641561007682878	0.0007100055779993427
7041	6793.6016	2731.1736	214.7858802	52.8428019	-1	z7-8	nircam3	F150W	-0.005420283	0.02017367	0.001370809074675971	0.0007094627177724537
7755	2097.5002	2969.2261	214.8252819	52.8739378	-1	z7-8	nircam3	F150W	0.161477	0.02370687	0.005075928450650277	0.0007094627177724537
9528	2638.2485	3578.6418	214.8140359	52.8737852	-1	z7-8	nircam3	F150W	0.1203285	0.02509671	0.00304676634366941	0.0007100055779993427
9954	8276.7451	3715.5518	214.7622931	52.8386713	-1	z7-8	nircam3	F150W	0.2904068	0.02547989	0.007950904886578715	0.000710367227415549
10467	2746.4727	3821.4976	214.810512	52.874406	-1	z7-8	nircam3	F150W	0.1985265	0.02604409	0.007041239487037459	0.0007112704500500456
11511	3299.1414	4188.0493	214.8017176	52.8728677	-1	z7-8	nircam3	F150W	0.4305862	0.02766774	0.010745507635524653	0.0007105479234227923
11872	3284.4456	4061.2224	214.8031846	52.8722778	-1	z7-8	nircam3	F150W	0.09760171	0.01676329	0.005687368217724208	0.000710367227415549
12086	4452.9634	4453.6621	214.7886223	52.8669629	-1	z7-8	nircam3	F150W	0.09258047	0.01815096	0.004891772964293966	0.0007101865314083058
