NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
921	3613.0696	1958.808	214.9308967	52.9135904	-1	z7-8	nircam2	F356W	0.09055434	0.01492132	0.0031577550087735907	0.0006575929921058582
939	7234.0552	1964.0647	214.8984372	52.8906298	-1	z7-8	nircam2	F356W	0.07172476	0.014027	0.002076057217182846	0.0006582630390324907
1022	7206.1426	2015.299	214.8981477	52.8910835	-1	z7-8	nircam2	F356W	1.152908	0.0510844	0.01453590472869564	0.0006585980624958072
1336	7039.0728	2167.2246	214.898043	52.8929643	-1	z7-8	nircam2	F356W	1.238569	0.05042127	0.01840962738745546	0.0006580956904086531
1562	813.7504	2233.657	214.9530776	52.9328412	-1	z7-8	nircam2	F356W	0.09184913	0.01957442	0.006437219768345109	0.0006582630390324907
2210	8686.4697	2489.0061	214.8799243	52.8842382	-1	z7-8	nircam2	F356W	0.130039	0.01672129	0.005230277353270463	0.0006574256434820205
3521	224.4529	2989.1611	214.9504036	52.9406615	-1	z7-8	nircam2	F356W	0.159346	0.03435899	0.0016719709667241227	0.0006577606669453368
4004	672.0336	3173.5569	214.9444508	52.9388169	-1	z7-8	nircam2	F356W	0.3989124	0.02949359	0.009201319924212524	0.0006582630390324907
4588	5996.29	3369.9739	214.8947098	52.9060764	-1	z7-8	nircam2	F356W	-0.01498404	0.02604406	0.002079298169576271	0.0006574256434820205
5123	5987.3027	3569.5896	214.8926884	52.9072106	-1	z7-8	nircam2	F356W	3.245539	0.05307285	0.01821071740035017	0.0006567546179084648
6242	3576.8965	3932.875	214.9104356	52.9244768	-1	z7-8	nircam2	F356W	0.09683124	0.01848609	0.002649983726545258	0.0006590997821516792
7043	1785.438	4179.2881	214.9238833	52.9371802	-1	z7-8	nircam2	F356W	1.468228	0.04447385	0.016683108272320002	0.0006575929921058582
7140	1906.1792	4204.522	214.922536	52.9365499	-1	z7-8	nircam2	F356W	0.448444	0.0322605	0.008096665685532686	0.0006577606669453368
7271	3397.1108	4250.5459	214.9086995	52.9273328	-1	z7-8	nircam2	F356W	1.170353	0.04158591	0.013063983872742135	0.0006580956904086531
7629	6720.0757	4379.8848	214.8776004	52.9069285	-1	z7-8	nircam2	F356W	0.1217777	0.01890155	0.0052480952515823786	0.0006587650849040038
9685	3841.3809	5107.7729	214.8956926	52.9291381	-1	z7-8	nircam2	F356W	0.07856699	0.02331673	0.0031119112723113026	0.0006579283417848155
9749	4274.9385	5117.3721	214.8917106	52.9264366	-1	z7-8	nircam2	F356W	1.975874	0.03980464	0.04476937787018951	0.0006577606669453368
10982	5981.3774	5677.1572	214.8705437	52.9186184	-1	z7-8	nircam2	F356W	0.1695384	0.01576499	0.004735078748062261	0.0006582630390324907
11856	1279.9792	5945.9702	214.9097984	52.9499257	-1	z7-8	nircam2	F356W	0.8955421	0.03921491	0.013611239969942568	0.0006577606669453368
12876	9255.9512	5812.0869	214.8398423	52.8985417	-1	z7-8	nircam2	F356W	0.4727657	0.03234065	0.011912889575408245	0.0006577606669453368
