NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F150W	0.7783709	0.0001357173	0.0033356615985576732	2.0706667784513507e-06
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F150W	-0.2441601	0.0001101898	-0.002513113838766475	2.072249246505335e-06
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F150W	0.008717757	8.026569e-05	0.0010447354818444836	2.0717220143404285e-06
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F150W	0.04359077	7.039768e-05	0.000743504856442044	2.0685547635546633e-06
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F150W	-0.1784918	9.178733e-05	-0.004420124152621047	2.0711945249891005e-06
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F150W	0.01390293	0.000160016	0.0006064450684801944	2.0711945249891005e-06
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F150W	0.02037039	5.747946e-05	0.00047865196448602004	2.0711945249891005e-06
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F150W	-0.0001823342	5.889892e-05	0.001726567291500024	2.072249246505335e-06
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F150W	0.0003295632	8.329565e-05	0.0004422716591753854	2.073303710835147e-06
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F150W	0.08876358	9.356978e-05	0.0020261840721050067	2.0717220143404285e-06
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F150W	-0.1073301	6.361811e-05	-0.0043609481288048235	2.0711945249891005e-06
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F150W	0.06721701	5.528197e-05	0.0008296327313418488	2.0701390319136005e-06
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F150W	-0.1267388	9.997131e-05	-0.002908024875534395	2.0701390319136005e-06
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F150W	-0.1046715	0.0001020159	-2.6362611272353494e-05	2.0690830244652566e-06
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F150W	0.0365982	6.740064e-05	0.0006256818412794561	2.0711945249891005e-06
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F150W	0.013999	7.870699e-05	0.0006538553278670879	2.068026502644069e-06
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F150W	0.07842131	3.63532e-05	0.0010529554170750034	2.0717220143404285e-06
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F150W	0.1359985	8.76444e-05	0.00318563704306757	2.072776478670241e-06
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F150W	0.004825989	7.765047e-05	0.0006022459857697443	2.0685547635546633e-06
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F150W	-0.08355118	5.959597e-05	-0.003514064103840823	2.0711945249891005e-06
