NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1015	7856.7808	705.0	215.0181751	52.8643672	-1	z7-8	nircam8	F115W	0.04003827	0.01447287	0.0014503412351758737	0.0005451992298994954
1158	6842.792	745.2601	215.0268351	52.8710143	-1	z7-8	nircam8	F115W	0.9693642	0.0208785	0.025144785158291355	0.000545616608291455
1553	2210.7615	927.0323	215.0664514	52.9013595	-1	z7-8	nircam8	F115W	0.1208547	0.02032897	0.003423662773869333	0.0005461727675879375
2553	3757.6243	1295.8895	215.0487024	52.8935511	-1	z7-8	nircam8	F115W	0.02755649	0.01682437	0.00045452403316582733	0.0005454775684673346
4012	7910.5786	1709.1863	215.0071444	52.8694551	-1	z7-8	nircam8	F115W	-0.03339036	0.01932973	-0.0014124480930904466	0.0005457556481155756
5038	9405.5947	1970.0823	214.9910175	52.8613833	-1	z7-8	nircam8	F115W	0.3961487	0.02506775	0.009750181907035136	0.0005453382697236159
6415	2803.5342	2359.9871	215.0460765	52.9053552	-1	z7-8	nircam8	F115W	0.1334588	0.01715756	0.005442593517587918	0.0005454775684673346
7357	4055.9504	2577.4817	215.03256	52.898592	-1	z7-8	nircam8	F115W	-0.1075541	0.01962042	-0.004167611276381893	0.0005460339866834149
8453	3366.2229	2850.3972	215.0358758	52.9044407	-1	z7-8	nircam8	F115W	0.03216831	0.008902621	0.004908841123115558	0.0005454775684673346
8818	7737.1235	2936.9644	214.9957966	52.877192	-1	z7-8	nircam8	F115W	-0.2571633	0.04973872	-0.0014363872812814013	0.000545616608291455
10027	2985.5723	3245.4807	215.0351364	52.9089908	-1	z7-8	nircam8	F115W	4.637595	0.05119698	0.02270857182286423	0.0005460339866834149
10189	3297.343	3290.1775	215.0318707	52.9072559	-1	z7-8	nircam8	F115W	0.01327092	0.01116003	0.0002838789293969838	0.0005460339866834149
10525	2561.6843	3375.4102	215.0375721	52.9123808	-1	z7-8	nircam8	F115W	0.01681682	0.008578781	0.0026734768982411956	0.000545616608291455
11981	8660.168	3714.1143	214.9793633	52.8755367	-1	z7-8	nircam8	F115W	0.1015131	0.01281306	0.007663968316582883	0.0005457556481155756
12041	6965.2349	3732.842	214.9943448	52.8863896	-1	z7-8	nircam8	F115W	-0.06815879	0.0208785	-0.002832784948492451	0.0005463118074120581
12777	3558.3484	3909.6753	215.0230176	52.9089512	-1	z7-8	nircam8	F115W	-0.003923707	0.008578781	0.0003051584954773857	0.0005460339866834149
12959	3470.7715	3964.9731	215.0232214	52.9098055	-1	z7-8	nircam8	F115W	-0.0261538	0.01780524	-0.0008806751389447202	0.0005457556481155756
13112	2752.3569	4018.1973	215.0291041	52.9146483	-1	z7-8	nircam8	F115W	-0.0166323	0.008242226	-0.001997456470100495	0.0005460339866834149
14215	969.6344	4403.7856	215.0410415	52.9280358	-1	z7-8	nircam8	F115W	7.002031	0.08162856	0.023923194727386844	0.0005457556481155756
15599	4936.6572	4931.0156	214.999923	52.9057323	-1	z7-8	nircam8	F115W	0.05480702	0.02114791	0.002434473395728634	0.0005457556481155756
