NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
231	1319.3601	233.6761	214.8610277	52.8641335	-1	z10-15	nircam3	F444W	0.07816976	0.03274702	0.0	0.0
524	8638.9395	337.2325	214.7946203	52.8181731	-1	z10-15	nircam3	F444W	0.2342498	0.04938392	0.0	0.0
1065	10265.5479	581.2538	214.7775569	52.8091448	-1	z10-15	nircam3	F444W	0.3302815	0.04668327	0.0	0.0
1531	1121.3978	793.7682	214.8569019	52.8684117	-1	z10-15	nircam3	F444W	0.09880341	0.03352993	0.0	0.0
1748	8713.2812	892.587	214.7881148	52.8206921	-1	z10-15	nircam3	F444W	0.05066354	0.03084305	0.0	0.0
3571	7526.1724	1645.5884	214.7907742	52.8322963	-1	z10-15	nircam3	F444W	0.2362876	0.04420946	0.0	0.0
5264	3121.657	2155.1516	214.8247083	52.8630409	-1	z10-15	nircam3	F444W	0.2152815	0.04341994	0.0	0.0
6622	7332.8413	2600.4233	214.7824481	52.8386688	-1	z10-15	nircam3	F444W	0.03831268	0.01499504	0.0	0.0
7035	7883.5815	2729.7466	214.7761764	52.8358632	-1	z10-15	nircam3	F444W	0.1585209	0.02495326	0.0	0.0
7565	7932.2598	2900.3538	214.7739465	52.8364724	-1	z10-15	nircam3	F444W	0.0009452408	0.01499504	0.0	0.0
7878	8353.832	3010.7944	214.7690258	52.8343861	-1	z10-15	nircam3	F444W	0.1002787	0.01499504	0.0	0.0
9153	7933.3662	3481.4534	214.7678188	52.8395947	-1	z10-15	nircam3	F444W	1.008196	0.05260608	0.0	0.0
9544	6659.4204	3583.4431	214.7781038	52.8482455	-1	z10-15	nircam3	F444W	0.2203716	0.05076555	0.0	0.0
10413	9450.9424	3920.8472	214.749667	52.8323078	-1	z10-15	nircam3	F444W	1.876872	0.1259391	0.0	0.0
10519	2281.1663	4386.8423	214.8087119	52.8804102	-1	z10-15	nircam3	F444W	0.1687414	0.03601692	0.0	0.0
10967	3091.5708	4550.2607	214.7997553	52.8761389	-1	z10-15	nircam3	F444W	0.1124454	0.03649399	0.0	0.0
11733	1220.1353	4204.6147	214.8201068	52.8861725	-1	z10-15	nircam3	F444W	0.07437184	0.02460424	0.0	0.0
11782	9995.2969	3915.064	214.7448779	52.8288138	-1	z10-15	nircam3	F444W	0.3671077	0.05687177	0.0	0.0
11938	7384.7383	4258.1709	214.7645312	52.8472663	-1	z10-15	nircam3	F444W	0.4110101	0.05822426	0.0	0.0
11961	766.3229	3824.823	214.8281609	52.8870097	-1	z10-15	nircam3	F444W	0.09261421	0.05702363	0.0	0.0
