NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
344	7792.0762	278.7755	214.854962	52.8048323	-1	z10-15	nircam6	F277W	0.2927564	0.01980848	0.008670261576115055	0.000597068278264652
447	10004.9326	297.3108	214.8350344	52.7908716	-1	z10-15	nircam6	F277W	0.02122845	0.0128843	0.0007591217561519775	0.0005981314971373259
746	2287.5122	464.3756	214.9021524	52.840796	-1	z10-15	nircam6	F277W	2.137003	0.04417939	0.04613123478500929	0.0005966120552512079
992	2196.2832	558.6949	214.901976	52.8418843	-1	z10-15	nircam6	F277W	0.0622661	0.02783327	0.0026740774587730195	0.0005984348448947837
1033	4166.0161	574.156	214.8842195	52.829459	-1	z10-15	nircam6	F277W	0.05712452	0.01708118	0.0019167739870999028	0.000597068278264652
3172	8248.8193	1487.2688	214.8381857	52.8084461	-1	z10-15	nircam6	F277W	0.1949906	0.0220897	0.004964439226397978	0.0005969163040416087
3476	6256.1411	1609.7454	214.8546749	52.8217679	-1	z10-15	nircam6	F277W	0.12009	0.02103997	0.0029471051573564827	0.0005973722267107383
3708	7158.0962	1690.226	214.8457811	52.8164711	-1	z10-15	nircam6	F277W	0.03482485	0.01916308	0.0008623603086886268	0.0005966120552512079
4097	4108.5083	1808.6418	214.8717543	52.8364839	-1	z10-15	nircam6	F277W	0.02000096	0.009776439	0.0010931250570832979	0.0005969163040416087
4660	8027.0493	1980.4805	214.8349784	52.8125143	-1	z10-15	nircam6	F277W	0.07035453	0.01121434	0.0036661258416941047	0.0005972202524876951
6023	7478.3091	2402.1709	214.835439	52.8182747	-1	z10-15	nircam6	F277W	0.7400045	0.02436379	0.015318265839188371	0.0005966120552512079
6760	8256.0566	2655.9856	214.8258333	52.8147001	-1	z10-15	nircam6	F277W	0.1571914	0.01808259	0.00529989679449921	0.0005967643298185653
7973	8013.8623	3078.5071	214.82355	52.8185168	-1	z10-15	nircam6	F277W	0.08958269	0.02006083	0.0032877340538615863	0.0005978278490355537
9406	357.7897	3579.1902	214.8866392	52.8698581	-1	z10-15	nircam6	F277W	0.1110055	0.01418515	0.005862048244158892	0.000596003257326092
9959	2031.6949	3767.6763	214.8696981	52.860243	-1	z10-15	nircam6	F277W	0.2038967	0.02276263	0.005037245691631003	0.0005981314971373259
10050	3080.1096	3861.0544	214.8593508	52.8540865	-1	z10-15	nircam6	F277W	0.1222117	0.01916308	0.003566525660181064	0.0005973722267107383
10226	7137.9941	3877.0544	214.8229631	52.8283875	-1	z10-15	nircam6	F277W	0.02502071	0.01504562	0.0003123920257948062	0.0005969163040416087
10511	8834.5166	4618.9565	214.8000289	52.8216013	-1	z10-15	nircam6	F277W	0.03472823	0.01504562	0.0025252283183202252	0.0005966120552512079
10878	9328.1885	3877.54	214.8034269	52.8144682	-1	z10-15	nircam6	F277W	0.1530123	0.01955288	0.004606383752087708	0.0005966120552512079
11924	8097.4478	4044.0938	214.8126485	52.8231893	-1	z10-15	nircam6	F277W	0.4638045	0.02507604	0.007291479942719991	0.000597068278264652
