NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
651	8903.5273	417.2083	214.7469534	52.7342394	-1	z7-8	nircam4	F115W	0.09540858	0.01830885	0.004608779201005007	0.0005999394934673344
662	8915.3672	425.6671	214.7467593	52.7342097	-1	z7-8	nircam4	F115W	0.08963244	0.02108724	0.0036065739346733522	0.0006000925149497464
1666	2466.2061	880.1051	214.7993703	52.77767	-1	z7-8	nircam4	F115W	0.8665254	0.02467505	0.02449186501884412	0.000599174644974872
2227	2515.9624	1081.274	214.7968129	52.7784375	-1	z7-8	nircam4	F115W	0.4087113	0.02249982	0.011375619591708496	0.0005996337094221082
4940	2117.5259	1923.5068	214.7915085	52.785508	-1	z7-8	nircam4	F115W	0.2765254	0.03339311	0.005492098944723596	0.0006013140976130629
6138	1840.4335	2263.8535	214.7903985	52.7891032	-1	z7-8	nircam4	F115W	0.02902596	0.01479579	0.0038736753919597832	0.0006002452775125604
8056	4062.7568	2825.3997	214.7647057	52.7779955	-1	z7-8	nircam4	F115W	0.07306609	0.02935948	0.0033442624899497355	0.0006000925149497464
9300	1562.1141	3140.2217	214.7836628	52.7955935	-1	z7-8	nircam4	F115W	1.189121	0.03359735	0.015794048871859236	0.0005996337094221082
9481	3152.3174	3186.825	214.7690106	52.785732	-1	z7-8	nircam4	F115W	0.05433762	0.01957299	0.0016084693888190889	0.0005999394934673344
9655	8813.2402	3239.7424	214.7180926	52.750004	-1	z7-8	nircam4	F115W	0.06076762	0.0346992	0.002424512499874362	0.0005999394934673344
9822	8314.4082	3287.9761	214.72202	52.7534378	-1	z7-8	nircam4	F115W	0.07930866	0.018861	0.003028416829145717	0.0006000925149497464
10223	3508.7698	3397.1357	214.7636255	52.7845975	-1	z7-8	nircam4	F115W	0.1793928	0.02295136	0.004909819839195961	0.0006002452775125604
10750	518.1573	3569.1606	214.7884525	52.8045419	-1	z7-8	nircam4	F115W	-0.0754381	0.01957299	-0.0021551625847989865	0.0006008563277638167
10779	3270.9812	3578.6091	214.7638341	52.787087	-1	z7-8	nircam4	F115W	0.1930768	0.02295136	0.0053013502876884215	0.0005997867309045202
10834	3143.3616	3625.3943	214.7644783	52.7881506	-1	z7-8	nircam4	F115W	8.591599	0.07388641	0.04413478737437169	0.0006003980400753745
10868	791.7679	3610.9404	214.7855752	52.8030272	-1	z7-8	nircam4	F115W	0.02513948	0.01612334	0.0017668587923366764	0.0006003980400753745
11130	2957.8154	3725.0051	214.7650828	52.789867	-1	z7-8	nircam4	F115W	1.952263	0.02667349	0.03704898652010035	0.000599174644974872
11210	254.1929	3762.1775	214.7887745	52.80726	-1	z7-8	nircam4	F115W	0.782351	0.0238288	0.023145079194723524	0.0005999394934673344
12232	2713.3508	4360.2383	214.7605783	52.7948422	-1	z7-8	nircam4	F115W	-0.0298555	0.01281353	0.0009456486817839158	0.0006002452775125604
12890	2578.769	3932.5815	214.7662749	52.7933955	-1	z7-8	nircam4	F115W	0.8654904	0.02188327	0.024318712537688345	0.0005999394934673344
