NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
114	3918.3921	1763.4038	214.9302198	52.9105973	-1	z8-10	nircam2	F606W	0.01915647	0.01446217	0.002658759883374163	0.0015592455472667553
904	10246.46	1958.4879	214.8715642	52.8714677	-1	z8-10	nircam2	F606W	0.02443334	0.01744809	0.004673416636106644	0.0015644240007977284
1401	4437.2632	2181.6448	214.9211723	52.9095615	-1	z8-10	nircam2	F606W	0.01361993	0.01120235	0.0014156753526898777	0.0015632300410023832
1695	10096.1455	2292.9661	214.8693874	52.8742267	-1	z8-10	nircam2	F606W	0.08209879	0.01970019	0.007624474537285383	0.0015632300410023832
1703	10133.8125	2299.707	214.8689798	52.8740238	-1	z8-10	nircam2	F606W	0.1418642	0.02835635	0.00068823672067758	0.0015616380946085902
1708	337.7458	2300.0093	214.9566448	52.9362203	-1	z8-10	nircam2	F606W	-0.03653881	0.01848293	-0.0007000262638001615	0.001562832054403935
2717	10336.8486	2699.9954	214.8629525	52.874893	-1	z8-10	nircam2	F606W	0.0002090309	0.02166646	-0.002008089973858083	0.0015624340678054866
3123	6485.1489	2835.0723	214.8959679	52.9000856	-1	z8-10	nircam2	F606W	-0.02212715	0.01683806	-0.0004681047797744333	0.001562832054403935
4445	8176.9507	3332.6409	214.875599	52.8920255	-1	z8-10	nircam2	F606W	-0.03917455	0.01284522	-0.003547982265837502	0.0015632300410023832
4525	9600.5508	3362.1416	214.8625624	52.8831416	-1	z8-10	nircam2	F606W	-0.01538308	0.01293536	-0.001451274328370852	0.0015640260141992803
5541	6886.3892	3714.9934	214.8831144	52.9022852	-1	z8-10	nircam2	F606W	0.1137087	0.02500279	0.007666302466007189	0.0015600438343392243
6058	8983.5127	3879.0076	214.8626358	52.8898491	-1	z8-10	nircam2	F606W	0.04030275	0.01413714	0.004245759211193759	0.001560840964473907
7232	3497.5911	4230.1987	214.9080142	52.926585	-1	z8-10	nircam2	F606W	0.009926936	0.02039571	0.0010185658287772533	0.0015588464037305208
8656	7870.3267	4780.4473	214.8630952	52.9017825	-1	z8-10	nircam2	F606W	0.02891498	0.01744809	0.0018001998230581385	0.001562832054403935
8746	622.021	4877.1577	214.9269548	52.9483332	-1	z8-10	nircam2	F606W	-0.05395833	0.09099555	2.8450812430262232e-05	0.0015636280276008316
8831	6646.2759	4841.3608	214.8734002	52.9098866	-1	z8-10	nircam2	F606W	0.05288687	0.02321968	0.005551504649315718	0.0015620360812070382
11539	2893.5154	5892.5518	214.8959104	52.939392	-1	z8-10	nircam2	F606W	0.05685703	0.02326967	0.0020834598428770223	0.0015624340678054866
11651	7394.9893	6255.8594	214.8518035	52.9127589	-1	z8-10	nircam2	F606W	0.05176421	0.01648941	0.0030050313627799363	0.0015620360812070382
12075	2400.6907	6098.1201	214.8981573	52.9436308	-1	z8-10	nircam2	F606W	0.01544889	0.02022407	-0.002113475436801858	0.001565218817056839
13106	8888.2646	5718.0898	214.8441188	52.9003713	-1	z8-10	nircam2	F606W	0.02219156	0.02155893	0.0045938817910574315	0.001565218817056839
