NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
49	180.4972	197.5395	214.8715835	52.8711732	-1	z8-10	nircam3	F444W	1.168763	0.04459897	0.0	0.0
457	8474.5664	324.9333	214.796215	52.8191519	-1	z8-10	nircam3	F444W	-0.04045297	0.03989054	0.0	0.0
868	3908.9641	493.7003	214.8351667	52.8490816	-1	z8-10	nircam3	F444W	0.4187834	0.05501676	0.0	0.0
1021	3697.4653	577.6644	214.8361712	52.8508783	-1	z8-10	nircam3	F444W	0.8027176	0.1026324	0.0	0.0
1715	2246.0176	874.4232	214.8460078	52.8617012	-1	z8-10	nircam3	F444W	0.3602337	0.04612416	0.0	0.0
1725	6991.4644	883.8897	214.8035579	52.8315921	-1	z8-10	nircam3	F444W	0.3338718	0.04053571	0.0	0.0
2210	1259.854	1124.45	214.8521846	52.8693152	-1	z8-10	nircam3	F444W	0.5651628	0.04885573	0.0	0.0
2790	3958.3804	1370.6488	214.8254968	52.8534946	-1	z8-10	nircam3	F444W	-0.01271047	0.04341994	0.0	0.0
3404	1449.8234	1591.3014	214.8455735	52.8706255	-1	z8-10	nircam3	F444W	0.3810221	0.05076555	0.0	0.0
3591	9943.2324	1651.3943	214.7691691	52.8169576	-1	z8-10	nircam3	F444W	0.06289002	0.02037425	0.0	0.0
4026	7554.2808	1779.5316	214.789114	52.8328391	-1	z8-10	nircam3	F444W	0.1435438	0.02789859	0.0	0.0
4596	3977.8147	1948.7542	214.8192384	52.8564869	-1	z8-10	nircam3	F444W	0.09635455	0.04179619	0.0	0.0
5466	7235.127	2238.5264	214.7871288	52.8373408	-1	z8-10	nircam3	F444W	0.8317034	0.06112274	0.0	0.0
5922	9022.0645	2401.7134	214.7694813	52.8268564	-1	z8-10	nircam3	F444W	0.5131613	0.05485934	0.0	0.0
8730	9116.1904	3345.9946	214.7587024	52.8313423	-1	z8-10	nircam3	F444W	0.1286595	0.035776	0.0	0.0
9992	578.233	3744.6199	214.8306859	52.8877727	-1	z8-10	nircam3	F444W	3.536865	0.07310636	0.0	0.0
10047	7614.272	3744.5977	214.7678929	52.843041	-1	z8-10	nircam3	F444W	0.1738849	0.04593629	0.0	0.0
10134	6941.4634	3773.3328	214.7735892	52.8474746	-1	z8-10	nircam3	F444W	0.1619586	0.04973292	0.0	0.0
11198	9990.8203	4292.0264	214.7409486	52.8308713	-1	z8-10	nircam3	F444W	0.2358716	0.04593629	0.0	0.0
11909	6222.0039	4206.6768	214.7754419	52.8543837	-1	z8-10	nircam3	F444W	0.4733264	0.08107141	0.0	0.0
