NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
867	5015.4473	639.2018	214.9513315	52.8193657	-1	z10-15	nircam9	F606W	0.01278669	0.01792772	0.002897790171627118	0.0019161573834920904
1469	7970.2231	853.5859	214.9226842	52.8017688	-1	z10-15	nircam9	F606W	-0.04032509	0.02266156	-0.005910216680736361	0.0019156703126841058
2485	8434.9199	1253.6106	214.9143345	52.8009781	-1	z10-15	nircam9	F606W	0.16747	0.02955297	0.005333391796237025	0.0019156703126841058
3031	4143.6328	1423.4919	214.9508872	52.8291343	-1	z10-15	nircam9	F606W	0.1220461	0.03258877	0.0022181424413804107	0.0019146927002547777
4354	3124.7615	1750.2664	214.956564	52.8373649	-1	z10-15	nircam9	F606W	-0.04557937	0.01182119	-0.008546717081104287	0.0019156703126841058
4657	1643.9686	1840.4806	214.96886	52.8472482	-1	z10-15	nircam9	F606W	0.0123091	0.01182119	0.0026936010648051854	0.0019161573834920904
5919	2277.1919	2213.7737	214.9592742	52.845247	-1	z10-15	nircam9	F606W	-0.001886942	0.01281386	-4.6700025126996055e-05	0.0019161573834920904
6410	745.878	2359.9185	214.9714374	52.8557527	-1	z10-15	nircam9	F606W	0.01881105	0.009890316	0.007412813926240255	0.0019190844360911438
6682	1960.8085	2432.3796	214.9598072	52.8484354	-1	z10-15	nircam9	F606W	0.06163506	0.01552586	0.00425124772405143	0.001915182084938335
6816	9735.1689	2465.6804	214.8899985	52.799263	-1	z10-15	nircam9	F606W	0.0553918	0.01629438	0.005897029903849401	0.0019161573834920904
6935	3831.803	2506.7451	214.9422953	52.8369635	-1	z10-15	nircam9	F606W	0.04471214	0.01563796	0.0033759861098540092	0.0019146927002547777
7288	9175.6592	2595.5728	214.8936277	52.8035171	-1	z10-15	nircam9	F606W	0.01206849	0.01650739	0.0030144291684171334	0.0019161573834920904
8858	1531.6039	2991.2258	214.9577741	52.8541777	-1	z10-15	nircam9	F606W	-0.05167209	0.01471726	-0.005466785566046602	0.001915182084938335
9972	3878.3987	3267.105	214.9338894	52.8407737	-1	z10-15	nircam9	F606W	0.1063325	0.02393608	0.0044947750294792935	0.0019137162447632357
10182	4473.4502	3334.7383	214.9278599	52.8373617	-1	z10-15	nircam9	F606W	0.01272567	0.007929894	0.0013054839701822822	0.0019176220667294032
12539	3277.8696	3952.1301	214.9320588	52.8482843	-1	z10-15	nircam9	F606W	0.04124294	0.01692537	0.004659433886022787	0.0019176220667294032
12592	8389.3945	3979.0142	214.8861112	52.815975	-1	z10-15	nircam9	F606W	-0.03506634	0.03839612	0.0018615591754863534	0.0019127386323339079
12845	1192.1021	4050.7585	214.9496754	52.862055	-1	z10-15	nircam9	F606W	0.04214203	0.01640123	0.0038196462982254334	0.0019156703126841058
13859	8364.2686	4397.7778	214.8819348	52.8183938	-1	z10-15	nircam9	F606W	0.03534276	0.01225647	0.005616820728972693	0.0019166456112378616
14820	1156.7213	4766.2383	214.9424704	52.8661435	-1	z10-15	nircam9	F606W	0.005502063	0.0142346	-0.0020726343760116704	0.0019156703126841058
