NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F356W	0.3404859	0.03169623	0.004357856699445453	0.0006135416906302725
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F356W	0.1931783	0.02573438	0.005290595176481361	0.000614010575598159
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F356W	0.04069133	0.01874573	0.00025346655341894076	0.0006138546069032042
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F356W	0.1300765	0.0164411	0.0036758852122284074	0.0006129161843787497
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F356W	0.07124117	0.02143656	0.0012253109504007267	0.0006136983119139089
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F356W	0.3479877	0.03737111	0.00599527348688227	0.0006136983119139089
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F356W	0.02948016	0.0134241	0.0017108865264132721	0.0006136983119139089
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F356W	-0.04430634	0.01375561	-0.0029802462339537034	0.000614010575598159
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F356W	0.117085	0.01945337	0.0033146545362381804	0.0006143231655767497
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F356W	0.119015	0.02185285	0.0038738577776881804	0.0006138546069032042
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F356W	0.09106108	0.01485775	0.004110271079450454	0.0006136983119139089
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F356W	0.01192582	0.01291088	-1.2277947029237267e-05	0.000613385395640977
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F356W	0.1667663	0.0233479	0.00430804460536227	0.000613385395640977
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F356W	0.09050559	0.02382541	0.002514762558276976	0.0006130724793680452
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F356W	0.1133142	0.01574115	0.0043259222723006805	0.0006136983119139089
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F356W	0.07715303	0.0183817	0.0026596082054442718	0.0006127595630951133
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F356W	0.04592977	0.008490145	0.003730656980293407	0.0006138546069032042
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F356W	0.2560166	0.020469	0.008444070097140677	0.0006141668705874543
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F356W	0.0116897	0.01813496	0.0011428165625434086	0.0006129161843787497
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F356W	0.04059971	0.0139184	0.0033601791226818166	0.0006136983119139089
