NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
675	1063.1985	423.542	214.8868899	52.7793512	-1	z7-8	nircam10	F115W	-0.1528616	0.02122243	-0.0036820360515075227	0.0005857245486180881
1081	3336.532	627.9122	214.8644737	52.766014	-1	z7-8	nircam10	F115W	0.6152709	0.02617973	0.013683546033919542	0.0005872169611809021
1216	6499.2173	694.8171	214.8355933	52.74628	-1	z7-8	nircam10	F115W	0.1978262	0.03815249	0.0053997992864321396	0.0005858739452261284
1697	1352.772	908.4111	214.8792161	52.7801279	-1	z7-8	nircam10	F115W	0.06307804	0.02043904	0.0017555634248743648	0.0005861727384422087
3712	2157.7029	1632.9373	214.8644297	52.7789231	-1	z7-8	nircam10	F115W	3.740668	0.04999999	0.027243002261306423	0.0005869186858040177
3742	2195.3169	1648.1593	214.8639344	52.7787663	-1	z7-8	nircam10	F115W	0.2359032	0.02667373	0.005176561398241185	0.0005858739452261284
3979	1445.8813	1740.2555	214.86965	52.7840237	-1	z7-8	nircam10	F115W	-0.06138948	0.01928892	-0.000837198136809042	0.0005864712727386911
4941	7562.1401	2034.5925	214.8120626	52.7467456	-1	z7-8	nircam10	F115W	2.720806	0.05242175	0.04637956850502494	0.0005858739452261284
5161	3107.9993	2135.1851	214.850683	52.7755943	-1	z7-8	nircam10	F115W	0.03074809	0.009211751	0.001945823500628133	0.0005849770477386911
5850	6135.9707	2341.9883	214.8215329	52.7574672	-1	z7-8	nircam10	F115W	0.02803764	0.01170793	0.004412106463567821	0.0005861727384422087
7608	1746.3938	2904.3247	214.8547427	52.7883927	-1	z7-8	nircam10	F115W	0.4861258	0.02946431	0.011597889120602967	0.0005855751520100478
8153	9664.3301	3078.6394	214.7823908	52.7390054	-1	z7-8	nircam10	F115W	1.853748	0.03857784	0.022604460252512473	0.0005858739452261284
8200	9546.3604	3098.5203	214.7832315	52.7398626	-1	z7-8	nircam10	F115W	3.035394	0.03806685	0.0325862224371858	0.0005860233418341686
9135	9709.7617	3431.5325	214.7782802	52.7406171	-1	z7-8	nircam10	F115W	5.092307	0.06463392	0.031965281457286304	0.0005858739452261284
9519	4432.1802	3557.2095	214.8239447	52.7748457	-1	z7-8	nircam10	F115W	0.0220484	0.01713866	0.001860112828266324	0.0005860233418341686
9681	964.0814	3641.2505	214.8539765	52.7973369	-1	z7-8	nircam10	F115W	8.515634	0.06402511	0.038672231155778745	0.0005863218761306509
10078	7955.6567	4618.0811	214.7814228	52.758162	-1	z7-8	nircam10	F115W	8.384706	0.0823924	0.013490068364321555	0.0005864712727386911
10891	9190.5293	4621.4019	214.7703997	52.7503271	-1	z7-8	nircam10	F115W	0.9097666	0.0411962	0.0149675153743718	0.0005857245486180881
11520	6258.7886	4432.3804	214.7984799	52.7679507	-1	z7-8	nircam10	F115W	0.07122561	0.03281803	0.0025624977444723518	0.0005858739452261284
11661	2375.1572	4124.5552	214.8363159	52.7909767	-1	z7-8	nircam10	F115W	-0.05354136	0.01859981	-0.0008638753997487401	0.0005866204104271333
