NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F444W	0.2103649	5.28473e-05	0.0	0.0
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F444W	0.3530375	4.290708e-05	0.0	0.0
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F444W	0.2599578	3.125487e-05	0.0	0.0
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F444W	0.4201684	2.741233e-05	0.0	0.0
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F444W	0.3296593	3.57413e-05	0.0	0.0
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F444W	0.9214804	6.230906e-05	0.0	0.0
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F444W	0.2518369	2.238207e-05	0.0	0.0
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F444W	-0.04607194	2.29348e-05	0.0	0.0
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F444W	0.03281239	3.243471e-05	0.0	0.0
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F444W	-0.1573458	3.643538e-05	0.0	0.0
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F444W	0.1715582	2.477242e-05	0.0	0.0
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F444W	0.164388	2.152639e-05	0.0	0.0
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F444W	0.5915316	3.892808e-05	0.0	0.0
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F444W	0.6601681	3.972424e-05	0.0	0.0
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F444W	0.1851463	2.624531e-05	0.0	0.0
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F444W	0.08224587	3.064792e-05	0.0	0.0
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F444W	0.1005039	1.415567e-05	0.0	0.0
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F444W	0.2522475	3.412808e-05	0.0	0.0
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F444W	0.1855633	3.023652e-05	0.0	0.0
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F444W	0.05124728	2.320623e-05	0.0	0.0
