NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
921	3613.0696	1958.808	214.9308967	52.9135904	-1	z7-8	nircam2	F606W	0.008506168	0.009996465	0.0006688175199364309	0.0015624340678054866
939	7234.0552	1964.0647	214.8984372	52.8906298	-1	z7-8	nircam2	F606W	0.002981167	0.00939732	-4.842463757673146e-05	0.0015640260141992803
1022	7206.1426	2015.299	214.8981477	52.8910835	-1	z7-8	nircam2	F606W	0.09420379	0.03422374	0.002556845233788949	0.0015648219873961766
1336	7039.0728	2167.2246	214.898043	52.8929643	-1	z7-8	nircam2	F606W	0.07662658	0.03377948	-0.0009120643836449223	0.0015636280276008316
1562	813.7504	2233.657	214.9530776	52.9328412	-1	z7-8	nircam2	F606W	-0.0155554	0.01311379	0.0002808223519033877	0.0015640260141992803
2210	8686.4697	2489.0061	214.8799243	52.8842382	-1	z7-8	nircam2	F606W	-0.04375556	0.01120235	-0.005494547445163945	0.0015620360812070382
3521	224.4529	2989.1611	214.9504036	52.9406615	-1	z7-8	nircam2	F606W	0.03759899	0.02301864	-0.000455998120004658	0.001562832054403935
4004	672.0336	3173.5569	214.9444508	52.9388169	-1	z7-8	nircam2	F606W	-0.04057004	0.01975909	-0.001175917350569412	0.0015640260141992803
4588	5996.29	3369.9739	214.8947098	52.9060764	-1	z7-8	nircam2	F606W	0.02964594	0.01744809	0.0029727331306029538	0.0015620360812070382
5123	5987.3027	3569.5896	214.8926884	52.9072106	-1	z7-8	nircam2	F606W	-0.135199	0.0355559	-0.00020043750466266363	0.0015604418209376727
6242	3576.8965	3932.875	214.9104356	52.9244768	-1	z7-8	nircam2	F606W	-0.01030355	0.01238466	-0.0015228216749442296	0.0015660136333159494
7043	1785.438	4179.2881	214.9238833	52.9371802	-1	z7-8	nircam2	F606W	0.08872674	0.02979504	0.003302296114500614	0.0015624340678054866
7140	1906.1792	4204.522	214.922536	52.9365499	-1	z7-8	nircam2	F606W	-0.01761252	0.02161276	-0.0018217952237751052	0.001562832054403935
7271	3397.1108	4250.5459	214.9086995	52.9273328	-1	z7-8	nircam2	F606W	0.106575	0.02786028	0.00039686402171439555	0.0015636280276008316
7629	6720.0757	4379.8848	214.8776004	52.9069285	-1	z7-8	nircam2	F606W	-0.005122465	0.012663	-0.0026074774590636365	0.001565218817056839
9685	3841.3809	5107.7729	214.8956926	52.9291381	-1	z7-8	nircam2	F606W	-0.0575746	0.01562093	-0.0059861557631461036	0.0015632300410023832
9749	4274.9385	5117.3721	214.8917106	52.9264366	-1	z7-8	nircam2	F606W	-0.04649759	0.02666693	0.0018499782282466212	0.001562832054403935
10982	5981.3774	5677.1572	214.8705437	52.9186184	-1	z7-8	nircam2	F606W	-0.007799483	0.01056168	0.00017793101543907457	0.0015640260141992803
11856	1279.9792	5945.9702	214.9097984	52.9499257	-1	z7-8	nircam2	F606W	0.03435109	0.02627184	0.0019861532764941913	0.001562832054403935
12876	9255.9512	5812.0869	214.8398423	52.8985417	-1	z7-8	nircam2	F606W	-0.0003104181	0.02166646	0.0022029819286302167	0.001562832054403935
