NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
969	8062.189	681.7323	214.9236675	52.8002573	-1	z8-10	nircam9	F410M	-0.002137274	0.0001049051	-2.9924846015018173e-05	2.276468923622408e-06
1431	2978.647	831.7144	214.9675186	52.83333	-1	z8-10	nircam9	F410M	0.3885327	0.0001062416	0.013622640297699997	2.275888937028954e-06
2030	2764.1331	1060.5383	214.9670337	52.8359273	-1	z8-10	nircam9	F410M	0.6700647	9.649869e-05	0.01686458752903272	2.2776282128628626e-06
5926	4227.3296	2213.2119	214.9418435	52.8328681	-1	z8-10	nircam9	F410M	0.2574614	7.166385e-05	0.00815100710615545	2.2770485682426355e-06
6039	7398.6587	2243.8438	214.9131874	52.8129023	-1	z8-10	nircam9	F410M	0.7438648	9.442957e-05	0.01212739313904045	2.2770485682426355e-06
6158	3123.3879	2284.0122	214.950969	52.8402566	-1	z8-10	nircam9	F410M	0.1302285	3.903564e-05	0.006426644724687725	2.273567622762226e-06
6359	3634.2505	2350.5654	214.9457023	52.8373739	-1	z8-10	nircam9	F410M	0.05321989	5.417278e-05	0.0039057651417209074	2.2770485682426355e-06
6618	4751.0181	2415.6357	214.9350362	52.8306373	-1	z8-10	nircam9	F410M	0.2100069	6.285336e-05	0.007586111791220451	2.276468923622408e-06
6737	3955.717	2450.8086	214.9417753	52.835875	-1	z8-10	nircam9	F410M	0.4672885	5.312078e-05	0.014495656910139995	2.2747286218688173e-06
7553	4276.3643	2659.1062	214.9367206	52.8349647	-1	z8-10	nircam9	F410M	0.299606	8.59835e-05	0.009477073269818635	2.275888937028954e-06
7724	3156.1804	2705.5171	214.9462472	52.8423249	-1	z8-10	nircam9	F410M	0.2294248	4.810291e-05	0.010099146508353633	2.2747286218688173e-06
7836	1590.072	2723.6465	214.9600629	52.8523613	-1	z8-10	nircam9	F410M	0.2392436	6.761172e-05	0.007980314589494542	2.275888937028954e-06
8831	10346.3018	2981.103	214.879131	52.7981624	-1	z8-10	nircam9	F410M	0.1698471	4.751267e-05	0.008133282633785906	2.2822598982530445e-06
8948	6820.1997	3025.3625	214.9101435	52.8207932	-1	z8-10	nircam9	F410M	0.09600965	4.182734e-05	0.005376807435354089	2.276468923622408e-06
10624	739.9752	3436.8923	214.9601726	52.8616083	-1	z8-10	nircam9	F410M	0.8226585	8.160569e-05	0.023008950453268173	2.2747286218688173e-06
10657	7187.8071	3436.3728	214.9025419	52.8206774	-1	z8-10	nircam9	F410M	0.7019283	0.0001051738	0.017217876650395904	2.276468923622408e-06
12578	752.9216	3963.9656	214.9545168	52.8643732	-1	z8-10	nircam9	F410M	0.2432437	5.095166e-05	0.010266354317828633	2.2747286218688173e-06
12703	1402.6849	4002.231	214.9483017	52.8604565	-1	z8-10	nircam9	F410M	0.3057857	7.807129e-05	0.010877357882996815	2.2770485682426355e-06
15085	3797.6929	4894.3418	214.9175077	52.8500711	-1	z8-10	nircam9	F410M	1.958949	0.0001907916	0.01665167499773272	2.27820785748309e-06
15657	6815.4873	5052.7544	214.8888794	52.831764	-1	z8-10	nircam9	F410M	0.1062185	7.398869e-05	0.011515144791324995	2.275888937028954e-06
