NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
675	1063.1985	423.542	214.8868899	52.7793512	-1	z7-8	nircam10	F356W	0.3521148	0.01980999	0.012142061750965678	0.0006890129190938633
1081	3336.532	627.9122	214.8644737	52.766014	-1	z7-8	nircam10	F356W	0.1863018	0.02443736	0.005115730776244771	0.0006907680563536133
1216	6499.2173	694.8171	214.8355933	52.74628	-1	z7-8	nircam10	F356W	0.4976541	0.03561329	0.010107799260228404	0.0006891884654492724
1697	1352.772	908.4111	214.8792161	52.7801279	-1	z7-8	nircam10	F356W	0.1260279	0.01907874	0.0046413314339970434	0.0006895398844544315
3712	2157.7029	1632.9373	214.8644297	52.7789231	-1	z7-8	nircam10	F356W	0.5508681	0.04667228	0.010753636912133177	0.000690417616231477
3742	2195.3169	1648.1593	214.8639344	52.7787663	-1	z7-8	nircam10	F356W	0.2976613	0.02489849	0.007496713633632042	0.0006891884654492724
3979	1445.8813	1740.2555	214.86965	52.7840237	-1	z7-8	nircam10	F356W	0.0813331	0.01800517	0.004434695753786134	0.0006898909771652497
4941	7562.1401	2034.5925	214.8120626	52.7467456	-1	z7-8	nircam10	F356W	2.413304	0.04893288	0.04966637103053181	0.0006891884654492724
5161	3107.9993	2135.1851	214.850683	52.7755943	-1	z7-8	nircam10	F356W	0.0362613	0.008598671	0.0004698083808711361	0.0006881332295507725
5850	6135.9707	2341.9883	214.8215329	52.7574672	-1	z7-8	nircam10	F356W	0.6027405	0.01092872	0.0181417336855634	0.0006895398844544315
7608	1746.3938	2904.3247	214.8547427	52.7883927	-1	z7-8	nircam10	F356W	0.4017033	0.02750335	0.012747060403162267	0.0006888370464441134
8153	9664.3301	3078.6394	214.7823908	52.7390054	-1	z7-8	nircam10	F356W	0.2016855	0.03601033	0.0038441649926654535	0.0006891884654492724
8200	9546.3604	3098.5203	214.7832315	52.7398626	-1	z7-8	nircam10	F356W	0.4743929	0.03553335	0.0034400755549968166	0.0006893643380990226
9135	9709.7617	3431.5325	214.7782802	52.7406171	-1	z7-8	nircam10	F356W	0.9178038	0.06033227	0.006438857591574543	0.0006891884654492724
9519	4432.1802	3557.2095	214.8239447	52.7748457	-1	z7-8	nircam10	F356W	0.07965035	0.01599801	0.0062398996172052254	0.0006893643380990226
9681	964.0814	3641.2505	214.8539765	52.7973369	-1	z7-8	nircam10	F356W	0.9554028	0.05976398	0.008605376967512497	0.0006897154308098406
10078	7955.6567	4618.0811	214.7814228	52.758162	-1	z7-8	nircam10	F356W	2.56345	0.07690886	0.012059597382187722	0.0006898909771652497
10891	9190.5293	4621.4019	214.7703997	52.7503271	-1	z7-8	nircam10	F356W	0.2534353	0.03845443	0.011246879752568406	0.0006890129190938633
11520	6258.7886	4432.3804	214.7984799	52.7679507	-1	z7-8	nircam10	F356W	0.3548636	0.03063386	0.00803517760677386	0.0006891884654492724
11661	2375.1572	4124.5552	214.8363159	52.7909767	-1	z7-8	nircam10	F356W	0.2701611	0.01736191	0.00997842681700136	0.0006900665235206588
