NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
837	4458.7729	635.9829	215.1420124	52.9495211	-1	z10-15	nircam7	F444W	0.6782722	3.308226e-05	0.0	0.0
2600	3808.4224	1287.2474	215.1410163	52.9571673	-1	z10-15	nircam7	F444W	0.292372	4.388857e-05	0.0	0.0
2739	1875.9723	1330.6472	215.1579442	52.969637	-1	z10-15	nircam7	F444W	0.165711	4.701872e-05	0.0	0.0
2903	2766.0532	1395.7858	215.1492512	52.9643551	-1	z10-15	nircam7	F444W	0.1181898	3.207444e-05	0.0	0.0
4009	4466.7314	1662.2167	215.1311552	52.9550302	-1	z10-15	nircam7	F444W	0.0845526	3.713474e-05	0.0	0.0
5136	8615.2256	1920.8367	215.0911584	52.9301542	-1	z10-15	nircam7	F444W	0.006965706	3.654055e-05	0.0	0.0
6181	8043.0371	2236.9392	215.0929749	52.9354905	-1	z10-15	nircam7	F444W	0.2246089	6.100067e-05	0.0	0.0
6382	4150.9917	2302.5107	215.1272633	52.960498	-1	z10-15	nircam7	F444W	0.4470194	3.969871e-05	0.0	0.0
6647	916.0023	2359.8386	215.1557635	52.9812914	-1	z10-15	nircam7	F444W	0.3883597	7.017807e-05	0.0	0.0
6657	4859.0439	2373.123	215.1201547	52.9563963	-1	z10-15	nircam7	F444W	0.2653788	5.230764e-05	0.0	0.0
7326	3670.406	2544.8438	215.1290372	52.964854	-1	z10-15	nircam7	F444W	0.1880362	2.687615e-05	0.0	0.0
7447	1544.8872	2575.9514	215.1478313	52.9784811	-1	z10-15	nircam7	F444W	0.1111447	5.313797e-05	0.0	0.0
8564	1721.884	2869.2588	215.1431544	52.9789497	-1	z10-15	nircam7	F444W	0.1317719	2.807123e-05	0.0	0.0
9387	10016.3838	3097.1113	215.0662137	52.9276422	-1	z10-15	nircam7	F444W	0.6426627	6.583286e-05	0.0	0.0
10442	7426.4863	3342.5056	215.0868902	52.9453814	-1	z10-15	nircam7	F444W	0.1216195	3.829548e-05	0.0	0.0
12450	3956.7974	3811.5444	215.1131417	52.9699007	-1	z10-15	nircam7	F444W	0.2900218	4.1054e-05	0.0	0.0
15129	9697.9971	4751.562	215.0516749	52.9386116	-1	z10-15	nircam7	F444W	0.2837809	5.749083e-05	0.0	0.0
15421	6567.2085	4864.2954	215.0786055	52.9590628	-1	z10-15	nircam7	F444W	0.1704526	4.338697e-05	0.0	0.0
15689	1338.7832	4935.418	215.1248689	52.9925683	-1	z10-15	nircam7	F444W	0.01097482	3.341144e-05	0.0	0.0
15859	10820.7266	5008.6558	215.0388945	52.9328854	-1	z10-15	nircam7	F444W	1.02262	4.287951e-05	0.0	0.0
