NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F277W	0.4173229	6.585933e-05	0.00779604056485227	1.173730734379636e-06
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F277W	0.2086373	5.347164e-05	0.0032848381055286353	1.1746277788629994e-06
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F277W	0.1001477	3.895042e-05	0.003277766294698635	1.1743288641741358e-06
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F277W	0.1841224	3.416178e-05	0.007699081051454543	1.1725338739570904e-06
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F277W	0.05946149	4.454151e-05	0.0013379655798619085	1.1740299494852722e-06
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F277W	0.5265959	7.765076e-05	0.008960765405219086	1.1740299494852722e-06
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F277W	0.02124033	2.789297e-05	0.002611361381094453	1.1740299494852722e-06
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F277W	0.04726792	2.85818e-05	9.489411804354995e-05	1.1746277788629994e-06
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F277W	0.151962	4.042076e-05	0.004731528120441816	1.1752256082407267e-06
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F277W	0.342813	4.540648e-05	0.009069029601774543	1.1743288641741358e-06
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F277W	0.03848611	3.087187e-05	0.002175804526489999	1.1740299494852722e-06
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F277W	0.108401	2.68266e-05	0.0034780301237340894	1.173431819690772e-06
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F277W	0.2737454	4.851293e-05	0.0034784116530354532	1.173431819690772e-06
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F277W	0.07815591	4.950512e-05	0.0008967798161868632	1.172833089062727e-06
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F277W	0.02208004	3.270741e-05	0.0005328840781319997	1.1740299494852722e-06
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F277W	0.1220701	3.819403e-05	0.0028334036236519985	1.1722343584346813e-06
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F277W	0.357997	1.764107e-05	0.014384363644992721	1.1743288641741358e-06
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F277W	0.2003206	4.253107e-05	0.005559765146179997	1.1749266935518633e-06
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F277W	0.03947747	3.768133e-05	0.0022153862387974538	1.1725338739570904e-06
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F277W	0.09108152	2.892005e-05	0.0046457561276604525	1.1740299494852722e-06
