NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2812	6480.645	1363.1951	215.1161951	52.9406565	-1	z8-10	nircam7	F115W	0.5181575	0.0186292	0.014684969363065266	0.0005472483195979877
3680	3626.0867	1594.6432	215.1394251	52.9599872	-1	z8-10	nircam7	F115W	-0.004600456	0.01349287	-0.0007124364339195951	0.0005471090208542692
4359	10550.9219	1729.957	215.0757858	52.9168563	-1	z8-10	nircam7	F115W	-0.02343184	0.02300228	-0.0008622902939698457	0.0005471090208542692
5276	2561.3525	1957.9025	215.1451837	52.9686968	-1	z8-10	nircam7	F115W	-0.1837805	0.0232483	-0.004587628059045207	0.0005475269170854251
6140	5037.3218	2221.8511	215.1201423	52.954448	-1	z8-10	nircam7	F115W	0.261032	0.03868185	0.001127226665577885	0.0005472483195979877
6737	9990.3877	2395.0469	215.0738271	52.9240077	-1	z8-10	nircam7	F115W	0.02566073	0.03702865	0.004264581844221088	0.0005472483195979877
6870	7911.1704	2435.6086	215.0920709	52.9374014	-1	z8-10	nircam7	F115W	0.02755826	0.01216231	0.002777834442211044	0.0005471090208542692
8702	1208.3612	2901.5193	215.1474363	52.9823758	-1	z8-10	nircam7	F115W	0.2932961	0.02490248	0.006954862624371831	0.0005469694631909526
9883	9984.9609	3188.5007	215.065535	52.9283358	-1	z8-10	nircam7	F115W	0.4111291	0.04306636	0.010974884551507493	0.0005473876183417063
10370	4330.2544	3327.5481	215.1148737	52.9649143	-1	z8-10	nircam7	F115W	-0.02179462	0.01617738	-0.00022593725445979804	0.0005475269170854251
10978	9488.8945	3474.4797	215.0669815	52.9330271	-1	z8-10	nircam7	F115W	0.1004282	0.02287828	0.002839327846733657	0.0005482231518844199
11155	7217.4946	3519.7585	215.0869038	52.947665	-1	z8-10	nircam7	F115W	0.2718459	0.02698574	0.004958657253768824	0.0005473876183417063
11187	4994.6606	3533.0457	215.1067395	52.9618188	-1	z8-10	nircam7	F115W	0.1318921	0.02199069	0.003147646714824108	0.0005473876183417063
12460	8831.8926	3823.9404	215.0692058	52.9390817	-1	z8-10	nircam7	F115W	0.3463629	0.0394825	0.002704912326633155	0.0005478055145728621
13852	2850.2766	4261.1064	215.1183645	52.9793436	-1	z8-10	nircam7	F115W	0.1149449	0.02719575	0.003450072572864308	0.0005483624506281385
14185	8507.8789	4375.8379	215.0663115	52.9441216	-1	z8-10	nircam7	F115W	0.08655239	0.02591018	0.001512851416959793	0.0005471090208542692
14959	10285.9678	4684.9897	215.0470976	52.9345245	-1	z8-10	nircam7	F115W	0.1943366	0.02791834	0.004216904389447219	0.0005472483195979877
15040	6563.9771	4719.4883	215.0801577	52.9582996	-1	z8-10	nircam7	F115W	0.1278338	0.03390042	0.004653582648241187	0.0005466906067839173
15548	1180.8989	4917.8701	215.1264742	52.9934731	-1	z8-10	nircam7	F115W	0.1333563	0.01952391	0.003343982856783906	0.0005482231518844199
15582	8583.3105	4915.812	215.059955	52.9465653	-1	z8-10	nircam7	F115W	0.04924533	0.02349174	0.003183817782663304	0.0005468299055276359
