source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
1462	F606W	3691.1133	854.8513	-0.00976122871928311	0.00448746373569138	z7-8	nircam9
2181	F606W	1240.3319	1125.4906	0.0007304883200166868	0.0036165018655222618	z7-8	nircam9
2408	F606W	937.6856	1219.2966	0.00717480637099029	0.0029989534015514505	z7-8	nircam9
3302	F606W	3155.7041	1502.7146	0.0024021314144555186	0.0047803796935703665	z7-8	nircam9
5653	F606W	10120.5352	2133.0745	-0.008059859149672211	0.002791180101624201	z7-8	nircam9
5676	F606W	4527.6016	2137.5061	0.0005610813907986809	0.0028283759777959503	z7-8	nircam9
6061	F606W	7087.3535	2252.2434	-0.0002782400667646183	0.002661783271115289	z7-8	nircam9
7270	F606W	4305.3853	2593.717	-0.0022020795171569904	0.0035192351581314007	z7-8	nircam9
7542	F606W	2802.6294	2661.7776	0.0018434878072661116	0.002881418791466165	z7-8	nircam9
8294	F606W	2355.179	2848.728	0.0038181839288636927	0.0033297504929795216	z7-8	nircam9
9473	F606W	5018.2119	3155.9058	0.001361936749459277	0.0028865195065346386	z7-8	nircam9
9920	F606W	10479.7793	3256.3835	0.00380067136159418	0.002810578335677037	z7-8	nircam9
10502	F606W	3549.1204	3406.4329	0.006282949641187804	0.003113696397816545	z7-8	nircam9
11980	F606W	7070.3579	3801.5435	-0.002356133881952295	0.0023987729602090993	z7-8	nircam9
12134	F606W	3727.6379	3833.8469	0.0019636311686104884	0.0026068041322855305	z7-8	nircam9
12709	F606W	7011.8525	4011.3481	-0.0039023071891729232	0.002409834428714639	z7-8	nircam9
13656	F606W	9277.7324	4328.3506	-0.0007556431555266367	0.0028040729907400875	z7-8	nircam9
13856	F606W	2581.5566	4395.8921	0.0020234564215342193	0.0024375759114024106	z7-8	nircam9
15257	F606W	4962.1772	4953.1548	0.005874677865820268	0.0027948379988746177	z7-8	nircam9
15632	F606W	7181.2378	5048.6665	0.002593766589359535	0.001983053794102152	z7-8	nircam9
1462	F814W	3691.1133	854.8513	0.007634343826100001	0.0031347027810294838	z7-8	nircam9
2181	F814W	1240.3319	1125.4906	0.002023503050597911	0.002900924036269668	z7-8	nircam9
2408	F814W	937.6856	1219.2966	0.0049020595800749215	0.002373830739750556	z7-8	nircam9
3302	F814W	3155.7041	1502.7146	0.0025571877943677116	0.0033298559464474335	z7-8	nircam9
5653	F814W	10120.5352	2133.0745	-0.0015913919922352097	0.003555085627497311	z7-8	nircam9
