source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
1105	F606W	8930.3066	738.8773	-0.002879529065609941	0.0026075488605892677	z7-8	nircam5
1369	F606W	7808.0391	838.7515	-0.001160100854094449	0.0017740870386566525	z7-8	nircam5
1632	F606W	2629.4114	963.8215	-0.007632777879776847	0.0018610267505058237	z7-8	nircam5
1756	F606W	10587.7959	995.2697	0.0026563071752674465	0.007393975107846163	z7-8	nircam5
2274	F606W	1591.4785	1218.8788	0.0011223697577673107	0.0021961660689142812	z7-8	nircam5
4460	F606W	3162.6689	1857.1541	0.0036158158421172194	0.002168350621894754	z7-8	nircam5
6490	F606W	711.873	2478.8657	0.0009379168526399427	0.002371078468205233	z7-8	nircam5
8190	F606W	3573.3699	2964.1152	0.0016726740417001024	0.0024908921859021138	z7-8	nircam5
8697	F606W	6857.9888	3092.4556	-0.0011172763391636225	0.0020491905675346345	z7-8	nircam5
9131	F606W	9115.0576	3245.9485	-0.0016539397481283762	0.002324563923364676	z7-8	nircam5
9732	F606W	8214.6758	3411.1636	-0.007872059223529404	0.0025524571418452913	z7-8	nircam5
10802	F606W	4329.2041	3701.5935	0.003590549477804681	0.00267922855027766	z7-8	nircam5
11132	F606W	10633.5039	3810.5962	0.0035428743855114857	0.0024754057640447914	z7-8	nircam5
11484	F606W	9396.0479	3918.6252	0.004036227365675216	0.002424201486934933	z7-8	nircam5
11713	F606W	9745.7334	4019.71	-0.004628809742822417	0.002390945535836372	z7-8	nircam5
11899	F606W	7409.2744	4094.9778	-0.0012670470261117908	0.0021740241654036236	z7-8	nircam5
13050	F606W	7590.6211	4534.8267	-0.0007674863805624973	0.002573990586629735	z7-8	nircam5
13624	F606W	10160.793	4790.1333	0.000603328130999086	0.003011767997115814	z7-8	nircam5
14229	F606W	10792.8057	5006.0366	-0.0023194890345126073	0.0025364925199373015	z7-8	nircam5
14337	F606W	6852.2612	5033.6147	0.0019740285684949513	0.0023885703657735378	z7-8	nircam5
1105	F814W	8930.3066	738.8773	-0.0034133547042433867	0.002127162301856795	z7-8	nircam5
1369	F814W	7808.0391	838.7515	-0.0019800844020177693	0.0022796088655940797	z7-8	nircam5
1632	F814W	2629.4114	963.8215	0.002977945627543774	0.0028193217200810994	z7-8	nircam5
1756	F814W	10587.7959	995.2697	0.004187133674549011	0.01008117883511875	z7-8	nircam5
2274	F814W	1591.4785	1218.8788	0.006262686150967176	0.0025625795927888867	z7-8	nircam5
4460	F814W	3162.6689	1857.1541	-0.0010305953029350972	0.002963835985371486	z7-8	nircam5
6490	F814W	711.873	2478.8657	0.0034754309632092626	0.002384587831047064	z7-8	nircam5
8190	F814W	3573.3699	2964.1152	0.00038947081911741934	0.002568678334655352	z7-8	nircam5
8697	F814W	6857.9888	3092.4556	0.0012273939338707923	0.002634150399234562	z7-8	nircam5
9131	F814W	9115.0576	3245.9485	-0.00010931550410288971	0.002318126251983944	z7-8	nircam5
9732	F814W	8214.6758	3411.1636	0.001385875653083199	0.0034925879356310246	z7-8	nircam5
10802	F814W	4329.2041	3701.5935	0.00029800117267727113	0.002659463831937568	z7-8	nircam5
11132	F814W	10633.5039	3810.5962	0.005145136849013332	0.0022660363558432736	z7-8	nircam5
11484	F814W	9396.0479	3918.6252	0.0022209852209903267	0.0029509558112591075	z7-8	nircam5
11713	F814W	9745.7334	4019.71	-0.005198652986966329	0.002409540685854127	z7-8	nircam5
11899	F814W	7409.2744	4094.9778	0.0008017336302764805	0.00287481277614334	z7-8	nircam5
13050	F814W	7590.6211	4534.8267	0.0018595839774492916	0.0033881784458507096	z7-8	nircam5
13624	F814W	10160.793	4790.1333	0.0010393810872355174	0.002654810993533105	z7-8	nircam5
14229	F814W	10792.8057	5006.0366	0.00794463779300808	0.003862001043558923	z7-8	nircam5
14337	F814W	6852.2612	5033.6147	0.0055561913592976795	0.0028829731728076866	z7-8	nircam5
1105	F115W	8930.3066	738.8773	0.0017189514169597925	0.0016098549859239703	z7-8	nircam5
1369	F115W	7808.0391	838.7515	0.005131040743718572	0.001328867306107887	z7-8	nircam5
1632	F115W	2629.4114	963.8215	-0.0005960191918341684	0.0016465730767778587	z7-8	nircam5
1756	F115W	10587.7959	995.2697	0.036225156143215934	0.009975085908303377	z7-8	nircam5
2274	F115W	1591.4785	1218.8788	0.005696337312814048	0.0011701414461017443	z7-8	nircam5
4460	F115W	3162.6689	1857.1541	-0.0019346821903266254	0.001488131869581162	z7-8	nircam5
6490	F115W	711.873	2478.8657	0.0021492175319095387	0.0014800575811328553	z7-8	nircam5
8190	F115W	3573.3699	2964.1152	0.002254373066080393	0.0011604774239876048	z7-8	nircam5
8697	F115W	6857.9888	3092.4556	0.0067030736721105265	0.001553078525004263	z7-8	nircam5
9131	F115W	9115.0576	3245.9485	0.005493616213567818	0.001345816110239094	z7-8	nircam5
9732	F115W	8214.6758	3411.1636	0.01251388451758789	0.0012520177107320585	z7-8	nircam5
10802	F115W	4329.2041	3701.5935	0.0012168534968592917	0.0013462349233471828	z7-8	nircam5
11132	F115W	10633.5039	3810.5962	0.007998047095477355	0.0016002840750655555	z7-8	nircam5
11484	F115W	9396.0479	3918.6252	0.008408934373115545	0.0015913615564065548	z7-8	nircam5
11713	F115W	9745.7334	4019.71	0.03526616973618076	0.0013352627691816431	z7-8	nircam5
11899	F115W	7409.2744	4094.9778	0.006382269701004999	0.0016896444584451789	z7-8	nircam5
13050	F115W	7590.6211	4534.8267	0.0004420076008793952	0.0016322454129541633	z7-8	nircam5
13624	F115W	10160.793	4790.1333	-0.0018547920305276308	0.0018738352236990143	z7-8	nircam5
14229	F115W	10792.8057	5006.0366	0.0013706382742462255	0.0022522788007218156	z7-8	nircam5
14337	F115W	6852.2612	5033.6147	0.0073193385640703225	0.0015953478484876107	z7-8	nircam5
1105	F150W	8930.3066	738.8773	-0.0002088562581246797	0.0019867211009422683	z7-8	nircam5
1369	F150W	7808.0391	838.7515	0.011579579462920268	0.0017466564298134813	z7-8	nircam5
1632	F150W	2629.4114	963.8215	0.003665580340577977	0.002005479904954258	z7-8	nircam5
1756	F150W	10587.7959	995.2697	0.053194253422335955	0.011202596971979829	z7-8	nircam5
2274	F150W	1591.4785	1218.8788	0.0024418845161012313	0.0018611086372389992	z7-8	nircam5
4460	F150W	3162.6689	1857.1541	-0.001174389072414722	0.002128551205732899	z7-8	nircam5
6490	F150W	711.873	2478.8657	-0.000989091656346709	0.001768495851181772	z7-8	nircam5
8190	F150W	3573.3699	2964.1152	8.458745682580215e-06	0.0019094388807526467	z7-8	nircam5
8697	F150W	6857.9888	3092.4556	0.004648343667827281	0.0016677182511600059	z7-8	nircam5
9131	F150W	9115.0576	3245.9485	0.006672858600054122	0.0019354043388137131	z7-8	nircam5
9732	F150W	8214.6758	3411.1636	0.011221393361268338	0.0018719083147376123	z7-8	nircam5
10802	F150W	4329.2041	3701.5935	0.004393268746445681	0.0020032514274147904	z7-8	nircam5
11132	F150W	10633.5039	3810.5962	0.00879180981454042	0.0019191614708434243	z7-8	nircam5
11484	F150W	9396.0479	3918.6252	0.009528304283494167	0.0021421930926139783	z7-8	nircam5
11713	F150W	9745.7334	4019.71	0.0355500818220817	0.0018551364472027244	z7-8	nircam5
11899	F150W	7409.2744	4094.9778	0.0068917628230589405	0.0019531183185973184	z7-8	nircam5
13050	F150W	7590.6211	4534.8267	0.26315726187640137	0.0021802916075979602	z7-8	nircam5
13624	F150W	10160.793	4790.1333	0.006652401992055763	0.0019129137526006604	z7-8	nircam5
14229	F150W	10792.8057	5006.0366	0.010690972084730549	0.002573646538274176	z7-8	nircam5
14337	F150W	6852.2612	5033.6147	0.005616316203952803	0.0017084430056202849	z7-8	nircam5
1105	F200W	8930.3066	738.8773	0.0020429514367130874	0.001545647695011845	z7-8	nircam5
1369	F200W	7808.0391	838.7515	0.006275734456793944	0.0017236726142862908	z7-8	nircam5
1632	F200W	2629.4114	963.8215	0.0028373142541722788	0.0019926315618853463	z7-8	nircam5
1756	F200W	10587.7959	995.2697	0.038272335272938	0.009307575914011122	z7-8	nircam5
2274	F200W	1591.4785	1218.8788	0.0003652811121600539	0.0014684683904059078	z7-8	nircam5
4460	F200W	3162.6689	1857.1541	0.0020469488055003915	0.0015492039979637972	z7-8	nircam5
6490	F200W	711.873	2478.8657	0.0021488066780589493	0.0015646182249265438	z7-8	nircam5
8190	F200W	3573.3699	2964.1152	-0.004685218932084587	0.0017854945077496872	z7-8	nircam5
8697	F200W	6857.9888	3092.4556	0.004639535086985932	0.0015772634290267507	z7-8	nircam5
9131	F200W	9115.0576	3245.9485	0.0043687127048226675	0.0018546638416079054	z7-8	nircam5
9732	F200W	8214.6758	3411.1636	0.006766707073742256	0.0018634992247032061	z7-8	nircam5
10802	F200W	4329.2041	3701.5935	0.0003967438973626484	0.0015016215391063675	z7-8	nircam5
11132	F200W	10633.5039	3810.5962	0.008718887450188355	0.0015501452138225085	z7-8	nircam5
11484	F200W	9396.0479	3918.6252	0.008432523194688304	0.0018235619940646717	z7-8	nircam5
11713	F200W	9745.7334	4019.71	0.03120356424544239	0.0017002412248756937	z7-8	nircam5
11899	F200W	7409.2744	4094.9778	0.004454194301821846	0.0015514842345754638	z7-8	nircam5
13050	F200W	7590.6211	4534.8267	0.0011104579237500415	0.0015764745737258325	z7-8	nircam5
13624	F200W	10160.793	4790.1333	0.005399110188091354	0.0014048832231803423	z7-8	nircam5
14229	F200W	10792.8057	5006.0366	0.0029362730641248978	0.0019513597955224434	z7-8	nircam5
14337	F200W	6852.2612	5033.6147	-0.00025941603909808116	0.001747832711424592	z7-8	nircam5
1105	F277W	8930.3066	738.8773	0.002028314311085999	0.0013558034562383375	z7-8	nircam5
1369	F277W	7808.0391	838.7515	0.00811768478674045	0.0014955296182074121	z7-8	nircam5
1632	F277W	2629.4114	963.8215	0.003263466456316817	0.0019811923657772623	z7-8	nircam5
1756	F277W	10587.7959	995.2697	0.016687196399662717	0.007466036365687022	z7-8	nircam5
2274	F277W	1591.4785	1218.8788	0.0008330488011869541	0.0014468921567915495	z7-8	nircam5
4460	F277W	3162.6689	1857.1541	0.0016283946965630902	0.0017035389568627823	z7-8	nircam5
6490	F277W	711.873	2478.8657	0.003922719047395907	0.001650303253846	z7-8	nircam5
8190	F277W	3573.3699	2964.1152	0.0017875921536002718	0.0015643910111818576	z7-8	nircam5
8697	F277W	6857.9888	3092.4556	0.012608236597106812	0.0013913404772427699	z7-8	nircam5
9131	F277W	9115.0576	3245.9485	0.005477276708724544	0.0014874228385688506	z7-8	nircam5
9732	F277W	8214.6758	3411.1636	0.011687882776347268	0.001415287363311699	z7-8	nircam5
10802	F277W	4329.2041	3701.5935	-0.0012238387499866814	0.0019599141641193133	z7-8	nircam5
11132	F277W	10633.5039	3810.5962	0.008729687827804996	0.0012326004999516941	z7-8	nircam5
11484	F277W	9396.0479	3918.6252	0.007050397122439996	0.00154644086371915	z7-8	nircam5
11713	F277W	9745.7334	4019.71	0.033087873306504534	0.001452096372077638	z7-8	nircam5
11899	F277W	7409.2744	4094.9778	0.007067538903491815	0.0014984243481405023	z7-8	nircam5
13050	F277W	7590.6211	4534.8267	-0.000755714914717954	0.0015448950662478038	z7-8	nircam5
