source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
12777	F814W	3558.3484	3909.6753	0.002344653022462745	z7-8	nircam8
12959	F814W	3470.7715	3964.9731	0.002839009854180513	z7-8	nircam8
13112	F814W	2752.3569	4018.1973	0.002458949630525	z7-8	nircam8
14215	F814W	969.6344	4403.7856	0.003501564160673994	z7-8	nircam8
15599	F814W	4936.6572	4931.0156	0.0031238915133201175	z7-8	nircam8
1015	F115W	7856.7808	705.0	0.001639327007699257	z7-8	nircam8
1158	F115W	6842.792	745.2601	0.0013929887593832479	z7-8	nircam8
1553	F115W	2210.7615	927.0323	0.001703951521497091	z7-8	nircam8
2553	F115W	3757.6243	1295.8895	0.001315529512174762	z7-8	nircam8
4012	F115W	7910.5786	1709.1863	0.0012806499729627475	z7-8	nircam8
5038	F115W	9405.5947	1970.0823	0.0022203615339284155	z7-8	nircam8
6415	F115W	2803.5342	2359.9871	0.005249412580229641	z7-8	nircam8
7357	F115W	4055.9504	2577.4817	0.001645609616071319	z7-8	nircam8
8453	F115W	3366.2229	2850.3972	0.0031306734888826696	z7-8	nircam8
8818	F115W	7737.1235	2936.9644	0.003270389887092375	z7-8	nircam8
10027	F115W	2985.5723	3245.4807	0.002603056876243251	z7-8	nircam8
10189	F115W	3297.343	3290.1775	0.0012393950542880698	z7-8	nircam8
10525	F115W	2561.6843	3375.4102	0.001594890662871391	z7-8	nircam8
11981	F115W	8660.168	3714.1143	0.004473032737898417	z7-8	nircam8
12041	F115W	6965.2349	3732.842	0.0014702257866267819	z7-8	nircam8
12777	F115W	3558.3484	3909.6753	0.0012453203878485186	z7-8	nircam8
12959	F115W	3470.7715	3964.9731	0.0012788445467604213	z7-8	nircam8
13112	F115W	2752.3569	4018.1973	0.002117455051876763	z7-8	nircam8
14215	F115W	969.6344	4403.7856	0.0024252265751932285	z7-8	nircam8
15599	F115W	4936.6572	4931.0156	0.001860238998354346	z7-8	nircam8
1015	F150W	7856.7808	705.0	0.0019786832730662456	z7-8	nircam8
1158	F150W	6842.792	745.2601	0.002572089178373844	z7-8	nircam8
1553	F150W	2210.7615	927.0323	0.0019287991283537516	z7-8	nircam8
2553	F150W	3757.6243	1295.8895	0.001846276042502044	z7-8	nircam8
4012	F150W	7910.5786	1709.1863	0.0020770462512230367	z7-8	nircam8
5038	F150W	9405.5947	1970.0823	0.00350907413069204	z7-8	nircam8
6415	F150W	2803.5342	2359.9871	0.002085384071196832	z7-8	nircam8
7357	F150W	4055.9504	2577.4817	0.0019016564520643587	z7-8	nircam8
8453	F150W	3366.2229	2850.3972	0.0020166243860269034	z7-8	nircam8
8818	F150W	7737.1235	2936.9644	0.002862368401445912	z7-8	nircam8
10027	F150W	2985.5723	3245.4807	0.002783075360255477	z7-8	nircam8
10189	F150W	3297.343	3290.1775	0.0015645814020014625	z7-8	nircam8
10525	F150W	2561.6843	3375.4102	0.0018244137111667065	z7-8	nircam8
11981	F150W	8660.168	3714.1143	0.0028511981844156985	z7-8	nircam8
12041	F150W	6965.2349	3732.842	0.0019515893545882035	z7-8	nircam8
12777	F150W	3558.3484	3909.6753	0.001816047626889146	z7-8	nircam8
12959	F150W	3470.7715	3964.9731	0.001893550651379338	z7-8	nircam8
13112	F150W	2752.3569	4018.1973	0.0022437795831990064	z7-8	nircam8
14215	F150W	969.6344	4403.7856	0.003142683539321052	z7-8	nircam8
15599	F150W	4936.6572	4931.0156	0.0021957975774725322	z7-8	nircam8
1015	F200W	7856.7808	705.0	0.0018492369792458292	z7-8	nircam8
1158	F200W	6842.792	745.2601	0.0017906657236745078	z7-8	nircam8
1553	F200W	2210.7615	927.0323	0.0017153201445194873	z7-8	nircam8
2553	F200W	3757.6243	1295.8895	0.0016667296076298605	z7-8	nircam8
4012	F200W	7910.5786	1709.1863	0.001619890726624443	z7-8	nircam8
5038	F200W	9405.5947	1970.0823	0.003271598658265211	z7-8	nircam8
6415	F200W	2803.5342	2359.9871	0.001790652197492625	z7-8	nircam8
7357	F200W	4055.9504	2577.4817	0.0018281350381775577	z7-8	nircam8
8453	F200W	3366.2229	2850.3972	0.0022037293327021147	z7-8	nircam8
8818	F200W	7737.1235	2936.9644	0.002245732111567103	z7-8	nircam8
10027	F200W	2985.5723	3245.4807	0.002366322925587701	z7-8	nircam8
10189	F200W	3297.343	3290.1775	0.0014993856538143828	z7-8	nircam8
10525	F200W	2561.6843	3375.4102	0.0015875449940003828	z7-8	nircam8
11981	F200W	8660.168	3714.1143	0.0027150274802275887	z7-8	nircam8
12041	F200W	6965.2349	3732.842	0.0016650442097157457	z7-8	nircam8
12777	F200W	3558.3484	3909.6753	0.0014621755407460883	z7-8	nircam8
12959	F200W	3470.7715	3964.9731	0.0013667057579252102	z7-8	nircam8
13112	F200W	2752.3569	4018.1973	0.0020917903723104243	z7-8	nircam8
14215	F200W	969.6344	4403.7856	0.0032823020843409513	z7-8	nircam8
15599	F200W	4936.6572	4931.0156	0.0015686238972527759	z7-8	nircam8
1015	F277W	7856.7808	705.0	0.001427111958667979	z7-8	nircam8
1158	F277W	6842.792	745.2601	0.0014567615327862665	z7-8	nircam8
1553	F277W	2210.7615	927.0323	0.0019120703501219038	z7-8	nircam8
2553	F277W	3757.6243	1295.8895	0.0013906384272978677	z7-8	nircam8
4012	F277W	7910.5786	1709.1863	0.0014901483079322706	z7-8	nircam8
5038	F277W	9405.5947	1970.0823	0.002011891269271342	z7-8	nircam8
6415	F277W	2803.5342	2359.9871	0.001558817316998569	z7-8	nircam8
7357	F277W	4055.9504	2577.4817	0.0017233127861503057	z7-8	nircam8
8453	F277W	3366.2229	2850.3972	0.001679686645555631	z7-8	nircam8
8818	F277W	7737.1235	2936.9644	0.0014900559303739759	z7-8	nircam8
10027	F277W	2985.5723	3245.4807	0.0022868446411564883	z7-8	nircam8
10189	F277W	3297.343	3290.1775	0.0016356496837125294	z7-8	nircam8
10525	F277W	2561.6843	3375.4102	0.0016448991415437988	z7-8	nircam8
11981	F277W	8660.168	3714.1143	0.0011144512608244437	z7-8	nircam8
12041	F277W	6965.2349	3732.842	0.0014254191525252659	z7-8	nircam8
12777	F277W	3558.3484	3909.6753	0.001610834428950329	z7-8	nircam8
12959	F277W	3470.7715	3964.9731	0.0014823036034415549	z7-8	nircam8
13112	F277W	2752.3569	4018.1973	0.001599566824222072	z7-8	nircam8
14215	F277W	969.6344	4403.7856	0.0023301232739273148	z7-8	nircam8
15599	F277W	4936.6572	4931.0156	0.0016797048288766932	z7-8	nircam8
1015	F356W	7856.7808	705.0	0.001642070210988481	z7-8	nircam8
1158	F356W	6842.792	745.2601	0.0010927352090337485	z7-8	nircam8
1553	F356W	2210.7615	927.0323	0.0012346407770308804	z7-8	nircam8
2553	F356W	3757.6243	1295.8895	0.0012112299726661899	z7-8	nircam8
4012	F356W	7910.5786	1709.1863	0.001273460121019219	z7-8	nircam8
5038	F356W	9405.5947	1970.0823	0.0017465828173336513	z7-8	nircam8
6415	F356W	2803.5342	2359.9871	0.001511782721642787	z7-8	nircam8
7357	F356W	4055.9504	2577.4817	0.0012458372179166444	z7-8	nircam8
8453	F356W	3366.2229	2850.3972	0.0013648893698972849	z7-8	nircam8
8818	F356W	7737.1235	2936.9644	0.0011862078332107093	z7-8	nircam8
10027	F356W	2985.5723	3245.4807	0.0018062809484303056	z7-8	nircam8
10189	F356W	3297.343	3290.1775	0.0012040252536088844	z7-8	nircam8
10525	F356W	2561.6843	3375.4102	0.0012594211733683823	z7-8	nircam8
11981	F356W	8660.168	3714.1143	0.0010499390376524898	z7-8	nircam8
12041	F356W	6965.2349	3732.842	0.001243386682520495	z7-8	nircam8
12777	F356W	3558.3484	3909.6753	0.0011716334212530123	z7-8	nircam8
12959	F356W	3470.7715	3964.9731	0.001325281913961851	z7-8	nircam8
13112	F356W	2752.3569	4018.1973	0.001481998240905641	z7-8	nircam8
14215	F356W	969.6344	4403.7856	0.0019547638621526075	z7-8	nircam8
15599	F356W	4936.6572	4931.0156	0.001957697211874147	z7-8	nircam8
1015	F410M	7856.7808	705.0	0.003477893974749867	z7-8	nircam8
1158	F410M	6842.792	745.2601	0.0024006117316948674	z7-8	nircam8
1553	F410M	2210.7615	927.0323	0.0031184776014278187	z7-8	nircam8
2553	F410M	3757.6243	1295.8895	0.0027723770234289046	z7-8	nircam8
4012	F410M	7910.5786	1709.1863	0.003063674031710965	z7-8	nircam8
5038	F410M	9405.5947	1970.0823	0.003013488971471799	z7-8	nircam8
6415	F410M	2803.5342	2359.9871	0.002732304907331396	z7-8	nircam8
7357	F410M	4055.9504	2577.4817	0.002631086120566865	z7-8	nircam8
8453	F410M	3366.2229	2850.3972	0.0035003734008654057	z7-8	nircam8
8818	F410M	7737.1235	2936.9644	0.0029142524483000507	z7-8	nircam8
10027	F410M	2985.5723	3245.4807	0.0030308826747118436	z7-8	nircam8
10189	F410M	3297.343	3290.1775	0.003066233858626756	z7-8	nircam8
10525	F410M	2561.6843	3375.4102	0.003038108112784302	z7-8	nircam8
11981	F410M	8660.168	3714.1143	0.0028671725407241264	z7-8	nircam8
12041	F410M	6965.2349	3732.842	0.0025954068743081126	z7-8	nircam8
12777	F410M	3558.3484	3909.6753	0.003238059382457443	z7-8	nircam8
12959	F410M	3470.7715	3964.9731	0.002485675338242175	z7-8	nircam8
13112	F410M	2752.3569	4018.1973	0.003025984810072275	z7-8	nircam8
14215	F410M	969.6344	4403.7856	0.003347776734549314	z7-8	nircam8
15599	F410M	4936.6572	4931.0156	0.0032649130849729227	z7-8	nircam8
1015	F444W	7856.7808	705.0	0.0020331639488315274	z7-8	nircam8
1158	F444W	6842.792	745.2601	0.002228356615462917	z7-8	nircam8
1553	F444W	2210.7615	927.0323	0.002013770045177645	z7-8	nircam8
2553	F444W	3757.6243	1295.8895	0.00272197331816736	z7-8	nircam8
4012	F444W	7910.5786	1709.1863	0.002427811025371085	z7-8	nircam8
5038	F444W	9405.5947	1970.0823	0.0021640838698818478	z7-8	nircam8
6415	F444W	2803.5342	2359.9871	0.0030441357010627178	z7-8	nircam8
7357	F444W	4055.9504	2577.4817	0.002981265254963948	z7-8	nircam8
8453	F444W	3366.2229	2850.3972	0.0033004423035782205	z7-8	nircam8
8818	F444W	7737.1235	2936.9644	0.0025275559987806505	z7-8	nircam8
10027	F444W	2985.5723	3245.4807	0.0032021550875080697	z7-8	nircam8
10189	F444W	3297.343	3290.1775	0.002890815329688439	z7-8	nircam8
10525	F444W	2561.6843	3375.4102	0.002765917109014296	z7-8	nircam8
11981	F444W	8660.168	3714.1143	0.0017832983710690572	z7-8	nircam8
12041	F444W	6965.2349	3732.842	0.002302139810817893	z7-8	nircam8
12777	F444W	3558.3484	3909.6753	0.0023497574738444485	z7-8	nircam8
12959	F444W	3470.7715	3964.9731	0.00219990406059799	z7-8	nircam8
13112	F444W	2752.3569	4018.1973	0.0026389731905897234	z7-8	nircam8
14215	F444W	969.6344	4403.7856	0.0021908400208645834	z7-8	nircam8
15599	F444W	4936.6572	4931.0156	0.002837684478789512	z7-8	nircam8
