source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
1091	F606W	9350.2305	633.005	-0.0036887966346076813	0.003959112806764164	z8-10	nircam10
1330	F606W	562.3206	747.3645	-0.0034594452878739684	0.004299874524741806	z8-10	nircam10
2191	F606W	2971.9294	1119.3103	-0.004934863750904758	0.0027452827702419158	z8-10	nircam10
2205	F606W	480.9639	1121.9441	-0.004036486519739321	0.0034337346955827857	z8-10	nircam10
2445	F606W	1110.2041	1191.2227	-0.003289317586415168	0.003482808592434593	z8-10	nircam10
2566	F606W	1332.7803	1224.8019	0.0009618036843362316	0.003332426847392571	z8-10	nircam10
2817	F606W	2108.3284	1288.9008	0.001843903147931353	0.0027471912933356157	z8-10	nircam10
3197	F606W	2550.8127	1410.2053	0.00042024619714834955	0.002374147281689577	z8-10	nircam10
4771	F606W	165.7632	2006.6464	0.006141408715487899	0.0029882152584183867	z8-10	nircam10
6606	F606W	2116.3508	2576.3357	-0.0014660368545225983	0.0036333090888981253	z8-10	nircam10
7116	F606W	1931.9222	2740.593	0.005681117546440035	0.0027705142722435462	z8-10	nircam10
7674	F606W	2768.1482	2919.7876	0.0013750911320882235	0.0022793180254526823	z8-10	nircam10
7891	F606W	3927.562	2994.5759	-0.007505724129035575	0.0028177433051340245	z8-10	nircam10
8250	F606W	3253.4038	3103.7139	-0.00020485735408723392	0.0027401461812491114	z8-10	nircam10
8798	F606W	3860.0393	3290.7605	0.001675758437838077	0.002748522133459047	z8-10	nircam10
9221	F606W	1529.7197	3443.6487	0.0033484799139874137	0.0029447910502409043	z8-10	nircam10
9669	F606W	1356.3665	3632.4209	0.010185067092563789	0.002600534397931398	z8-10	nircam10
9988	F606W	9835.085	3791.9333	0.0016067505697053802	0.002932321828191528	z8-10	nircam10
10225	F606W	1154.6892	4489.0547	-0.0032007991194562134	0.005313387828671854	z8-10	nircam10
10790	F606W	2668.5544	4506.3433	-0.0006802405451683483	0.003063137375490309	z8-10	nircam10
1091	F814W	9350.2305	633.005	-0.008947825227843188	0.00715716226163587	z8-10	nircam10
1330	F814W	562.3206	747.3645	0.004465519209849379	0.0035961711003555056	z8-10	nircam10
2191	F814W	2971.9294	1119.3103	-0.0012308533103895607	0.002590106821311873	z8-10	nircam10
2205	F814W	480.9639	1121.9441	-0.0053344995074503365	0.003301579121790644	z8-10	nircam10
2445	F814W	1110.2041	1191.2227	0.0015869966191781452	0.0033787486608270684	z8-10	nircam10
2566	F814W	1332.7803	1224.8019	0.006549802493672053	0.0029084618151071534	z8-10	nircam10
2817	F814W	2108.3284	1288.9008	0.001237215943346456	0.0029344282265087594	z8-10	nircam10
3197	F814W	2550.8127	1410.2053	-0.0014632440234314378	0.0025289461656297163	z8-10	nircam10
4771	F814W	165.7632	2006.6464	0.00562531736318304	0.0032881605454992994	z8-10	nircam10
6606	F814W	2116.3508	2576.3357	-0.002019972223961715	0.002703135573402158	z8-10	nircam10
7116	F814W	1931.9222	2740.593	0.00855688591034009	0.0028312149070483785	z8-10	nircam10
7674	F814W	2768.1482	2919.7876	0.0015555339569141603	0.0023991500487514396	z8-10	nircam10
7891	F814W	3927.562	2994.5759	0.0010938409621561985	0.002527140782436074	z8-10	nircam10
8250	F814W	3253.4038	3103.7139	0.0006718428740251289	0.0026886167877649084	z8-10	nircam10
8798	F814W	3860.0393	3290.7605	0.001003353357885578	0.0027257663940537364	z8-10	nircam10
9221	F814W	1529.7197	3443.6487	0.007346651913004739	0.0031601312790315817	z8-10	nircam10
9669	F814W	1356.3665	3632.4209	0.00787527957624108	0.0030722221449224654	z8-10	nircam10
9988	F814W	9835.085	3791.9333	0.006425935776210013	0.004392545678797233	z8-10	nircam10
10225	F814W	1154.6892	4489.0547	0.005444731160836682	0.006940821415709682	z8-10	nircam10
10790	F814W	2668.5544	4506.3433	-0.002500303577268215	0.0025545695430821426	z8-10	nircam10
1091	F115W	9350.2305	633.005	0.002912640930904511	0.0013464684076420564	z8-10	nircam10
1330	F115W	562.3206	747.3645	0.005066036389447215	0.0024094288328229824	z8-10	nircam10
2191	F115W	2971.9294	1119.3103	0.0037461393655778747	0.001945607222478802	z8-10	nircam10
2205	F115W	480.9639	1121.9441	0.021880008395728553	0.0025780934103739723	z8-10	nircam10
2445	F115W	1110.2041	1191.2227	-0.0006155365511306507	0.0015890562900331357	z8-10	nircam10
2566	F115W	1332.7803	1224.8019	1.7577562149497417e-05	0.0015128178495316942	z8-10	nircam10
2817	F115W	2108.3284	1288.9008	0.0032496584472361673	0.001521913593441998	z8-10	nircam10
3197	F115W	2550.8127	1410.2053	0.00222847049057788	0.0015298199987742243	z8-10	nircam10
4771	F115W	165.7632	2006.6464	0.00254914914459798	0.0017055777730508107	z8-10	nircam10
6606	F115W	2116.3508	2576.3357	0.0018931131667085353	0.001553429817109162	z8-10	nircam10
7116	F115W	1931.9222	2740.593	0.005013807128140684	0.0014221807040667692	z8-10	nircam10
7674	F115W	2768.1482	2919.7876	0.003175066300251244	0.0012896691121728463	z8-10	nircam10
7891	F115W	3927.562	2994.5759	0.0013884835307788888	0.0016899917680830664	z8-10	nircam10
8250	F115W	3253.4038	3103.7139	-0.0023933926944723523	0.001616019178094531	z8-10	nircam10
8798	F115W	3860.0393	3290.7605	0.004001069012562798	0.001565916256555167	z8-10	nircam10
9221	F115W	1529.7197	3443.6487	0.0039206511746231	0.0017250941140760773	z8-10	nircam10
9669	F115W	1356.3665	3632.4209	0.0035830251972361667	0.0014647730830288626	z8-10	nircam10
9988	F115W	9835.085	3791.9333	0.005601197306532641	0.0014538100383567987	z8-10	nircam10
10225	F115W	1154.6892	4489.0547	0.007158231022613036	0.003578903528393795	z8-10	nircam10
10790	F115W	2668.5544	4506.3433	0.0009147497347989913	0.0018924366685135066	z8-10	nircam10
1091	F150W	9350.2305	633.005	0.006327843015067969	0.00202855359760286	z8-10	nircam10
1330	F150W	562.3206	747.3645	0.018246209007835842	0.003126110493454491	z8-10	nircam10
2191	F150W	2971.9294	1119.3103	0.004671426149193294	0.0018383378528982561	z8-10	nircam10
2205	F150W	480.9639	1121.9441	0.030091582922202726	0.004552416431438449	z8-10	nircam10
2445	F150W	1110.2041	1191.2227	0.0013694137933320425	0.0016807872265969545	z8-10	nircam10
2566	F150W	1332.7803	1224.8019	-0.003954202658832924	0.0015570952042647747	z8-10	nircam10
2817	F150W	2108.3284	1288.9008	0.0059188600232254925	0.0017401244812235764	z8-10	nircam10
3197	F150W	2550.8127	1410.2053	0.003023087508830672	0.002134927706801454	z8-10	nircam10
4771	F150W	165.7632	2006.6464	0.0006170509221467313	0.0023947716618413105	z8-10	nircam10
6606	F150W	2116.3508	2576.3357	0.0044338759106003316	0.0018168651931468216	z8-10	nircam10
7116	F150W	1931.9222	2740.593	0.02105376400765287	0.00184672926357289	z8-10	nircam10
7674	F150W	2768.1482	2919.7876	0.006161278800785126	0.002447424579588289	z8-10	nircam10
7891	F150W	3927.562	2994.5759	-0.0010310660235202092	0.0016467022329558782	z8-10	nircam10
8250	F150W	3253.4038	3103.7139	0.0006010503260943059	0.001670269596303484	z8-10	nircam10
8798	F150W	3860.0393	3290.7605	0.012385804886445239	0.002321082014025133	z8-10	nircam10
9221	F150W	1529.7197	3443.6487	0.01110051059924434	0.0017899922663640081	z8-10	nircam10
9669	F150W	1356.3665	3632.4209	0.017591000879389532	0.0022127927570738137	z8-10	nircam10
9988	F150W	9835.085	3791.9333	0.010652216662813619	0.0021466705068571815	z8-10	nircam10
10225	F150W	1154.6892	4489.0547	0.007554758556360549	0.00476620321805016	z8-10	nircam10
10790	F150W	2668.5544	4506.3433	0.004886547159931885	0.0019276242864082888	z8-10	nircam10
1091	F200W	9350.2305	633.005	0.005118802787174524	0.0013912256393010212	z8-10	nircam10
1330	F200W	562.3206	747.3645	0.009848818122614051	0.0019926056526638814	z8-10	nircam10
2191	F200W	2971.9294	1119.3103	0.0064723351441990295	0.001857117070803702	z8-10	nircam10
2205	F200W	480.9639	1121.9441	0.015818460209342772	0.003399284579011348	z8-10	nircam10
2445	F200W	1110.2041	1191.2227	0.00037482951960959745	0.001419965507819952	z8-10	nircam10
2566	F200W	1332.7803	1224.8019	0.001632710404235405	0.0015203213584449697	z8-10	nircam10
2817	F200W	2108.3284	1288.9008	0.0047076740542237525	0.0014246615716028961	z8-10	nircam10
3197	F200W	2550.8127	1410.2053	-0.0019723651483516996	0.0013693831144530528	z8-10	nircam10
4771	F200W	165.7632	2006.6464	0.0010788634452974317	0.001828863354539335	z8-10	nircam10
6606	F200W	2116.3508	2576.3357	0.004123155245771391	0.0017157563077174701	z8-10	nircam10
7116	F200W	1931.9222	2740.593	0.017441081461742516	0.0015652907540419847	z8-10	nircam10
7674	F200W	2768.1482	2919.7876	0.0026170346547015584	0.00142761469829804	z8-10	nircam10
7891	F200W	3927.562	2994.5759	0.0027904868252522706	0.0016048508743294865	z8-10	nircam10
8250	F200W	3253.4038	3103.7139	0.0005332934976782052	0.0015271207460142672	z8-10	nircam10
8798	F200W	3860.0393	3290.7605	0.011400278448718649	0.0016699082669297909	z8-10	nircam10
9221	F200W	1529.7197	3443.6487	0.008405739530166512	0.001681812221081094	z8-10	nircam10
9669	F200W	1356.3665	3632.4209	0.01030363848450411	0.0016534622064238826	z8-10	nircam10
9988	F200W	9835.085	3791.9333	0.009535483917444838	0.001826229709947759	z8-10	nircam10
10225	F200W	1154.6892	4489.0547	0.014404817257473328	0.004262684703690863	z8-10	nircam10
10790	F200W	2668.5544	4506.3433	0.003074801944131256	0.0017958561106583887	z8-10	nircam10
1091	F277W	9350.2305	633.005	0.006749896233016361	0.0014643534714808037	z8-10	nircam10
1330	F277W	562.3206	747.3645	0.007870171407690451	0.002318966274798386	z8-10	nircam10
2191	F277W	2971.9294	1119.3103	0.00492202239602818	0.00146858798445265	z8-10	nircam10
2205	F277W	480.9639	1121.9441	0.014028982619527267	0.0025306565797361827	z8-10	nircam10
2445	F277W	1110.2041	1191.2227	0.0035035054660613623	0.0017447993193696896	z8-10	nircam10
2566	F277W	1332.7803	1224.8019	0.00032123295132631803	0.0016362250277166957	z8-10	nircam10
