source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
867	F606W	5015.4473	639.2018	0.002897790171627118	0.003058053407290064	z10-15	nircam9
1469	F606W	7970.2231	853.5859	-0.005910216680736361	0.003964432866366474	z10-15	nircam9
2485	F606W	8434.9199	1253.6106	0.005333391796237025	0.002873152099110529	z10-15	nircam9
3031	F606W	4143.6328	1423.4919	0.0022181424413804107	0.003672349768217628	z10-15	nircam9
4354	F606W	3124.7615	1750.2664	-0.008546717081104287	0.0036650996929712544	z10-15	nircam9
4657	F606W	1643.9686	1840.4806	0.0026936010648051854	0.002756332040400578	z10-15	nircam9
5919	F606W	2277.1919	2213.7737	-4.6700025126996055e-05	0.0025746184797146056	z10-15	nircam9
6410	F606W	745.878	2359.9185	0.007412813926240255	0.0032435635442768424	z10-15	nircam9
6682	F606W	1960.8085	2432.3796	0.00425124772405143	0.002775757370680501	z10-15	nircam9
6816	F606W	9735.1689	2465.6804	0.005897029903849401	0.0032288699341055005	z10-15	nircam9
6935	F606W	3831.803	2506.7451	0.0033759861098540092	0.0025865992231948695	z10-15	nircam9
7288	F606W	9175.6592	2595.5728	0.0030144291684171334	0.00306759527740601	z10-15	nircam9
8858	F606W	1531.6039	2991.2258	-0.005466785566046602	0.0033853876729172607	z10-15	nircam9
9972	F606W	3878.3987	3267.105	0.0044947750294792935	0.0026031696315764775	z10-15	nircam9
10182	F606W	4473.4502	3334.7383	0.0013054839701822822	0.0028529302485890595	z10-15	nircam9
12539	F606W	3277.8696	3952.1301	0.004659433886022787	0.002970571463374749	z10-15	nircam9
12592	F606W	8389.3945	3979.0142	0.0018615591754863534	0.002528152317827452	z10-15	nircam9
12845	F606W	1192.1021	4050.7585	0.0038196462982254334	0.0024131063229442316	z10-15	nircam9
13859	F606W	8364.2686	4397.7778	0.005616820728972693	0.0023627222078263324	z10-15	nircam9
14820	F606W	1156.7213	4766.2383	-0.0020726343760116704	0.0023431897228413613	z10-15	nircam9
867	F814W	5015.4473	639.2018	0.006656209581050558	0.0027119219978928738	z10-15	nircam9
1469	F814W	7970.2231	853.5859	0.003819016715387462	0.0034362205193686933	z10-15	nircam9
2485	F814W	8434.9199	1253.6106	0.003048048116367309	0.0029376635343723342	z10-15	nircam9
3031	F814W	4143.6328	1423.4919	-0.00017886046369068866	0.002348413094347581	z10-15	nircam9
4354	F814W	3124.7615	1750.2664	0.001460829803352591	0.0034134415376885804	z10-15	nircam9
4657	F814W	1643.9686	1840.4806	-0.0017328467515196103	0.0025989078432443777	z10-15	nircam9
5919	F814W	2277.1919	2213.7737	0.0024123226812840003	0.0028559546204229404	z10-15	nircam9
6410	F814W	745.878	2359.9185	0.0020631340490642153	0.0032145433548982946	z10-15	nircam9
6682	F814W	1960.8085	2432.3796	-0.006496778567639111	0.002432308241507724	z10-15	nircam9
6816	F814W	9735.1689	2465.6804	-0.00394833150430333	0.003416216657174739	z10-15	nircam9
6935	F814W	3831.803	2506.7451	-0.001101498033073817	0.002881971180158166	z10-15	nircam9
7288	F814W	9175.6592	2595.5728	0.0020965270553340255	0.0025663582850161243	z10-15	nircam9
8858	F814W	1531.6039	2991.2258	0.0009887138242423836	0.0027002043760269937	z10-15	nircam9
9972	F814W	3878.3987	3267.105	0.002950284508472015	0.0031547902337393913	z10-15	nircam9
10182	F814W	4473.4502	3334.7383	-0.001876616296136105	0.0028901144211831236	z10-15	nircam9
12539	F814W	3277.8696	3952.1301	-0.003831629645838852	0.0037506383204420173	z10-15	nircam9
12592	F814W	8389.3945	3979.0142	0.002191212354003496	0.0025416682605416034	z10-15	nircam9
12845	F814W	1192.1021	4050.7585	0.00403587774540653	0.0025683161507705885	z10-15	nircam9
13859	F814W	8364.2686	4397.7778	0.005441877125590559	0.0027075101383794717	z10-15	nircam9
14820	F814W	1156.7213	4766.2383	-0.0027086044862744047	0.002284745853571486	z10-15	nircam9
867	F115W	5015.4473	639.2018	-0.0012492857657035127	0.001227879788299576	z10-15	nircam9
1469	F115W	7970.2231	853.5859	0.0008908949543969813	0.0014014492157490921	z10-15	nircam9
2485	F115W	8434.9199	1253.6106	0.0037491972060301358	0.0009606496364913082	z10-15	nircam9
3031	F115W	4143.6328	1423.4919	0.0011798505203517542	0.0013812090787578598	z10-15	nircam9
4354	F115W	3124.7615	1750.2664	0.00011224180108040156	0.001236296022286396	z10-15	nircam9
4657	F115W	1643.9686	1840.4806	-0.0012405156410803969	0.0011603309488012578	z10-15	nircam9
5919	F115W	2277.1919	2213.7737	-0.0018426642365577815	0.0010545528892052524	z10-15	nircam9
6410	F115W	745.878	2359.9185	0.00046286046746230974	0.001238602187835779	z10-15	nircam9
