source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
13124	7343.7461	4020.8584	0.347	31.7348	0.494	0.004018006752480555	0.0018277893184453404	2.1982876866236114	0.002656843608043805																																																
2384	2310.0637	1143.6738	0.559	28.8138	0.0335	0.05920954220329963	0.0018273242294552933	32.402318783322535	0.002905529426796208																																																
14680	9600.8389	4558.1519	0.019	99.0	99.0	-0.0002243024702347935	0.0018273242294552933	-0.12274913593284743	0.0025744930279897986																																																
15531	9834.4727	4937.4526	0.348	32.4476	0.9518	0.002083878654355622	0.001826394051475199	1.1409797642915285	0.002139164856237027																																																
3456	353.3704	1533.5438	0.333	28.1073	0.0175	0.11350559276741874	0.001826394051475199	62.147373221972	0.0035546586977712458																																																
13744	9165.0693	4318.856	0.959	28.0721	0.0169	0.11723748070681074	0.0018268591404652457	64.1743405991082	0.0023075846566636008	25.5938	0.0	0.25699647963605987	1.7875019776071203e-06	143774.09527685892	0.002341667836313014																																										
5541	9956.6738	2106.1174	0.374	30.9527	0.2406	0.008257597171398364	0.0018291822715399094	4.51436540790801	0.003251366125666662																																																
1320	2564.0271	827.9516	0.347	32.963	1.5305	0.0012962782162175917	0.0018268591404652457	0.7095665930146474	0.0024507523160803577																																																
16656	10304.1084	5408.8389	0.349	99.0	99.0	-0.0014810897720586777	0.001826394051475199	-0.8109365943578194	0.0029313857167766987																																																
373	8671.1963	520.3099	0.006	28.6728	0.0294	0.06742161387281154	0.00182406629264939	36.96226071634935	0.0033087339633291074																																																
514	3086.7893	560.4185	0.314	32.2646	0.8038	0.0024663715419713382	0.0018254627165573182	1.3510939005222329	0.0030379042606913623																																																
15887	1029.986	5013.4814	0.049	99.0	99.0	-0.0017659151287022724	0.0018259289624851514	-0.9671324377804938	0.002444905686329953																																																
8531	1163.0032	2856.4756	0.357	99.0	99.0	-0.00036311475816597693	0.00182406629264939	-0.1990688384677982	0.0028040356661793745																																																
17235	7798.6338	5854.6782	0.35	31.067	0.2668	0.0074322157729146115	0.0018259289624851514	4.070375094329581	0.002219016566134456																																																
5066	8975.5381	1973.6482	0.347	99.0	99.0	-6.030174932034947e-05	0.0018277893184453404	-0.0329916302233565	0.003667956859102171																																																
816	4033.1753	629.178	0.396	29.8982	0.0909	0.021808751614117553	0.0018254627165573182	11.946971809562442	0.002417545433191087																																																
11380	4995.5757	3562.4521	0.363	30.9762	0.2455	0.008080150681504144	0.0018268591404652457	4.422974110333638	0.0029674668118824933																																																
5844	3682.415	2204.0254	0.349	99.0	99.0	-0.0025599874768162333	0.0018268591404652457	-1.4013053442994416	0.0028783512427521126																																																
7177	1587.3302	2544.7083	0.367	30.3496	0.1381	0.014390952442956614	0.0018296473605299566	7.865424099422241	0.002438943875567766																																																
10991	1308.0276	3482.9846	0.019	99.0	99.0	-0.0012431099833155814	0.0018268591404652457	-0.6804629627870482	0.0029362663549549624																																																
846	6862.5527	642.1896	0.412													30.444	0.0911	0.022632261334682092	0.0018988158476207458	11.919144957127237	0.0025429492433911367																																				
1431	7873.5459	864.8553	0.352													33.734	1.8867	0.001093269559689329	0.0018992991282761218	0.5756173650654087	0.003947145891155708																																				
16243	8523.0225	5187.2676	0.694													29.4158	0.0353	0.058345272764609435	0.0018983323684928217	30.73501444372072	0.0028272738998478455																																				
5191	1076.7163	2004.0518	0.366													32.1224	0.4276	0.004823311627042692	0.0018992991282761218	2.5395218453138124	0.002928199071351071																																				
2858	9746.1318	1379.2932	0.764													29.296	0.0317	0.06515171018700172	0.0019021966290103443	34.250775757550464	0.0024414995026543424																																				
17808	7126.7637	5569.5845	0.356													30.7137	0.1168	0.017654024021076832	0.0018983323684928217	9.29975399149582	0.0025029088179838147																																				
13867	4648.6328	4286.7231	0.364													31.9072	0.3506	0.005880809090024432	0.0018983323684928217	3.097881692178853	0.0034989276625743996																																				
14958	10423.6904	4668.3394	0.347													32.7934	0.794	0.0025998574075501582	0.001900748374824604	1.367807250020701	0.00263180760568727																																				
8690	1046.8921	2811.575	0.0													28.5258	0.0156	0.1324309270094186	0.0018968811372188552	69.81508983930563	0.003495722278342773																																				
4645	4646.292	1804.0093	0.362													32.2845	0.4957	0.004154310284493135	0.001896397261145834	2.1906329278196877	0.0036311524515344855																																				
9978	9289.5088	3232.0354	0.369													34.3214	3.2376	0.0006364397377850323	0.001897365013291876	0.3354334739633608	0.0035390172148491985																																				
13963	482.0682	4311.1826	0.019													30.1456	0.0692	0.02978936005560335	0.0018983323684928217	15.692383773266517	0.04007017183578855	99.0	99.0	-4.150786448747271e-10	1.3412455301865448e-06	-0.0003094725279844896	0.0031324860843879084																														
15892	6411.0039	5019.5483	0.347													99.0	99.0	-0.0027682554106987227	0.0018983323684928217	-1.4582564447850483	0.0033414569800242567																																				
3851	3028.4971	1676.7932	0.019													99.0	99.0	-0.0034941052452890625	0.0018954291120546949	-1.8434375746721336	0.0032613247277351333																																				
1599	6334.4756	943.353	0.348													31.4736	0.2351	0.008767493070358791	0.0018983323684928217	4.618523718962728	0.0029118327620439727																																				
455	10553.4912	533.2209	0.365													34.6104	4.2239	0.0004877059977877328	0.0018968811372188552	0.2571094140894834	0.002802573693338569																																				
3352	2312.0212	1553.8521	0.358													32.7651	0.7726	0.0026684356272019113	0.0018983323684928217	1.405673564593176	0.0033106781000304367																																				
2378	4959.918	1191.8625	0.407													30.5914	0.1045	0.019758436390759148	0.001900748374824604	10.39508261717304	0.0033542783358149384																																				
4327	9627.0029	1772.0549	0.997													31.5775	0.2586	0.007967323205291225	0.0018968811372188552	4.200222696595873	0.0028265096642521707							28.3921	0.0001	0.019409041408382243	2.317242717334664e-06	8375.920771349705	0.0022319450443951715																								
10923	3552.6199	3461.542	0.348													99.0	99.0	-0.00296860153996468	0.0018983323684928217	-1.5637944067305753	0.002626878645677038																																				
