source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
345	F606W	6115.5791	222.8322	0.0025430568671524554	z7-8	nircam1
658	F606W	2824.2583	284.8748	0.0026470588825511857	z7-8	nircam1
740	F606W	2924.134	343.8008	0.0029059716976857124	z7-8	nircam1
776	F606W	6030.3413	333.5001	0.0021795096147602727	z7-8	nircam1
1651	F606W	1740.5952	688.1799	0.0021149789161435885	z7-8	nircam1
2648	F606W	6132.3662	1123.2719	0.002336254905640759	z7-8	nircam1
4066	F606W	2787.1719	1687.974	0.002584027963706568	z7-8	nircam1
4155	F606W	6842.8457	1703.053	0.0021316534131980893	z7-8	nircam1
4302	F606W	1418.9958	1759.958	0.0025300336139974125	z7-8	nircam1
4313	F606W	820.8599	1763.1913	0.0021335997796326006	z7-8	nircam1
4807	F606W	7187.4741	1958.4575	0.002031949948710574	z7-8	nircam1
4948	F606W	198.5919	2023.0408	0.002124393600126054	z7-8	nircam1
7246	F606W	4106.7295	2888.0352	0.002935384262537548	z7-8	nircam1
7297	F606W	7806.3838	2892.4849	0.0025094547000214813	z7-8	nircam1
7330	F606W	6020.0542	2904.1709	0.0025917859478742826	z7-8	nircam1
8693	F606W	1579.4159	3455.6023	0.0030538167805158564	z7-8	nircam1
8933	F606W	9986.9824	3545.0815	0.0026594982587272113	z7-8	nircam1
9107	F606W	8131.3486	3586.2334	0.0030731601890233527	z7-8	nircam1
9257	F606W	7653.8452	3631.3992	0.0020273893158918093	z7-8	nircam1
9300	F606W	1651.3906	3664.9641	0.0025923691266891923	z7-8	nircam1
345	F814W	6115.5791	222.8322	0.0045072685718093985	z7-8	nircam1
658	F814W	2824.2583	284.8748	0.0035948467979161633	z7-8	nircam1
740	F814W	2924.134	343.8008	0.004011922739829606	z7-8	nircam1
776	F814W	6030.3413	333.5001	0.002662906278193857	z7-8	nircam1
1651	F814W	1740.5952	688.1799	0.0029545424388745427	z7-8	nircam1
2648	F814W	6132.3662	1123.2719	0.0028955603765787262	z7-8	nircam1
4066	F814W	2787.1719	1687.974	0.0027966925310975673	z7-8	nircam1
4155	F814W	6842.8457	1703.053	0.002716421070985904	z7-8	nircam1
4302	F814W	1418.9958	1759.958	0.0031911193090032332	z7-8	nircam1
4313	F814W	820.8599	1763.1913	0.0033318692076318053	z7-8	nircam1
4807	F814W	7187.4741	1958.4575	0.0025548845385372143	z7-8	nircam1
4948	F814W	198.5919	2023.0408	0.0028192695322078964	z7-8	nircam1
7246	F814W	4106.7295	2888.0352	0.0032299941815342376	z7-8	nircam1
7297	F814W	7806.3838	2892.4849	0.0028191760136749926	z7-8	nircam1
7330	F814W	6020.0542	2904.1709	0.003690853736218487	z7-8	nircam1
8693	F814W	1579.4159	3455.6023	0.004382807730420468	z7-8	nircam1
8933	F814W	9986.9824	3545.0815	0.004368869145971261	z7-8	nircam1
9107	F814W	8131.3486	3586.2334	0.0030896397414680267	z7-8	nircam1
9257	F814W	7653.8452	3631.3992	0.0034201123927022187	z7-8	nircam1
9300	F814W	1651.3906	3664.9641	0.004961257331321314	z7-8	nircam1
345	F115W	6115.5791	222.8322	0.0027333993078053473	z7-8	nircam1
658	F115W	2824.2583	284.8748	0.0025926066249900128	z7-8	nircam1
740	F115W	2924.134	343.8008	0.0031741529644431945	z7-8	nircam1
776	F115W	6030.3413	333.5001	0.00258686804905081	z7-8	nircam1
1651	F115W	1740.5952	688.1799	0.0015233135061003666	z7-8	nircam1
2648	F115W	6132.3662	1123.2719	0.001773405865845315	z7-8	nircam1
4066	F115W	2787.1719	1687.974	0.0018904207757582748	z7-8	nircam1
4155	F115W	6842.8457	1703.053	0.0013984126679248059	z7-8	nircam1
4302	F115W	1418.9958	1759.958	0.001650235321427143	z7-8	nircam1
4313	F115W	820.8599	1763.1913	0.0017849778229974314	z7-8	nircam1
4807	F115W	7187.4741	1958.4575	0.0014013406467595407	z7-8	nircam1
4948	F115W	198.5919	2023.0408	0.002911998853018051	z7-8	nircam1
7246	F115W	4106.7295	2888.0352	0.002583696372064804	z7-8	nircam1
7297	F115W	7806.3838	2892.4849	0.0018978693885675895	z7-8	nircam1
7330	F115W	6020.0542	2904.1709	0.00231201685735833	z7-8	nircam1
8693	F115W	1579.4159	3455.6023	0.0021919675690015906	z7-8	nircam1
8933	F115W	9986.9824	3545.0815	0.0032703471450490967	z7-8	nircam1
9107	F115W	8131.3486	3586.2334	0.004011452046505986	z7-8	nircam1
9257	F115W	7653.8452	3631.3992	0.001624696711260184	z7-8	nircam1
9300	F115W	1651.3906	3664.9641	0.0018203022794993297	z7-8	nircam1
345	F150W	6115.5791	222.8322	0.0028017555598501163	z7-8	nircam1
658	F150W	2824.2583	284.8748	0.0031240241177077836	z7-8	nircam1
740	F150W	2924.134	343.8008	0.003387941435251439	z7-8	nircam1
776	F150W	6030.3413	333.5001	0.003563459870729172	z7-8	nircam1
1651	F150W	1740.5952	688.1799	0.0022423285157816557	z7-8	nircam1
2648	F150W	6132.3662	1123.2719	0.0021772031955777345	z7-8	nircam1
4066	F150W	2787.1719	1687.974	0.00249711473393371	z7-8	nircam1
4155	F150W	6842.8457	1703.053	0.0018066418074572349	z7-8	nircam1
4302	F150W	1418.9958	1759.958	0.002050054994025461	z7-8	nircam1
4313	F150W	820.8599	1763.1913	0.0017094364137907388	z7-8	nircam1
4807	F150W	7187.4741	1958.4575	0.002088828227120376	z7-8	nircam1
