source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
289	F606W	7291.6089	279.9794	-0.004684728016842193	0.0038310561916774194	z10-15	nircam4
1901	F606W	3426.3826	967.681	0.005181828318495381	0.0030350215049216676	z10-15	nircam4
2011	F606W	3306.2524	1014.7666	0.004105459679738432	0.0030594949874362394	z10-15	nircam4
2108	F606W	2683.0696	1039.8203	-0.003663673730580631	0.002646919455680143	z10-15	nircam4
2761	F606W	2203.1763	1222.8259	0.0034015347669863775	0.0027841995728292257	z10-15	nircam4
3824	F606W	1785.4679	1495.0701	0.004921742919471611	0.002819255565356807	z10-15	nircam4
3938	F606W	3889.657	1532.72	0.00477431086656444	0.00407004350667552	z10-15	nircam4
4227	F606W	6570.1143	1653.4695	-0.00359214258113626	0.002527019876686774	z10-15	nircam4
5922	F606W	2242.6033	2203.8726	-7.721924563953701e-05	0.002768091802286754	z10-15	nircam4
6626	F606W	4030.0271	2412.021	0.0006737724530871125	0.0033090468312738904	z10-15	nircam4
6828	F606W	3302.0444	2458.7781	0.000453047928649881	0.003520767686414912	z10-15	nircam4
8838	F606W	3644.4683	3041.3862	0.0027646127491835577	0.0042438351450154975	z10-15	nircam4
9221	F606W	3194.3513	3128.562	0.0017017629284582026	0.0031878805269578182	z10-15	nircam4
9817	F606W	2789.4695	3287.0229	0.0008160701317929628	0.0025601348458975885	z10-15	nircam4
10256	F606W	9027.1104	3420.5962	0.0030944580259010474	0.004359993064522884	z10-15	nircam4
11314	F606W	2923.0842	4502.5186	-0.0028445675626491557	0.002661505394043907	z10-15	nircam4
11336	F606W	3056.1946	4495.6406	-0.004247244719311223	0.0024363371314062104	z10-15	nircam4
11905	F606W	7309.5454	4454.291	0.01309562175878591	0.003123343719710555	z10-15	nircam4
11987	F606W	7903.7163	4115.1133	-0.004764053456152106	0.0030421470439909747	z10-15	nircam4
12161	F606W	1167.8948	3805.7346	0.00032491371371008937	0.002213341953326564	z10-15	nircam4
289	F814W	7291.6089	279.9794	-0.0011841636357390914	0.005512226832125956	z10-15	nircam4
1901	F814W	3426.3826	967.681	0.007620226473731672	0.0035237377735097123	z10-15	nircam4
2011	F814W	3306.2524	1014.7666	-0.0007671813458514133	0.0032774522863121642	z10-15	nircam4
2108	F814W	2683.0696	1039.8203	0.0005641989057249395	0.0029147965929699586	z10-15	nircam4
2761	F814W	2203.1763	1222.8259	0.00020711702025492945	0.0029802567076542513	z10-15	nircam4
