source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
114	F606W	3918.3921	1763.4038	0.002658759883374163	0.0025482202458338584	z8-10	nircam2
904	F606W	10246.46	1958.4879	0.004673416636106644	0.0025252848059779303	z8-10	nircam2
1401	F606W	4437.2632	2181.6448	0.0014156753526898777	0.002447724141946564	z8-10	nircam2
1695	F606W	10096.1455	2292.9661	0.007624474537285383	0.002352516028988876	z8-10	nircam2
1703	F606W	10133.8125	2299.707	0.00068823672067758	0.0030881978862566596	z8-10	nircam2
1708	F606W	337.7458	2300.0093	-0.0007000262638001615	0.003028746157085658	z8-10	nircam2
2717	F606W	10336.8486	2699.9954	-0.002008089973858083	0.0024183783225631993	z8-10	nircam2
3123	F606W	6485.1489	2835.0723	-0.0004681047797744333	0.0024031205499682787	z8-10	nircam2
4445	F606W	8176.9507	3332.6409	-0.003547982265837502	0.0020765943867807396	z8-10	nircam2
4525	F606W	9600.5508	3362.1416	-0.001451274328370852	0.002366685957968058	z8-10	nircam2
5541	F606W	6886.3892	3714.9934	0.007666302466007189	0.0022443123330511705	z8-10	nircam2
6058	F606W	8983.5127	3879.0076	0.004245759211193759	0.002010241920271682	z8-10	nircam2
7232	F606W	3497.5911	4230.1987	0.0010185658287772533	0.002297014559303428	z8-10	nircam2
8656	F606W	7870.3267	4780.4473	0.0018001998230581385	0.0024234209329950804	z8-10	nircam2
8746	F606W	622.021	4877.1577	2.8450812430262232e-05	0.0026299785547070397	z8-10	nircam2
8831	F606W	6646.2759	4841.3608	0.005551504649315718	0.002163878059666352	z8-10	nircam2
11539	F606W	2893.5154	5892.5518	0.0020834598428770223	0.0022936150521488917	z8-10	nircam2
11651	F606W	7394.9893	6255.8594	0.0030050313627799363	0.0030496591195117535	z8-10	nircam2
12075	F606W	2400.6907	6098.1201	-0.002113475436801858	0.0023443169054977826	z8-10	nircam2
13106	F606W	8888.2646	5718.0898	0.0045938817910574315	0.0024064911860790478	z8-10	nircam2
114	F814W	3918.3921	1763.4038	-0.0011744452289336974	0.0025641773434682416	z8-10	nircam2
904	F814W	10246.46	1958.4879	0.0005239244592566932	0.003041559531635151	z8-10	nircam2
1401	F814W	4437.2632	2181.6448	0.0005067627364683174	0.0029028380886470034	z8-10	nircam2
1695	F814W	10096.1455	2292.9661	-0.0023547537338924926	0.002959463728689984	z8-10	nircam2
1703	F814W	10133.8125	2299.707	0.0016004417450250143	0.0029174363714654914	z8-10	nircam2
1708	F814W	337.7458	2300.0093	-0.002787358393483086	0.0030800250772767485	z8-10	nircam2
2717	F814W	10336.8486	2699.9954	0.0007917060032406652	0.0027528255407921844	z8-10	nircam2
3123	F814W	6485.1489	2835.0723	0.005780364118000134	0.002694594679391332	z8-10	nircam2
4445	F814W	8176.9507	3332.6409	0.0012828600646119072	0.0030133185481048493	z8-10	nircam2
4525	F814W	9600.5508	3362.1416	-0.0032822496929408697	0.0023167847720672167	z8-10	nircam2
5541	F814W	6886.3892	3714.9934	0.006429615457257513	0.003266429707892983	z8-10	nircam2
6058	F814W	8983.5127	3879.0076	0.0018950089456697134	0.002630643734123261	z8-10	nircam2
7232	F814W	3497.5911	4230.1987	0.006327793085747258	0.00288660152234622	z8-10	nircam2
8656	F814W	7870.3267	4780.4473	-0.0002918090276394595	0.0028839400084327994	z8-10	nircam2
8746	F814W	622.021	4877.1577	0.005784746391869004	0.003642588072874077	z8-10	nircam2
8831	F814W	6646.2759	4841.3608	0.0010234159554414995	0.0033764023739872914	z8-10	nircam2
11539	F814W	2893.5154	5892.5518	0.005086525920742677	0.002965050747237634	z8-10	nircam2
11651	F814W	7394.9893	6255.8594	0.00379146078676636	0.004001089874632589	z8-10	nircam2
12075	F814W	2400.6907	6098.1201	-0.003789932548143611	0.0027593465746457244	z8-10	nircam2
13106	F814W	8888.2646	5718.0898	0.0002673907515361547	0.003882992190837108	z8-10	nircam2
114	F115W	3918.3921	1763.4038	0.00040191088567687494	0.0027964406451515653	z8-10	nircam2
904	F115W	10246.46	1958.4879	0.0039977171513491975	0.0016563700929927785	z8-10	nircam2
1401	F115W	4437.2632	2181.6448	0.0007801266029484379	0.0018742126803908653	z8-10	nircam2
1695	F115W	10096.1455	2292.9661	0.008826028486574442	0.0027025975187075536	z8-10	nircam2
1703	F115W	10133.8125	2299.707	0.02231973486978573	0.0027488214448415866	z8-10	nircam2
1708	F115W	337.7458	2300.0093	0.0034477624482153347	0.0018017991737037174	z8-10	nircam2
2717	F115W	10336.8486	2699.9954	0.03494308518808431	0.0025793065315395497	z8-10	nircam2
3123	F115W	6485.1489	2835.0723	0.0021203528378674445	0.0018065610162713765	z8-10	nircam2
4445	F115W	8176.9507	3332.6409	-8.267045473121775e-05	0.004149769939522012	z8-10	nircam2
4525	F115W	9600.5508	3362.1416	0.0006687648310476565	0.0016771496153820966	z8-10	nircam2
5541	F115W	6886.3892	3714.9934	-0.00031715697471824104	0.001949364538097593	z8-10	nircam2
6058	F115W	8983.5127	3879.0076	0.005728843827710417	0.0016767797456552266	z8-10	nircam2
7232	F115W	3497.5911	4230.1987	0.0012320793085353052	0.0018552742981125536	z8-10	nircam2
8656	F115W	7870.3267	4780.4473	0.002545644818697439	0.00191278409837459	z8-10	nircam2
8746	F115W	622.021	4877.1577	0.018147580086659766	0.002236513244806251	z8-10	nircam2
8831	F115W	6646.2759	4841.3608	0.002239927158867638	0.0019019626073483232	z8-10	nircam2
11539	F115W	2893.5154	5892.5518	0.0007813865238660621	0.001622370575015599	z8-10	nircam2
11651	F115W	7394.9893	6255.8594	0.00559196800938688	0.002311007283415875	z8-10	nircam2
12075	F115W	2400.6907	6098.1201	0.00228473131493826	0.0028715008426487194	z8-10	nircam2
13106	F115W	8888.2646	5718.0898	0.00810454625283718	0.0018628071728978108	z8-10	nircam2
114	F150W	3918.3921	1763.4038	0.006943164283789833	0.002590121614649068	z8-10	nircam2
904	F150W	10246.46	1958.4879	0.013055018825538306	0.0023597390244346574	z8-10	nircam2
1401	F150W	4437.2632	2181.6448	0.002368377161501527	0.0022998217435954574	z8-10	nircam2
1695	F150W	10096.1455	2292.9661	0.0233318519838144	0.0028336036489866163	z8-10	nircam2
1703	F150W	10133.8125	2299.707	0.03157389880753375	0.003110753833556678	z8-10	nircam2
1708	F150W	337.7458	2300.0093	0.0058107511580546825	0.0020703078946261795	z8-10	nircam2
2717	F150W	10336.8486	2699.9954	0.0374267505908658	0.0034569553847810246	z8-10	nircam2
3123	F150W	6485.1489	2835.0723	-0.0010954448333472778	0.002086894225803149	z8-10	nircam2
4445	F150W	8176.9507	3332.6409	-0.005772601649175015	0.004509750586650094	z8-10	nircam2
4525	F150W	9600.5508	3362.1416	0.010187754145132673	0.002514451893843105	z8-10	nircam2
5541	F150W	6886.3892	3714.9934	0.002049827861450289	0.0021581017778013315	z8-10	nircam2
6058	F150W	8983.5127	3879.0076	0.012213585473860367	0.002190726936848492	z8-10	nircam2
7232	F150W	3497.5911	4230.1987	-0.0017706280770960516	0.002415707733351256	z8-10	nircam2
8656	F150W	7870.3267	4780.4473	0.009417937673932368	0.002387849967926801	z8-10	nircam2
8746	F150W	622.021	4877.1577	0.030496904272054266	0.0025535925422397114	z8-10	nircam2
8831	F150W	6646.2759	4841.3608	0.012019177677007619	0.002063729461877042	z8-10	nircam2
11539	F150W	2893.5154	5892.5518	0.006702256866269706	0.0020827758439877523	z8-10	nircam2
11651	F150W	7394.9893	6255.8594	0.016463419141310807	0.0028566460290015373	z8-10	nircam2
12075	F150W	2400.6907	6098.1201	0.005694436468947712	0.004063725933309223	z8-10	nircam2
13106	F150W	8888.2646	5718.0898	0.0135058399195071	0.0021253888715033068	z8-10	nircam2
114	F200W	3918.3921	1763.4038	0.0011006371180546206	0.002418351997922325	z8-10	nircam2
904	F200W	10246.46	1958.4879	0.008414410154502942	0.0017824145670330182	z8-10	nircam2
1401	F200W	4437.2632	2181.6448	-0.0012043488595469107	0.001959386923096976	z8-10	nircam2
1695	F200W	10096.1455	2292.9661	0.02309331090823859	0.0025853329255900704	z8-10	nircam2
1703	F200W	10133.8125	2299.707	0.03159262426437067	0.0026540262386857446	z8-10	nircam2
1708	F200W	337.7458	2300.0093	0.005575816048089827	0.0014124947813667565	z8-10	nircam2
2717	F200W	10336.8486	2699.9954	0.03840088325507911	0.0024283876921658695	z8-10	nircam2
3123	F200W	6485.1489	2835.0723	0.005771234796331432	0.0016372706373547982	z8-10	nircam2
4445	F200W	8176.9507	3332.6409	0.0030551402555968987	0.0020818079067568642	z8-10	nircam2
4525	F200W	9600.5508	3362.1416	0.006590361143609252	0.0016943182366282092	z8-10	nircam2
5541	F200W	6886.3892	3714.9934	0.0038683004879377456	0.00206445781322487	z8-10	nircam2
6058	F200W	8983.5127	3879.0076	0.007016863267274301	0.0016127663769802175	z8-10	nircam2
7232	F200W	3497.5911	4230.1987	0.004207123509273818	0.0016690948218965487	z8-10	nircam2
8656	F200W	7870.3267	4780.4473	0.006909721786531132	0.0018642980873928908	z8-10	nircam2
8746	F200W	622.021	4877.1577	0.01902227126974725	0.002048225491458753	z8-10	nircam2
8831	F200W	6646.2759	4841.3608	0.012300223157770011	0.001532901603718884	z8-10	nircam2
11539	F200W	2893.5154	5892.5518	0.005696531476098454	0.0017078066906185475	z8-10	nircam2
11651	F200W	7394.9893	6255.8594	0.014839796826482574	0.0017033158623545473	z8-10	nircam2
12075	F200W	2400.6907	6098.1201	0.00391970644007699	0.0027765305168549253	z8-10	nircam2
13106	F200W	8888.2646	5718.0898	0.00974705741557473	0.001638451742092919	z8-10	nircam2
114	F277W	3918.3921	1763.4038	0.0008800586980982491	0.0016784464368830296	z8-10	nircam2
904	F277W	10246.46	1958.4879	0.010866562412415879	0.0018510283836779384	z8-10	nircam2
1401	F277W	4437.2632	2181.6448	0.006988390481372453	0.0015039071060690575	z8-10	nircam2
1695	F277W	10096.1455	2292.9661	0.013485654936534362	0.0021709619921968493	z8-10	nircam2
