source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
2812	F606W	6480.645	1363.1951	0.0052098539794279775	0.0038260208873261703	z8-10	nircam7
3680	F606W	3626.0867	1594.6432	0.0031180236916678906	0.0037820552542905525	z8-10	nircam7
4359	F606W	10550.9219	1729.957	-0.007095814129762799	0.0028624163363540375	z8-10	nircam7
5276	F606W	2561.3525	1957.9025	-0.0021583923894127827	0.002634560886142118	z8-10	nircam7
6140	F606W	5037.3218	2221.8511	0.00015933092665054594	0.0026232138449291064	z8-10	nircam7
6737	F606W	9990.3877	2395.0469	0.006817594887878334	0.0025144461294162005	z8-10	nircam7
6870	F606W	7911.1704	2435.6086	-0.0033647314190699824	0.002474302196963118	z8-10	nircam7
8702	F606W	1208.3612	2901.5193	6.751689926888189e-05	0.002444499376342053	z8-10	nircam7
9883	F606W	9984.9609	3188.5007	0.0040230162930947454	0.003120069509545654	z8-10	nircam7
10370	F606W	4330.2544	3327.5481	-0.0044111168581601095	0.0024367903231565357	z8-10	nircam7
10978	F606W	9488.8945	3474.4797	0.006029538616252545	0.0027436523855596156	z8-10	nircam7
11155	F606W	7217.4946	3519.7585	-0.001075302520586979	0.0024450196672215134	z8-10	nircam7
11187	F606W	4994.6606	3533.0457	0.001505856339247583	0.002760587275918281	z8-10	nircam7
12460	F606W	8831.8926	3823.9404	-0.005035658484712942	0.0023260899397134476	z8-10	nircam7
13852	F606W	2850.2766	4261.1064	0.0017814620586730535	0.0028504637443567365	z8-10	nircam7
14185	F606W	8507.8789	4375.8379	-0.0018759294997285818	0.0028264735683470265	z8-10	nircam7
14959	F606W	10285.9678	4684.9897	0.003955775068961557	0.002594251192789702	z8-10	nircam7
15040	F606W	6563.9771	4719.4883	-0.00035336535913555757	0.002212899430801349	z8-10	nircam7
15548	F606W	1180.8989	4917.8701	0.0020833499337873347	0.0025242792259964272	z8-10	nircam7
15582	F606W	8583.3105	4915.812	-0.0034695303145561604	0.0024202857701833636	z8-10	nircam7
2812	F814W	6480.645	1363.1951	0.0052888270046104625	0.002775723835271282	z8-10	nircam7
3680	F814W	3626.0867	1594.6432	0.0031019175354564726	0.00302304661223357	z8-10	nircam7
4359	F814W	10550.9219	1729.957	0.018706486235505443	0.0038198516982482834	z8-10	nircam7
5276	F814W	2561.3525	1957.9025	0.002981365309552861	0.0035929305851515377	z8-10	nircam7
6140	F814W	5037.3218	2221.8511	0.002161187426880186	0.0030927235842454926	z8-10	nircam7
6737	F814W	9990.3877	2395.0469	0.006969331781773465	0.0034266674930924046	z8-10	nircam7
6870	F814W	7911.1704	2435.6086	-0.001077594197815988	0.0023420445489461556	z8-10	nircam7
8702	F814W	1208.3612	2901.5193	0.0035724364059696334	0.002564248038024244	z8-10	nircam7
