NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
2080,9812.8047,1110.6442,214.9964008,52.8541553,0.997,F200W,1.438833,0.0001704174,8442.993497142897,0.022779716246575335,0.0020846409685123697,10.927405049911915,8432.066092092986,772.6439587970573
2080,9812.8047,1110.6442,214.9964008,52.8541553,0.997,F277W,1.234997,0.0001101559,11211.35590558472,0.021600533746791353,0.0019666758313783054,10.983271061836891,11200.372634522882,1020.7665678524811
2080,9812.8047,1110.6442,214.9964008,52.8541553,0.997,F356W,1.15317,0.04650644,24.795920736999005,0.0226630605868609,0.001543546887372891,14.682456861050275,10.11346387594873,1.6888127764759724
2080,9812.8047,1110.6442,214.9964008,52.8541553,0.997,F410M,1.379206,0.0001521108,9067.11423514964,0.02510719216411317,0.002816108820685755,8.915561777900075,9058.19867337174,1016.9986436104602
2080,9812.8047,1110.6442,214.9964008,52.8541553,0.997,F444W,2.038927,9.197962e-05,22167.160507947305,0.03777256000194089,0.0020368454679255943,18.544637085507517,22148.6158708618,1195.3407556986251
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F606W,0.1109941,0.02986396,3.716657134552819,0.008515841882404313,0.0037503368298865444,2.2706872125568345,1.4459699219959847,1.6367983727568522
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F814W,0.03716469,0.01809401,2.0539775317909075,0.004703402452195925,0.003085011354498802,1.5245981008585463,0.5293794309323612,1.3472255610408093
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F115W,0.4860364,0.03988476,12.186017917620665,0.011856863091708495,0.0013301023734354667,8.914248503356845,3.2717694142638205,1.367026947143303
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F150W,0.9291258,0.0001705763,5446.980618057725,0.02171788364561821,0.0019099758566667683,11.370763441753446,5435.609854615972,479.0338525605423
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F200W,0.9789469,0.0001306632,7492.139332267998,0.01752740134190486,0.0013179753366032861,13.29873242323096,7478.840599844767,563.3724398560207
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F277W,0.6376945,8.445924e-05,7550.3224987579815,0.011886163854682722,0.001312055532068566,9.059192666901213,7541.26330609108,833.4431970239401
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F356W,0.4400854,0.03565762,12.341973468784513,0.009277892444729997,0.0010399359850028521,8.921599577789927,3.420373890994586,1.3833812379911683
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F410M,0.5333689,0.0001166271,4573.284425317958,0.007210936383311817,0.0026400323540743897,2.731381822720128,4570.553043495238,1674.3482684392754
2288,9120.8135,1194.7028,215.0017125,52.8589986,1.0,F444W,0.7030037,7.052301e-05,9968.430162013789,0.01645062045029613,0.0021455219587716377,7.667421152713114,9960.762740861075,1300.102076496276
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F606W,0.5866958,0.05574239,10.525128183416605,0.03252001715059492,0.00323495147357735,10.05270632842998,0.47242185498662437,1.0469944947710819
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F814W,0.2273126,0.03377326,6.730549553107991,0.03699732729068183,0.002876262061041751,12.862989013345256,-6.132439460237265,0.5232492654798271
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F115W,2.204069,0.07444666,29.60601590454159,0.04013761251256265,0.0012840805238145856,31.257862546911664,-1.6518466423700744,0.9471542035258812
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F150W,4.430932,0.0003183881,13916.763848900133,0.06208853145109195,0.0017182959170452359,36.13378279909944,13880.630066101034,385.1455001618867
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F200W,3.302344,0.0002438885,13540.384232958913,0.04263246851180682,0.0015333958583432557,27.802650098369707,13512.581582860543,487.0177549640455
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F277W,3.884031,0.0001576469,24637.53489602396,0.03725873961234089,0.0021218702518613526,17.559386385504336,24619.975509638458,1403.0977139590022
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F356W,2.480144,0.06655651,37.26373272877439,0.03602188372390681,0.0013257837974613783,27.170254903462997,10.093477825311396,1.3714899937882044
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F410M,3.906717,0.0002176895,17946.28128596005,0.03802417412706817,0.0032929692700465435,11.547078338368681,17934.73420762168,1554.183730297219
4493,1784.5333,1792.387,215.0611824,52.9087432,0.254,F444W,2.810095,0.0001316343,21347.74143213433,0.03050386517590363,0.0024989852461696905,12.206500707700577,21335.53493142663,1748.882988116891
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F606W,0.01593669,0.03255874,0.48947502268208165,0.003729586790135277,0.0030079682285745835,1.239902321675337,-0.7504272989932554,0.39476901859552166
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F814W,0.04999712,0.01972672,2.534487233559355,0.004994823664475793,0.0027213575484282978,1.8354161757834873,0.6990710577758676,1.3808787712560362
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F115W,0.5824473,0.04348376,13.394593751782274,0.011910234188442163,0.0014085280672501567,8.455801815645955,4.938791936136319,1.5840713919049005
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F150W,1.976388,0.0001859682,10627.558905232185,0.032275892922087865,0.002078668004539562,15.527199558371601,10612.031705673813,684.4478854850719
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F200W,0.9588141,0.0001424535,6730.716339015889,0.020744062013051703,0.0016605087678213963,12.49259408624991,6718.22374492964,538.7765177149328
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F277W,0.8733368,9.20804e-05,9484.502673750332,0.01986333470431545,0.0013399479889076886,14.823959488537932,9469.678714261794,639.8089984719579
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F356W,1.029939,0.03887518,26.49348504624287,0.021917148460599306,0.0011424933620230709,19.18361120434827,7.3098738418946,1.3810478519413332
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F410M,0.9976093,0.0001271509,7845.868963570057,0.022112211158052265,0.0030610528071440928,7.223727439933505,7838.6452361301235,1086.1247228400798
6986,9195.8779,2493.7566,214.9873926,52.8655437,0.999,F444W,0.95559,7.688664e-05,12428.557158955055,0.020119724030852718,0.002190173339307233,9.186361494664494,12419.37079746039,1352.9357805235131
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F606W,0.09855289,0.03620506,2.7220750359203936,-0.0005974810831214754,0.002874143859851198,-0.20788141173713154,2.929956447657525,
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F814W,0.01511897,0.02193596,0.6892322013716291,-0.004195034866701173,0.0028228589657094006,-1.4860943878742225,2.1753265892458518,
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F115W,0.01281601,0.04835361,0.26504763553331384,0.005303090227386913,0.0019191812657886897,2.763204456983693,-2.498156821450379,0.09592038506721257
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F150W,1.638179,0.0002067952,7921.745765859169,0.020737162378558837,0.001961780572133721,10.57058198716086,7911.175183872008,749.4143440239151
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F200W,1.031771,0.0001584072,6513.409744001536,0.01811835992441004,0.001906840660980754,9.501769232826796,6503.907974768709,685.4944152399482
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F277W,1.273928,0.0001023927,12441.590074292406,0.01944645836547272,0.0018926624988892687,10.27465719687747,12431.315417095528,1210.9007469439935
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F356W,1.31296,0.0432289,30.372274103666758,0.019622868535478403,0.0016220402860466427,12.09764560367654,18.274628499990218,2.510593804668609
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F410M,0.4464407,0.0001413908,3157.4946884804385,0.010457534450535452,0.0031722771903727794,3.2965386764662172,3154.1981498039722,957.8212174550218
8954,7877.9414,2968.9441,214.9941994,52.8764717,0.993,F444W,2.12344,8.549736e-05,24836.32243147625,0.045452691570379525,0.00235616104433359,19.29099527372724,24817.03143620252,1287.4567682519362
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F606W,0.0985546,0.02856017,3.4507707762243713,0.0023985391226294074,0.0027237830117443525,0.8805911162113262,2.570179660013045,3.9186981479793257
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F814W,0.09466106,0.01730407,5.470450593415306,0.0031985994679629387,0.004062119742449389,0.7874212654386791,4.683029327976627,6.947298521799092
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F115W,0.1391508,0.03814349,3.648087786408637,0.0046568605703517394,0.001335332334366043,3.4874169152524956,0.16067087115614154,1.0460715982805022
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F150W,1.049836,0.0001631293,6435.606601634409,0.017784276475451475,0.0020898004913021467,8.510035550987052,6427.096566083423,756.2373345065479
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F200W,1.049135,0.0001249587,8395.853990158348,0.016825525477903426,0.001730118922876586,9.725068754192012,8386.128921404155,863.3207849085177
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F277W,0.8162817,8.077195e-05,10106.004621653929,0.01813899650387999,0.0015604378726625534,11.624299064806518,10094.380322589122,869.3861509680746
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F356W,0.6980169,0.03410089,20.46916957299355,0.014722638856687037,0.0011339709692081243,12.98325905730035,7.485910515693201,1.5765817721617403
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F410M,0.6111374,0.0001115354,5479.31329425456,0.014477665698653174,0.002680316693742054,5.40147577801359,5473.911818476547,1014.4104166046255
9454,8978.2744,3107.9836,214.982886,52.8702434,0.997,F444W,0.847904,6.744415e-05,12571.942859388102,0.01964249121930454,0.0023639990628770893,8.309009731754623,12563.633849656348,1513.0494806549314
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F606W,0.1138498,0.02581689,4.4098960021908145,0.005769131588524213,0.0036620387108572236,1.5753879311597319,2.834508071031083,2.7992445003336046
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F814W,0.03938834,0.01564196,2.51812049129393,0.00016817775816159485,0.0042155497909476996,0.03989462027532754,2.4782258710186027,63.11929964279516
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F115W,0.0364918,0.0344797,1.0583560761839574,0.0038034926457286276,0.002692599683585156,1.4125726408258112,-0.3542165646418538,0.7492401067354855
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F150W,0.7344884,0.0001474603,4980.9230009704315,0.018564608370019,0.0030033666819390538,6.1812660044670915,4974.7417349659645,805.8095214428253
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F200W,0.8017372,0.0001129561,7097.776923955413,0.015656467162648995,0.0031185164171037313,5.020485727373425,7092.756438228039,1413.7629921455361
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F277W,0.885862,7.301358e-05,12132.83884997832,0.020186805460181808,0.0021630102481184446,9.33273685491868,12123.506113123402,1300.030102486377
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F356W,0.9951382,0.03082541,32.28304830333157,0.024113683652957487,0.0017967586096719267,13.420658469732029,18.86238983359954,2.405474245257071
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F410M,1.508765,0.0001008221,14964.625811206075,0.0358036735677409,0.003481253301566023,10.284707967568693,14954.341103238507,1455.0365317512965
11712,8255.791,3633.8535,214.9838275,52.8776683,0.969,F444W,1.728184,6.096595e-05,28346.70828552659,0.042991189302027256,0.0025895259302414855,16.60195358538778,28330.106331941202,1707.4320886233513
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F606W,0.0430273,0.02954341,1.4564093989150202,0.0007954570869502476,0.002550532660310945,0.31187880842634275,1.1445305904886776,4.669792751433397
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F814W,-0.002812071,0.01789979,-0.1571007816292817,-0.0023042027758127265,0.003004810692565818,-0.7668379181136232,0.6097371364843416,
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F115W,0.6178507,0.03945665,15.658975103056138,0.008254292054020068,0.0015485272791317126,5.33041436547918,10.328560737576957,2.9376656352396853
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F150W,1.217543,0.0001687453,7215.270588277125,0.0174339808532236,0.002504886232575808,6.959989091119722,7208.310599186006,1036.6784335169602
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F200W,0.9890509,0.0001292607,7651.597894797104,0.01924938502207653,0.0018149923461552961,10.605766499705942,7640.992128297398,721.4563789434036
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F277W,0.7258509,8.355267e-05,8687.34535951993,0.016446871993984084,0.0013926020171755383,11.810173898312648,8675.535185621617,735.5814939152687
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F356W,0.515236,0.03527488,14.606314748625651,0.015025006033577266,0.0011241972735560855,13.36509737837189,1.2412173702537608,1.0928700581158777
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F410M,0.8488971,0.0001153752,7357.708589020864,0.021529885467723175,0.0035088540244668067,6.1358737974272906,7351.572715223437,1199.1297135390685
14604,9364.9355,4539.0454,214.9643826,52.8755223,0.997,F444W,0.9987316,6.976604e-05,14315.440578252686,0.022507630961430672,0.0024113116233741424,9.334185902498906,14306.106392350188,1533.6571103024874
